signal_time,entry_time,year,month,hour,minute,entry,stop,target,risk,result_points,exit_reason,bars_held,body_pct,lower_wick_pct,upper_wick_pct,dist_pdh,dist_vwap,sweep_count
2018-02-02T10:24:00.000000,2018-02-02T10:25:00.000000,2018,2018-02,10,25,6840.75,6849.75,6822.75,9.0,-9.0,stop,4,0.896551724137931,0.06896551724137931,0.034482758620689655,-146.75,-23.33517994390968,2
2018-02-02T10:43:00.000000,2018-02-02T10:44:00.000000,2018,2018-02,10,44,6838.75,6848.5,6819.25,9.75,-9.75,stop,44,0.8064516129032258,0.0,0.1935483870967742,-149.0,-24.229734047225065,1
2018-02-08T08:47:00.000000,2018-02-08T08:48:00.000000,2018,2018-02,8,48,6553.5,6563.5,6533.5,10.0,-10.0,stop,4,0.8235294117647058,0.0,0.17647058823529413,-164.75,-20.93705709454025,1
2018-02-08T10:10:00.000000,2018-02-08T10:11:00.000000,2018,2018-02,10,11,6494.0,6507.75,6466.5,13.75,-13.75,stop,2,0.9148936170212766,0.0425531914893617,0.0425531914893617,-223.25,-63.888626520889375,1
2018-02-08T10:16:00.000000,2018-02-08T10:17:00.000000,2018,2018-02,10,17,6475.0,6489.25,6446.5,14.25,-14.25,stop,19,0.8571428571428571,0.02040816326530612,0.12244897959183673,-242.5,-80.731539417985,1
2018-02-08T10:17:00.000000,2018-02-08T10:18:00.000000,2018,2018-02,10,18,6483.25,6489.75,6470.25,6.5,13.0,target,2,0.7058823529411765,0.0,0.29411764705882354,-233.75,-71.4393824729832,1
2018-02-08T10:28:00.000000,2018-02-08T10:29:00.000000,2018,2018-02,10,29,6475.5,6479.0,6468.5,3.5,7.0,target,1,0.8225806451612904,0.03225806451612903,0.14516129032258066,-243.0,-76.46989070498694,1
2018-02-08T10:29:00.000000,2018-02-08T10:30:00.000000,2018,2018-02,10,30,6467.0,6478.75,6443.5,11.75,-11.75,stop,1,0.8717948717948718,0.0,0.1282051282051282,-250.75,-83.88222623154161,1
2018-02-08T10:36:00.000000,2018-02-08T10:37:00.000000,2018,2018-02,10,37,6482.75,6494.25,6459.75,11.5,-11.5,stop,3,0.85,0.075,0.075,-234.75,-65.47896297190437,1
2018-02-08T10:40:00.000000,2018-02-08T10:41:00.000000,2018,2018-02,10,41,6487.5,6499.0,6464.5,11.5,-11.5,stop,11,0.7948717948717948,0.0,0.20512820512820512,-230.5,-60.251722439174955,1
2018-02-08T10:50:00.000000,2018-02-08T10:51:00.000000,2018,2018-02,10,51,6493.25,6499.75,6480.25,6.5,-6.5,stop,2,0.7681159420289855,0.0,0.2318840579710145,-224.0,-51.522271496511166,1
2018-02-09T10:16:00.000000,2018-02-09T10:17:00.000000,2018,2018-02,10,17,6316.25,6332.0,6284.75,15.75,-15.75,stop,4,0.9629629629629629,0.018518518518518517,0.018518518518518517,-301.75,-41.43912801325223,5
2018-02-09T10:18:00.000000,2018-02-09T10:19:00.000000,2018,2018-02,10,19,6306.5,6319.5,6280.5,13.0,-13.0,stop,1,0.875,0.020833333333333332,0.10416666666666667,-312.75,-52.117314038256154,5
2018-02-09T10:19:00.000000,2018-02-09T10:20:00.000000,2018,2018-02,10,20,6325.5,6333.75,6309.0,8.25,-8.25,stop,1,0.7128712871287128,0.0,0.2871287128712871,-294.0,-33.18771630094034,4
2018-02-09T10:26:00.000000,2018-02-09T10:27:00.000000,2018,2018-02,10,27,6310.75,6314.25,6303.75,3.5,-3.5,stop,1,0.7297297297297297,0.05405405405405406,0.21621621621621623,-308.25,-46.48251870370041,3
2018-02-09T10:27:00.000000,2018-02-09T10:28:00.000000,2018,2018-02,10,28,6318.75,6320.75,6314.75,2.0,-2.0,stop,1,0.9142857142857143,0.08571428571428572,0.0,-299.75,-37.87703588286513,3
2018-02-09T10:41:00.000000,2018-02-09T10:42:00.000000,2018,2018-02,10,42,6329.0,6336.25,6314.5,7.25,14.5,target,8,0.8214285714285714,0.10714285714285714,0.07142857142857142,-290.5,-27.712273787596132,2
2018-02-19T10:13:00.000000,2018-02-19T10:14:00.000000,2018,2018-02,10,14,6766.25,6769.0,6760.75,2.75,-2.75,stop,5,0.75,0.0,0.25,-93.5,-27.216005364926787,1
2018-02-19T10:14:00.000000,2018-02-19T10:15:00.000000,2018,2018-02,10,15,6764.75,6768.5,6757.25,3.75,-3.75,stop,4,0.875,0.0,0.125,-95.25,-28.927207277597518,1
2018-02-19T10:18:00.000000,2018-02-19T10:19:00.000000,2018,2018-02,10,19,6770.25,6772.5,6765.75,2.25,-2.25,stop,1,0.875,0.0,0.125,-89.75,-23.169420072048524,1
2018-02-28T10:49:00.000000,2018-02-28T10:50:00.000000,2018,2018-02,10,50,6903.5,6907.25,6896.0,3.75,-3.75,stop,1,0.71875,0.0,0.28125,-106.0,-26.468041392268788,4
2018-03-01T08:45:00.000000,2018-03-01T08:46:00.000000,2018,2018-03,8,46,6831.25,6834.0,6825.75,2.75,-2.75,stop,1,0.8703703703703703,0.09259259259259259,0.037037037037037035,-139.0,-29.97463127553874,5
2018-03-01T08:48:00.000000,2018-03-01T08:49:00.000000,2018,2018-03,8,49,6835.5,6838.5,6829.5,3.0,6.0,target,1,0.7916666666666666,0.10416666666666667,0.10416666666666667,-135.25,-25.0363742407917,5
2018-03-02T08:41:00.000000,2018-03-02T08:42:00.000000,2018,2018-03,8,42,6685.75,6687.5,6682.25,1.75,-1.75,stop,1,0.9615384615384616,0.038461538461538464,0.0,-213.25,-25.79087487117613,3
2018-03-02T08:44:00.000000,2018-03-02T08:45:00.000000,2018,2018-03,8,45,6649.0,6665.0,6617.0,16.0,-16.0,stop,2,0.8070175438596491,0.03508771929824561,0.15789473684210525,-249.5,-59.92116257618818,3
2018-03-02T08:50:00.000000,2018-03-02T08:51:00.000000,2018,2018-03,8,51,6672.5,6675.75,6666.0,3.25,-3.25,stop,2,0.7758620689655172,0.10344827586206896,0.1206896551724138,-226.75,-33.96973016282118,4
2018-03-13T10:15:00.000000,2018-03-13T10:16:00.000000,2018,2018-03,10,16,7099.5,7102.0,7094.5,2.5,-2.5,stop,1,0.9310344827586207,0.034482758620689655,0.034482758620689655,-85.25,-59.09981462246196,1
2018-03-14T10:15:00.000000,2018-03-14T10:16:00.000000,2018,2018-03,10,16,7050.25,7053.75,7043.25,3.5,-3.5,stop,1,0.7272727272727273,0.045454545454545456,0.22727272727272727,-164.0,-29.15254884319802,2
2018-03-19T08:45:00.000000,2018-03-19T08:46:00.000000,2018,2018-03,8,46,6928.5,6932.0,6921.5,3.5,7.0,target,6,0.6956521739130435,0.043478260869565216,0.2608695652173913,-114.5,-34.1424666372377,2
2018-03-19T08:47:00.000000,2018-03-19T08:48:00.000000,2018,2018-03,8,48,6928.5,6933.75,6918.0,5.25,10.5,target,6,0.7142857142857143,0.07142857142857142,0.21428571428571427,-114.5,-33.749868604976655,2
2018-03-19T08:50:00.000000,2018-03-19T08:51:00.000000,2018,2018-03,8,51,6922.25,6929.75,6907.25,7.5,15.0,target,6,0.8695652173913043,0.0,0.13043478260869565,-121.0,-39.750897757674466,2
2018-03-23T10:43:00.000000,2018-03-23T10:44:00.000000,2018,2018-03,10,44,6635.25,6638.75,6628.25,3.5,7.0,target,1,0.6666666666666666,0.0,0.3333333333333333,-279.5,-31.780784691128247,2
2018-03-28T08:40:00.000000,2018-03-28T08:41:00.000000,2018,2018-03,8,41,6466.5,6480.75,6438.0,14.25,28.5,target,6,0.8392857142857143,0.10714285714285714,0.05357142857142857,-383.0,-48.50176110499888,3
2018-03-28T08:43:00.000000,2018-03-28T08:44:00.000000,2018,2018-03,8,44,6450.25,6459.75,6431.25,9.5,-9.5,stop,1,0.7419354838709677,0.0967741935483871,0.16129032258064516,-398.5,-62.72749463444052,3
2018-03-28T08:44:00.000000,2018-03-28T08:45:00.000000,2018,2018-03,8,45,6463.0,6470.5,6448.0,7.5,15.0,target,2,0.684931506849315,0.0,0.3150684931506849,-386.5,-50.37014198073666,3
2018-03-28T08:45:00.000000,2018-03-28T08:46:00.000000,2018,2018-03,8,46,6450.25,6465.0,6420.75,14.75,-14.75,stop,9,0.9107142857142857,0.08928571428571429,0.0,-399.0,-62.47452219676143,3
2018-03-28T08:47:00.000000,2018-03-28T08:48:00.000000,2018,2018-03,8,48,6423.75,6445.0,6381.25,21.25,-21.25,stop,4,0.975,0.025,0.0,-425.75,-87.27959292226751,3
2018-04-02T08:44:00.000000,2018-04-02T08:45:00.000000,2018,2018-04,8,45,6470.25,6480.0,6450.75,9.75,19.5,target,13,0.9411764705882353,0.058823529411764705,0.0,-118.5,-43.35377185688321,1
2018-04-02T08:50:00.000000,2018-04-02T08:51:00.000000,2018,2018-04,8,51,6466.5,6478.25,6443.0,11.75,23.5,target,10,0.7333333333333333,0.1111111111111111,0.15555555555555556,-122.25,-44.979589436159586,1
2018-04-03T08:31:00.000000,2018-04-03T08:32:00.000000,2018,2018-04,8,32,6395.5,6398.25,6390.0,2.75,-2.75,stop,1,0.7241379310344828,0.10344827586206896,0.1724137931034483,-181.5,-20.747542316755244,2
2018-04-03T08:37:00.000000,2018-04-03T08:38:00.000000,2018,2018-04,8,38,6390.5,6402.25,6367.0,11.75,-11.75,stop,3,0.9512195121951219,0.024390243902439025,0.024390243902439025,-186.25,-24.499913073713287,2
2018-04-03T10:17:00.000000,2018-04-03T10:18:00.000000,2018,2018-04,10,18,6394.75,6406.75,6370.75,12.0,-12.0,stop,23,0.8571428571428571,0.047619047619047616,0.09523809523809523,-181.75,-26.715802565527156,2
2018-04-03T10:23:00.000000,2018-04-03T10:24:00.000000,2018,2018-04,10,24,6380.75,6392.75,6356.75,12.0,-12.0,stop,8,0.9285714285714286,0.07142857142857142,0.0,-195.5,-39.96128137504547,2
2018-04-03T10:26:00.000000,2018-04-03T10:27:00.000000,2018,2018-04,10,27,6380.25,6388.0,6364.75,7.75,-7.75,stop,1,0.782608695652174,0.043478260869565216,0.17391304347826086,-196.0,-40.24903642167192,2
2018-04-03T10:33:00.000000,2018-04-03T10:34:00.000000,2018,2018-04,10,34,6396.5,6399.25,6391.0,2.75,-2.75,stop,1,0.8333333333333334,0.08333333333333333,0.08333333333333333,-180.0,-23.785064906919615,1
2018-04-03T10:36:00.000000,2018-04-03T10:37:00.000000,2018,2018-04,10,37,6397.5,6403.75,6385.0,6.25,-6.25,stop,4,0.85,0.0,0.15,-179.75,-23.3747854738931,1
2018-04-03T10:39:00.000000,2018-04-03T10:40:00.000000,2018,2018-04,10,40,6398.5,6401.0,6393.5,2.5,-2.5,stop,1,0.9142857142857143,0.02857142857142857,0.05714285714285714,-178.0,-21.42290330540709,1
2018-04-06T10:19:00.000000,2018-04-06T10:20:00.000000,2018,2018-04,10,20,6523.75,6535.5,6500.25,11.75,-11.75,stop,18,0.9230769230769231,0.05128205128205128,0.02564102564102564,-130.25,-21.832023476437826,1
2018-04-24T08:44:00.000000,2018-04-24T08:45:00.000000,2018,2018-04,8,45,6618.0,6621.0,6612.0,3.0,6.0,target,1,0.7058823529411765,0.058823529411764705,0.23529411764705882,-110.0,-44.45692447061447,2
2018-04-27T10:14:00.000000,2018-04-27T10:15:00.000000,2018,2018-04,10,15,6669.0,6671.75,6663.5,2.75,5.5,target,4,0.9230769230769231,0.0,0.07692307692307693,-83.75,-21.684526018519136,1
2018-04-27T10:19:00.000000,2018-04-27T10:20:00.000000,2018,2018-04,10,20,6667.5,6671.0,6660.5,3.5,7.0,target,3,0.7619047619047619,0.0,0.23809523809523808,-85.25,-23.04859771156589,1
2018-04-27T10:21:00.000000,2018-04-27T10:22:00.000000,2018,2018-04,10,22,6662.75,6669.25,6649.75,6.5,13.0,target,9,0.9090909090909091,0.09090909090909091,0.0,-90.75,-28.484453162654972,1
2018-04-27T10:27:00.000000,2018-04-27T10:28:00.000000,2018,2018-04,10,28,6656.75,6663.75,6642.75,7.0,14.0,target,7,0.85,0.0,0.15,-96.25,-33.7442293754566,1
2018-04-27T10:42:00.000000,2018-04-27T10:43:00.000000,2018,2018-04,10,43,6650.5,6655.5,6640.5,5.0,-5.0,stop,5,0.7209302325581395,0.046511627906976744,0.23255813953488372,-102.0,-37.816805063883294,1
2018-05-03T08:35:00.000000,2018-05-03T08:36:00.000000,2018,2018-05,8,36,6571.75,6579.5,6556.25,7.75,15.5,target,3,0.9166666666666666,0.041666666666666664,0.041666666666666664,-157.75,-39.944668684323005,4
2018-05-03T08:42:00.000000,2018-05-03T08:43:00.000000,2018,2018-05,8,43,6565.0,6567.5,6560.0,2.5,-2.5,stop,1,0.8571428571428571,0.047619047619047616,0.09523809523809523,-164.5,-42.519121797385196,2
2018-05-03T08:44:00.000000,2018-05-03T08:45:00.000000,2018,2018-05,8,45,6561.75,6571.5,6542.25,9.75,19.5,target,12,0.8235294117647058,0.11764705882352941,0.058823529411764705,-167.5,-44.6765676746254,2
2018-05-03T08:46:00.000000,2018-05-03T08:47:00.000000,2018,2018-05,8,47,6564.75,6568.0,6558.25,3.25,-3.25,stop,2,0.7142857142857143,0.09523809523809523,0.19047619047619047,-164.5,-41.18778724793083,2
2018-05-03T10:24:00.000000,2018-05-03T10:25:00.000000,2018,2018-05,10,25,6566.75,6575.75,6548.75,9.0,-9.0,stop,9,0.8,0.03333333333333333,0.16666666666666666,-163.0,-23.410422500000095,1
2018-05-29T10:18:00.000000,2018-05-29T10:19:00.000000,2018,2018-05,10,19,6904.25,6907.5,6897.75,3.25,-3.25,stop,3,0.75,0.041666666666666664,0.20833333333333334,-119.25,-33.300775488438376,2
2018-05-29T10:21:00.000000,2018-05-29T10:22:00.000000,2018,2018-05,10,22,6909.0,6912.0,6903.0,3.0,-3.0,stop,4,0.6666666666666666,0.09523809523809523,0.23809523809523808,-114.75,-28.45240709017162,1
2018-05-29T10:28:00.000000,2018-05-29T10:29:00.000000,2018,2018-05,10,29,6909.75,6914.75,6899.75,5.0,-5.0,stop,2,0.9230769230769231,0.07692307692307693,0.0,-113.75,-27.013568250349635,1
2018-06-19T08:37:00.000000,2018-06-19T08:38:00.000000,2018,2018-06,8,38,7171.5,7174.5,7165.5,3.0,6.0,target,2,0.8636363636363636,0.0,0.13636363636363635,-116.25,-20.35975095510821,2
2018-06-19T08:39:00.000000,2018-06-19T08:40:00.000000,2018,2018-06,8,40,7165.75,7174.25,7148.75,8.5,-8.5,stop,2,0.7777777777777778,0.037037037037037035,0.18518518518518517,-122.25,-26.196141684466056,2
2018-06-22T08:45:00.000000,2018-06-22T08:46:00.000000,2018,2018-06,8,46,7212.25,7214.75,7207.25,2.5,5.0,target,2,0.8918918918918919,0.08108108108108109,0.02702702702702703,-146.0,-21.13705198867865,2
2018-07-30T10:16:00.000000,2018-07-30T10:17:00.000000,2018,2018-07,10,17,7205.5,7208.25,7200.0,2.75,5.5,target,2,0.7777777777777778,0.0,0.2222222222222222,-94.5,-37.47772929476105,1
2018-08-15T08:44:00.000000,2018-08-15T08:45:00.000000,2018,2018-08,8,45,7336.75,7345.25,7319.75,8.5,-8.5,stop,25,0.7142857142857143,0.07142857142857142,0.21428571428571427,-146.75,-42.45552878608669,1
2018-08-15T08:50:00.000000,2018-08-15T08:51:00.000000,2018,2018-08,8,51,7328.25,7340.5,7303.75,12.25,-12.25,stop,14,0.975,0.0,0.025,-155.0,-49.479295136359724,1
2018-08-17T08:30:00.000000,2018-08-17T08:31:00.000000,2018,2018-08,8,31,7334.0,7337.25,7327.5,3.25,-3.25,stop,6,0.8064516129032258,0.0,0.1935483870967742,-100.75,-27.003936773433452,1
2018-09-05T08:37:00.000000,2018-09-05T08:38:00.000000,2018,2018-09,8,38,7509.5,7518.5,7491.5,9.0,-9.0,stop,7,0.7857142857142857,0.0,0.21428571428571427,-184.25,-63.76170803884088,1
2018-09-05T08:38:00.000000,2018-09-05T08:39:00.000000,2018,2018-09,8,39,7506.75,7512.5,7495.25,5.75,-5.75,stop,1,0.7058823529411765,0.058823529411764705,0.23529411764705882,-187.25,-66.2624951160251,1
2018-09-05T08:43:00.000000,2018-09-05T08:44:00.000000,2018,2018-09,8,44,7517.0,7519.5,7512.0,2.5,-2.5,stop,1,0.8387096774193549,0.0967741935483871,0.06451612903225806,-176.75,-52.997980851347165,1
2018-09-06T08:30:00.000000,2018-09-06T08:31:00.000000,2018,2018-09,8,31,7472.5,7483.75,7450.0,11.25,22.5,target,8,0.9736842105263158,0.0,0.02631578947368421,-171.0,-35.9001692497186,1
2018-09-12T08:48:00.000000,2018-09-12T08:49:00.000000,2018,2018-09,8,49,7436.75,7445.75,7418.75,9.0,-9.0,stop,13,0.8709677419354839,0.0967741935483871,0.03225806451612903,-88.0,-44.13962161547988,1
2018-09-12T08:49:00.000000,2018-09-12T08:50:00.000000,2018,2018-09,8,50,7431.0,7439.25,7414.5,8.25,-8.25,stop,2,0.8846153846153846,0.038461538461538464,0.07692307692307693,-93.75,-49.607177012255306,1
2018-10-04T08:50:00.000000,2018-10-04T08:51:00.000000,2018,2018-10,8,51,7555.75,7558.5,7550.25,2.75,5.5,target,1,0.8709677419354839,0.0,0.12903225806451613,-148.25,-33.34214259530836,1
2018-10-10T10:19:00.000000,2018-10-10T10:20:00.000000,2018,2018-10,10,20,7253.25,7256.5,7246.75,3.25,6.5,target,2,0.7931034482758621,0.034482758620689655,0.1724137931034483,-202.5,-30.085340978789645,1
2018-10-10T10:23:00.000000,2018-10-10T10:24:00.000000,2018,2018-10,10,24,7242.25,7250.0,7226.75,7.75,15.5,target,8,0.7916666666666666,0.0,0.20833333333333334,-213.75,-40.981946041931224,1
2018-10-10T10:38:00.000000,2018-10-10T10:39:00.000000,2018,2018-10,10,39,7226.25,7229.25,7220.25,3.0,-3.0,stop,3,0.7916666666666666,0.08333333333333333,0.125,-229.25,-54.77410510979007,1
2018-10-10T10:41:00.000000,2018-10-10T10:42:00.000000,2018,2018-10,10,42,7228.75,7232.5,7221.25,3.75,7.5,target,2,0.6774193548387096,0.0967741935483871,0.22580645161290322,-227.0,-52.201913152925954,1
2018-10-10T10:47:00.000000,2018-10-10T10:48:00.000000,2018,2018-10,10,48,7227.75,7233.5,7216.25,5.75,-5.75,stop,1,0.8235294117647058,0.058823529411764705,0.11764705882352941,-228.25,-52.90985863109472,1
2018-10-10T10:50:00.000000,2018-10-10T10:51:00.000000,2018,2018-10,10,51,7236.25,7238.75,7231.25,2.5,-2.5,stop,1,0.90625,0.03125,0.0625,-219.5,-43.84498589521081,1
2018-10-12T10:44:00.000000,2018-10-12T10:45:00.000000,2018,2018-10,10,45,7044.5,7056.0,7021.5,11.5,-11.5,stop,9,0.7441860465116279,0.11627906976744186,0.13953488372093023,-93.5,-83.9850950696391,1
2018-10-19T10:12:00.000000,2018-10-19T10:13:00.000000,2018,2018-10,10,13,7158.0,7169.0,7136.0,11.0,22.0,target,9,0.7692307692307693,0.10256410256410256,0.1282051282051282,-146.75,-37.86768511016453,1
2018-10-19T10:14:00.000000,2018-10-19T10:15:00.000000,2018,2018-10,10,15,7157.25,7165.5,7140.75,8.25,16.5,target,6,0.7692307692307693,0.11538461538461539,0.11538461538461539,-147.25,-38.15623603620497,1
2018-10-19T10:15:00.000000,2018-10-19T10:16:00.000000,2018,2018-10,10,16,7151.0,7161.25,7130.5,10.25,-10.25,stop,2,0.7575757575757576,0.0,0.24242424242424243,-154.0,-44.71791900037533,1
2018-10-19T10:16:00.000000,2018-10-19T10:17:00.000000,2018,2018-10,10,17,7157.75,7160.5,7152.25,2.75,-2.75,stop,1,0.9032258064516129,0.03225806451612903,0.06451612903225806,-147.0,-37.62544807029735,1
2018-10-19T10:21:00.000000,2018-10-19T10:22:00.000000,2018,2018-10,10,22,7134.25,7143.75,7115.25,9.5,19.0,target,5,0.78125,0.0625,0.15625,-170.75,-60.09978939793473,1
2018-10-19T10:24:00.000000,2018-10-19T10:25:00.000000,2018,2018-10,10,25,7128.0,7138.0,7108.0,10.0,20.0,target,10,0.96875,0.0,0.03125,-177.0,-65.65274240404324,2
2018-10-19T10:35:00.000000,2018-10-19T10:36:00.000000,2018,2018-10,10,36,7112.5,7116.5,7104.5,4.0,-4.0,stop,1,0.7368421052631579,0.05263157894736842,0.21052631578947367,-192.5,-78.18751104984221,2
2018-10-19T10:39:00.000000,2018-10-19T10:40:00.000000,2018,2018-10,10,40,7112.25,7115.5,7105.75,3.25,6.5,target,1,0.7567567567567568,0.10810810810810811,0.13513513513513514,-192.75,-77.12452697144181,1
2018-10-19T10:41:00.000000,2018-10-19T10:42:00.000000,2018,2018-10,10,42,7109.25,7113.5,7100.75,4.25,-4.25,stop,1,0.7037037037037037,0.037037037037037035,0.25925925925925924,-195.25,-79.16748789199119,1
2018-10-19T10:45:00.000000,2018-10-19T10:46:00.000000,2018,2018-10,10,46,7123.75,7127.25,7116.75,3.5,-3.5,stop,2,0.75,0.0,0.25,-181.5,-64.58704403416323,1
2018-10-19T10:49:00.000000,2018-10-19T10:50:00.000000,2018,2018-10,10,50,7125.25,7130.0,7115.75,4.75,9.5,target,1,0.7027027027027027,0.02702702702702703,0.2702702702702703,-179.5,-61.87518555650968,1
2018-10-24T08:31:00.000000,2018-10-24T08:32:00.000000,2018,2018-10,8,32,7076.0,7082.75,7062.5,6.75,-6.75,stop,4,0.7654320987654321,0.024691358024691357,0.20987654320987653,-87.5,-26.777968526735094,2
2018-10-24T08:35:00.000000,2018-10-24T08:36:00.000000,2018,2018-10,8,36,7082.25,7085.5,7075.75,3.25,-3.25,stop,1,0.813953488372093,0.06976744186046512,0.11627906976744186,-81.75,-20.557121710950923,2
2018-10-24T08:42:00.000000,2018-10-24T08:43:00.000000,2018,2018-10,8,43,7074.0,7082.25,7057.5,8.25,16.5,target,17,0.8275862068965517,0.10344827586206896,0.06896551724137931,-90.25,-28.21393007698134,1
2018-10-24T08:44:00.000000,2018-10-24T08:45:00.000000,2018,2018-10,8,45,7069.25,7083.0,7041.75,13.75,27.5,target,18,0.96,0.0,0.04,-95.5,-33.218344155844534,1
2018-10-24T08:45:00.000000,2018-10-24T08:46:00.000000,2018,2018-10,8,46,7060.75,7074.5,7033.25,13.75,-13.75,stop,4,0.723404255319149,0.0,0.2765957446808511,-103.25,-40.678819297801056,1
2018-10-24T10:18:00.000000,2018-10-24T10:19:00.000000,2018,2018-10,10,19,7029.25,7042.5,7002.75,13.25,26.5,target,25,0.8333333333333334,0.041666666666666664,0.125,-135.0,-46.61188572809715,1
2018-10-26T08:32:00.000000,2018-10-26T08:33:00.000000,2018,2018-10,8,33,6788.0,6809.0,6746.0,21.0,-21.0,stop,46,0.8421052631578947,0.013157894736842105,0.14473684210526316,-287.5,-34.18176054131982,2
2018-10-26T08:36:00.000000,2018-10-26T08:37:00.000000,2018,2018-10,8,37,6794.25,6803.25,6776.25,9.0,18.0,target,3,0.9,0.03333333333333333,0.06666666666666667,-281.75,-27.946790129525652,2
2018-10-26T08:47:00.000000,2018-10-26T08:48:00.000000,2018,2018-10,8,48,6780.75,6785.5,6771.25,4.75,-4.75,stop,1,0.8513513513513513,0.02702702702702703,0.12162162162162163,-294.5,-38.03077291118916,3
2018-10-29T10:10:00.000000,2018-10-29T10:11:00.000000,2018,2018-10,10,11,6823.0,6835.5,6798.0,12.5,-12.5,stop,6,0.7674418604651163,0.046511627906976744,0.18604651162790697,-126.0,-103.04936878798435,2
2018-10-29T10:24:00.000000,2018-10-29T10:25:00.000000,2018,2018-10,10,25,6807.25,6811.0,6799.75,3.75,-3.75,stop,1,0.78,0.06,0.16,-142.25,-111.80965916868172,1
2018-10-30T08:40:00.000000,2018-10-30T08:41:00.000000,2018,2018-10,8,41,6713.0,6729.25,6680.5,16.25,-16.25,stop,9,0.9473684210526315,0.017543859649122806,0.03508771929824561,-278.25,-31.383069465994595,1
2018-10-30T08:47:00.000000,2018-10-30T08:48:00.000000,2018,2018-10,8,48,6715.25,6721.5,6702.75,6.25,-6.25,stop,1,0.6721311475409836,0.0,0.32786885245901637,-277.0,-28.91813639425618,2
2018-11-02T08:32:00.000000,2018-11-02T08:33:00.000000,2018,2018-11,8,33,6989.25,6993.5,6980.75,4.25,8.5,target,1,0.7435897435897436,0.0,0.2564102564102564,-90.75,-69.78099844708231,3
2018-11-02T08:45:00.000000,2018-11-02T08:46:00.000000,2018,2018-11,8,46,6977.75,6982.5,6968.25,4.75,-4.75,stop,1,0.6904761904761905,0.023809523809523808,0.2857142857142857,-102.25,-74.5339241626034,3
2018-11-02T08:47:00.000000,2018-11-02T08:48:00.000000,2018,2018-11,8,48,6976.75,6989.5,6951.25,12.75,-12.75,stop,4,0.6888888888888889,0.0,0.3111111111111111,-103.5,-75.12928848996853,3
2018-11-02T08:50:00.000000,2018-11-02T08:51:00.000000,2018,2018-11,8,51,6983.25,6989.0,6971.75,5.75,-5.75,stop,1,0.7450980392156863,0.0,0.2549019607843137,-96.0,-66.7220579372688,2
2018-11-02T10:11:00.000000,2018-11-02T10:12:00.000000,2018,2018-11,10,12,6971.75,6975.75,6963.75,4.0,-4.0,stop,2,0.75,0.06818181818181818,0.18181818181818182,-108.0,-60.31177810601639,1
2018-11-05T08:43:00.000000,2018-11-05T08:44:00.000000,2018,2018-11,8,44,6912.75,6922.25,6893.75,9.5,19.0,target,19,0.75,0.09375,0.15625,-230.25,-45.19405759285746,1
2018-11-05T08:47:00.000000,2018-11-05T08:48:00.000000,2018,2018-11,8,48,6915.0,6917.5,6910.0,2.5,5.0,target,1,0.8823529411764706,0.029411764705882353,0.08823529411764706,-228.5,-39.464328413364456,2
2018-11-05T08:50:00.000000,2018-11-05T08:51:00.000000,2018,2018-11,8,51,6917.25,6921.5,6908.75,4.25,8.5,target,2,0.8793103448275862,0.0,0.1206896551724138,-225.5,-34.94596477869709,2
2018-11-09T08:37:00.000000,2018-11-09T08:38:00.000000,2018,2018-11,8,38,7083.0,7093.5,7062.0,10.5,-10.5,stop,23,0.8108108108108109,0.08108108108108109,0.10810810810810811,-148.0,-33.97970557842473,1
2018-11-12T08:40:00.000000,2018-11-12T08:41:00.000000,2018,2018-11,8,41,6932.75,6941.75,6914.75,9.0,-9.0,stop,2,0.6666666666666666,0.06666666666666667,0.26666666666666666,-233.5,-85.24590278164851,1
2018-11-14T10:14:00.000000,2018-11-14T10:15:00.000000,2018,2018-11,10,15,6804.0,6814.5,6783.0,10.5,-10.5,stop,2,0.8421052631578947,0.10526315789473684,0.05263157894736842,-158.0,-55.86657669782289,2
2018-11-14T10:19:00.000000,2018-11-14T10:20:00.000000,2018,2018-11,10,20,6810.25,6820.0,6790.75,9.75,-9.75,stop,2,0.7096774193548387,0.06451612903225806,0.22580645161290322,-151.25,-48.110554880167,1
2018-11-14T10:20:00.000000,2018-11-14T10:21:00.000000,2018,2018-11,10,21,6815.0,6818.5,6808.0,3.5,-3.5,stop,1,0.7692307692307693,0.038461538461538464,0.19230769230769232,-146.75,-43.48067166505098,1
2018-11-14T10:31:00.000000,2018-11-14T10:32:00.000000,2018,2018-11,10,32,6801.25,6814.25,6775.25,13.0,-13.0,stop,26,0.9361702127659575,0.0425531914893617,0.02127659574468085,-161.0,-55.471827742910136,1
2018-11-14T10:43:00.000000,2018-11-14T10:44:00.000000,2018,2018-11,10,44,6794.25,6797.0,6788.75,2.75,-2.75,stop,1,0.8518518518518519,0.037037037037037035,0.1111111111111111,-167.75,-59.877413211606836,1
2018-11-16T10:49:00.000000,2018-11-16T10:50:00.000000,2018,2018-11,10,50,6835.5,6842.5,6821.5,7.0,14.0,target,14,0.8181818181818182,0.0,0.18181818181818182,-85.5,-20.677146627264847,2
2018-11-16T10:50:00.000000,2018-11-16T10:51:00.000000,2018,2018-11,10,51,6830.75,6839.0,6814.25,8.25,-8.25,stop,8,0.6666666666666666,0.1111111111111111,0.2222222222222222,-89.5,-24.601981950283516,2
