conditions,trades,expectancy_score,robustness_score,win_10,win_20,win_30,win_40,avg_15m,avg_30m,avg_60m,med_30m,std_30m
vwap_reclaim & large_or & green_bar & tight_spread,39,8.632179487179487,11.282051282051281,0.5897435897435898,0.5641025641025641,0.5128205128205128,0.46153846153846156,8.878205128205128,39.23717948717949,36.69871794871795,39.0,136.01565975919868
above_vwap & vwap_reclaim & back_inside_or & large_or & tight_spread,39,8.632179487179487,11.282051282051281,0.5897435897435898,0.5641025641025641,0.5128205128205128,0.46153846153846156,8.878205128205128,39.23717948717949,36.69871794871795,39.0,136.01565975919868
above_vwap & vwap_reclaim & large_or & green_bar & tight_spread,39,8.632179487179487,11.282051282051281,0.5897435897435898,0.5641025641025641,0.5128205128205128,0.46153846153846156,8.878205128205128,39.23717948717949,36.69871794871795,39.0,136.01565975919868
vwap_reclaim & back_inside_or & large_or & green_bar & tight_spread,39,8.632179487179487,11.282051282051281,0.5897435897435898,0.5641025641025641,0.5128205128205128,0.46153846153846156,8.878205128205128,39.23717948717949,36.69871794871795,39.0,136.01565975919868
large_or & green_bar & tight_spread & high_rel_vol & high_volatility,88,8.62375,23.0,0.5,0.5,0.5227272727272727,0.4659090909090909,4.713068181818182,19.599431818181817,-11.471590909090908,47.375,191.31163472233789
back_inside_or & green_bar & bull_fvg & tight_spread,125,8.6037,18.768,0.472,0.408,0.368,0.416,9.46,16.87,9.194,6.25,123.82992531381826
green_bar & bull_fvg & tight_spread,127,8.57964566929134,18.47244094488189,0.48031496062992124,0.4015748031496063,0.36220472440944884,0.4094488188976378,9.561023622047244,16.822834645669293,9.192913385826772,9.75,122.84488666928674
large_or & bull_fvg & high_volatility,41,8.562621951219512,10.24390243902439,0.5365853658536586,0.5121951219512195,0.4878048780487805,0.4878048780487805,30.554878048780488,40.77439024390244,-5.804878048780488,23.5,157.93844533628885
back_inside_or & large_or & bull_fvg & high_volatility,41,8.562621951219512,10.24390243902439,0.5365853658536586,0.5121951219512195,0.4878048780487805,0.4878048780487805,30.554878048780488,40.77439024390244,-5.804878048780488,23.5,157.93844533628885
below_vwap & back_inside_or & large_or & expansion_bar & high_rel_vol,103,8.545631067961166,27.262135922330096,0.5436893203883495,0.5242718446601942,0.5048543689320388,0.4368932038834951,25.361650485436893,15.825242718446601,11.599514563106796,33.0,223.98125806504723
above_vwap & green_bar & bull_fvg,67,8.441417910447761,13.880597014925373,0.5373134328358209,0.44776119402985076,0.4626865671641791,0.3880597014925373,21.029850746268657,28.138059701492537,17.690298507462686,23.0,119.71428489025134
above_vwap & back_inside_or & green_bar & bull_fvg,67,8.441417910447761,13.880597014925373,0.5373134328358209,0.44776119402985076,0.4626865671641791,0.3880597014925373,21.029850746268657,28.138059701492537,17.690298507462686,23.0,119.71428489025134
below_vwap & tight_spread & high_rel_vol & high_volatility,159,8.274481132075474,35.81132075471698,0.5094339622641509,0.4591194968553459,0.49056603773584906,0.4339622641509434,5.400943396226415,11.334905660377359,-4.314465408805032,25.75,161.51150131036803
below_vwap & green_bar,564,8.26459219858156,93.68085106382979,0.5070921985815603,0.4219858156028369,0.39361702127659576,0.4237588652482269,2.1382978723404253,3.472517730496454,4.327127659574468,11.875,201.0150676290174
large_or & expansion_bar & tight_spread & high_rel_vol,151,8.216721854304636,33.85430463576159,0.4900662251655629,0.47019867549668876,0.4768211920529801,0.39072847682119205,6.240066225165563,11.572847682119205,-7.693708609271523,18.25,199.98341512361299
below_vwap & back_inside_or & green_bar & high_volatility,285,8.210438596491228,55.256140350877196,0.5157894736842106,0.4456140350877193,0.43508771929824563,0.3929824561403509,11.238596491228071,6.464912280701754,-0.3631578947368421,13.5,135.38294537466578
above_vwap & large_or & strong_body,54,8.177037037037037,15.555555555555557,0.5370370370370371,0.5185185185185185,0.5555555555555556,0.4444444444444444,17.22222222222222,29.203703703703702,13.875,55.625,131.0279034994368
above_vwap & back_inside_or & large_or & strong_body,54,8.177037037037037,15.555555555555557,0.5370370370370371,0.5185185185185185,0.5555555555555556,0.4444444444444444,17.22222222222222,29.203703703703702,13.875,55.625,131.0279034994368
below_vwap & green_bar & strong_body & tight_spread & high_rel_vol,71,8.15281690140845,14.84507042253521,0.5915492957746479,0.4788732394366197,0.43661971830985913,0.4507042253521127,22.288732394366196,23.97887323943662,6.71830985915493,21.5,161.4310099573658
green_bar & expansion_bar & bull_fvg & high_rel_vol,64,8.144296875,11.375,0.46875,0.40625,0.4375,0.34375,16.3515625,31.32421875,4.140625,19.125,136.22665578150153
back_inside_or & green_bar & expansion_bar & bull_fvg & high_rel_vol,64,8.144296875,11.375,0.46875,0.40625,0.4375,0.34375,16.3515625,31.32421875,4.140625,19.125,136.22665578150153
below_vwap & large_or & tight_spread & high_rel_vol & high_volatility,74,8.05429054054054,21.608108108108105,0.527027027027027,0.527027027027027,0.5540540540540541,0.5,9.756756756756756,20.652027027027028,12.33445945945946,60.125,213.08067245831316
above_vwap & bull_fvg,69,8.041304347826086,13.478260869565217,0.5362318840579711,0.43478260869565216,0.4492753623188406,0.37681159420289856,20.52173913043478,26.804347826086957,15.916666666666666,20.0,118.3210741941835
above_vwap & back_inside_or & bull_fvg,69,8.041304347826086,13.478260869565217,0.5362318840579711,0.43478260869565216,0.4492753623188406,0.37681159420289856,20.52173913043478,26.804347826086957,15.916666666666666,20.0,118.3210741941835
below_vwap & strong_body & tight_spread & high_rel_vol,81,8.022222222222222,15.950617283950615,0.5802469135802469,0.4691358024691358,0.41975308641975306,0.41975308641975306,18.200617283950617,21.11111111111111,6.478395061728395,21.5,157.52849444624297
below_vwap & large_or & red_bar & expansion_bar,64,8.0033203125,12.6875,0.53125,0.453125,0.4375,0.4375,11.5234375,27.59765625,39.52734375,8.125,163.3327722122741
above_vwap & large_or & green_bar & expansion_bar,95,7.959078947368419,21.31578947368421,0.49473684210526314,0.47368421052631576,0.47368421052631576,0.37894736842105264,14.371052631578948,17.686842105263157,-3.513157894736842,22.25,140.70108919464664
above_vwap & back_inside_or & large_or & green_bar & expansion_bar,95,7.959078947368419,21.31578947368421,0.49473684210526314,0.47368421052631576,0.47368421052631576,0.37894736842105264,14.371052631578948,17.686842105263157,-3.513157894736842,22.25,140.70108919464664
above_vwap & large_or & green_bar & strong_body,53,7.874339622641509,15.320754716981131,0.5283018867924528,0.5283018867924528,0.5471698113207547,0.4339622641509434,17.358490566037737,28.12264150943396,13.179245283018869,55.5,132.0384342960404
above_vwap & back_inside_or & large_or & green_bar & strong_body,53,7.874339622641509,15.320754716981131,0.5283018867924528,0.5283018867924528,0.5471698113207547,0.4339622641509434,17.358490566037737,28.12264150943396,13.179245283018869,55.5,132.0384342960404
below_vwap & expansion_bar & tight_spread & high_rel_vol & high_volatility,148,7.839527027027027,33.54054054054054,0.5135135135135135,0.4594594594594595,0.49324324324324326,0.41216216216216217,7.668918918918919,11.528716216216216,-8.278716216216216,27.5,164.67364530757465
below_vwap & green_bar & tight_spread & high_volatility,301,7.825913621262458,54.85049833887043,0.5049833887043189,0.4318936877076412,0.4219269102990033,0.3920265780730897,6.764119601328904,6.019933554817276,4.632890365448505,10.5,130.1331562336398
back_inside_or & large_or & large_lower_wick & high_volatility,114,7.818201754385965,27.01754385964912,0.5,0.4824561403508772,0.49122807017543857,0.4473684210526316,5.473684210526316,14.214912280701755,23.06359649122807,27.875,169.20895430837527
expansion_bar & bull_fvg & tight_spread,76,7.794078947368421,13.460526315789474,0.4868421052631579,0.4342105263157895,0.40789473684210525,0.3684210526315789,13.796052631578947,23.61842105263158,6.5,11.375,125.45204577635903
back_inside_or & expansion_bar & bull_fvg & tight_spread,76,7.794078947368421,13.460526315789474,0.4868421052631579,0.4342105263157895,0.40789473684210525,0.3684210526315789,13.796052631578947,23.61842105263158,6.5,11.375,125.45204577635903
back_inside_or & large_lower_wick,410,7.778280487804877,64.80243902439024,0.4902439024390244,0.3975609756097561,0.3975609756097561,0.3951219512195122,2.071341463414634,4.771951219512195,15.386585365853659,13.5,120.19117236926695
back_inside_or & large_or & large_lower_wick & tight_spread & high_volatility,108,7.725555555555556,25.02777777777778,0.49074074074074076,0.4722222222222222,0.49074074074074076,0.4351851851851852,1.1944444444444444,15.148148148148149,20.51388888888889,27.875,172.64940379871751
back_inside_or & large_or & expansion_bar & tight_spread & high_rel_vol,149,7.694446308724832,33.355704697986575,0.4966442953020134,0.47651006711409394,0.4697986577181208,0.3959731543624161,9.59731543624161,10.837248322147651,-5.395973154362416,17.0,201.22559430279304
large_or & strong_body & expansion_bar & high_volatility,82,7.660975609756098,22.5,0.5609756097560976,0.5487804878048781,0.5,0.4268292682926829,22.4390243902439,17.024390243902438,-9.323170731707316,28.25,163.04176834459398
below_vwap & large_or & bull_fvg,37,7.659054054054055,8.216216216216216,0.5405405405405406,0.5135135135135135,0.43243243243243246,0.5135135135135135,21.783783783783782,40.310810810810814,5.006756756756757,4.5,165.5758722254339
below_vwap & back_inside_or & large_or & bull_fvg,37,7.659054054054055,8.216216216216216,0.5405405405405406,0.5135135135135135,0.43243243243243246,0.5135135135135135,21.783783783783782,40.310810810810814,5.006756756756757,4.5,165.5758722254339
back_inside_or & large_lower_wick & tight_spread,400,7.619406250000001,62.01500000000001,0.4875,0.3925,0.395,0.39,1.3925,4.853125,16.2925,13.5,120.55095880230388
small_or & tight_spread,247,7.543805668016194,22.170040485829958,0.47368421052631576,0.29959514170040485,0.29959514170040485,0.29554655870445345,4.1771255060728745,10.194331983805668,9.892712550607287,13.75,51.59948446458831
below_vwap & large_or & green_bar & high_volatility,161,7.525931677018633,41.70807453416149,0.5590062111801242,0.5279503105590062,0.4906832298136646,0.4720496894409938,15.717391304347826,8.854037267080745,8.562111801242237,24.0,169.7268820759505
vwap_reclaim & expansion_bar & tight_spread & high_volatility,43,7.516744186046512,12.83720930232558,0.5813953488372093,0.5581395348837209,0.5348837209302325,0.4883720930232558,-0.6162790697674418,31.319767441860463,33.56976744186046,38.25,136.40394672911032
above_vwap & vwap_reclaim & expansion_bar & tight_spread & high_volatility,43,7.516744186046512,12.83720930232558,0.5813953488372093,0.5581395348837209,0.5348837209302325,0.4883720930232558,-0.6162790697674418,31.319767441860463,33.56976744186046,38.25,136.40394672911032
vwap_reclaim & back_inside_or & expansion_bar & tight_spread & high_volatility,43,7.516744186046512,12.83720930232558,0.5813953488372093,0.5581395348837209,0.5348837209302325,0.4883720930232558,-0.6162790697674418,31.319767441860463,33.56976744186046,38.25,136.40394672911032
vwap_reclaim & green_bar & expansion_bar & tight_spread & high_volatility,43,7.516744186046512,12.83720930232558,0.5813953488372093,0.5581395348837209,0.5348837209302325,0.4883720930232558,-0.6162790697674418,31.319767441860463,33.56976744186046,38.25,136.40394672911032
below_vwap & large_or & red_bar & large_lower_wick & high_volatility,43,7.51377906976744,11.767441860465116,0.5348837209302325,0.5348837209302325,0.5116279069767442,0.4418604651162791,2.0290697674418605,32.66860465116279,32.7093023255814,41.75,191.35059384457972
back_inside_or & large_or & green_bar & strong_body & high_volatility,95,7.503447368421053,23.726315789473684,0.5368421052631579,0.5157894736842106,0.4842105263157895,0.4421052631578947,20.892105263157895,15.313157894736841,-4.4447368421052635,17.0,153.35421280703798
back_inside_or & high_rel_vol & high_volatility,242,7.389028925619834,50.446280991735534,0.49586776859504134,0.45041322314049587,0.4628099173553719,0.3925619834710744,6.172520661157025,6.778925619834711,-11.12913223140496,19.75,155.1526994792143
above_vwap & strong_body,128,7.306640625,19.921875,0.4609375,0.390625,0.3984375,0.34375,9.00390625,14.61328125,7.44921875,15.625,102.6272489341612
above_vwap & back_inside_or & strong_body,128,7.306640625,19.921875,0.4609375,0.390625,0.3984375,0.34375,9.00390625,14.61328125,7.44921875,15.625,102.6272489341612
large_or & green_bar & strong_body & high_volatility,97,7.283505154639174,24.226804123711336,0.5360824742268041,0.5154639175257731,0.4845360824742268,0.44329896907216493,20.77319587628866,14.56701030927835,-3.579896907216495,17.0,152.52944778635472
below_vwap & back_inside_or & red_bar & expansion_bar & tight_spread,104,7.2796875,15.000000000000002,0.5,0.375,0.38461538461538464,0.4326923076923077,7.584134615384615,18.665865384615383,27.795673076923077,7.0,137.20582215851954
large_or & strong_body & tight_spread & high_rel_vol,59,7.2762711864406775,14.745762711864407,0.5084745762711864,0.5084745762711864,0.4915254237288136,0.4067796610169492,8.733050847457626,24.25423728813559,-16.758474576271187,21.25,182.06264015067003
above_vwap & green_bar & expansion_bar & high_volatility,124,7.269556451612904,21.798387096774196,0.4435483870967742,0.4112903225806452,0.4274193548387097,0.3790322580645161,3.407258064516129,14.254032258064516,0.7016129032258065,11.125,126.6265995567915
above_vwap & back_inside_or & green_bar & expansion_bar & high_volatility,124,7.269556451612904,21.798387096774196,0.4435483870967742,0.4112903225806452,0.4274193548387097,0.3790322580645161,3.407258064516129,14.254032258064516,0.7016129032258065,11.125,126.6265995567915
large_or & strong_body & expansion_bar & tight_spread & high_rel_vol,56,7.252232142857143,15.0,0.5357142857142857,0.5357142857142857,0.5,0.4107142857142857,14.991071428571429,24.174107142857142,-14.825892857142858,27.125,186.41278682026456
green_bar & expansion_bar & bull_fvg & tight_spread,74,7.2518918918918915,12.972972972972975,0.4864864864864865,0.43243243243243246,0.40540540540540543,0.36486486486486486,12.344594594594595,22.66216216216216,6.114864864864865,11.375,125.74437562269124
back_inside_or & green_bar & expansion_bar & bull_fvg & tight_spread,74,7.2518918918918915,12.972972972972975,0.4864864864864865,0.43243243243243246,0.40540540540540543,0.36486486486486486,12.344594594594595,22.66216216216216,6.114864864864865,11.375,125.74437562269124
below_vwap & large_or & red_bar & expansion_bar & high_volatility,40,7.244999999999999,12.075,0.6,0.575,0.525,0.475,14.73125,31.5,41.325,67.25,191.52275254807128
high_rel_vol & high_volatility,257,7.201001945525291,51.883268482490266,0.48249027237354086,0.4396887159533074,0.4591439688715953,0.3968871595330739,5.071984435797665,6.372568093385214,-9.727626459143968,19.5,153.8103732342942
below_vwap & large_or & strong_body & displacement & tight_spread,30,7.191666666666666,10.0,0.7,0.6666666666666666,0.5,0.4666666666666667,42.74166666666667,35.958333333333336,32.416666666666664,33.25,200.78083654749685
back_inside_or & large_or & strong_body & tight_spread & high_rel_vol,57,7.1881578947368405,14.736842105263156,0.5263157894736842,0.5263157894736842,0.49122807017543857,0.42105263157894735,14.021929824561404,23.960526315789473,-13.776315789473685,21.25,184.7479266597468
large_or & strong_body & high_rel_vol,69,7.183478260869565,16.73913043478261,0.4927536231884058,0.4782608695652174,0.5072463768115942,0.4057971014492754,14.054347826086957,21.768115942028984,-14.018115942028986,33.0,192.34034306769374
back_inside_or & large_or & strong_body & expansion_bar & high_volatility,81,7.1499999999999995,21.728395061728392,0.5555555555555556,0.5432098765432098,0.49382716049382713,0.41975308641975306,22.253086419753085,16.25,-11.012345679012345,23.5,163.90580374105122
back_inside_or & strong_body & high_rel_vol,142,7.085915492957747,24.507042253521128,0.5140845070422535,0.4225352112676056,0.4084507042253521,0.3732394366197183,12.038732394366198,11.809859154929578,-2.8556338028169015,17.75,145.03753161118865
back_inside_or & large_or & strong_body & high_rel_vol,67,7.076529850746268,16.74626865671642,0.5074626865671642,0.4925373134328358,0.5074626865671642,0.417910447761194,18.71268656716418,21.44402985074627,-11.399253731343284,33.0,194.79651786648597
below_vwap & large_or & red_bar & large_lower_wick,72,7.032222222222221,13.777777777777777,0.4861111111111111,0.4444444444444444,0.4305555555555556,0.4305555555555556,4.944444444444445,21.975694444444443,29.95138888888889,12.5,174.07875807689882
above_vwap & large_or & green_bar & high_rel_vol,63,7.017539682539682,15.19047619047619,0.4603174603174603,0.4603174603174603,0.5238095238095238,0.38095238095238093,7.833333333333333,24.1984126984127,-8.865079365079366,49.5,152.0169448768719
above_vwap & back_inside_or & large_or & green_bar & high_rel_vol,63,7.017539682539682,15.19047619047619,0.4603174603174603,0.4603174603174603,0.5238095238095238,0.38095238095238093,7.833333333333333,24.1984126984127,-8.865079365079366,49.5,152.0169448768719
below_vwap & strong_body & expansion_bar & tight_spread & high_rel_vol,74,7.004189189189189,15.08108108108108,0.5945945945945946,0.4864864864864865,0.4189189189189189,0.3918918918918919,23.27027027027027,19.45608108108108,4.3175675675675675,21.375,163.9241981419659
below_vwap & back_inside_or & green_bar & expansion_bar & high_volatility,178,6.953932584269663,36.853932584269664,0.5168539325842697,0.449438202247191,0.4606741573033708,0.39325842696629215,12.713483146067416,8.692415730337078,-7.785112359550562,16.375,145.16606450531677
back_inside_or & strong_body & tight_spread & high_rel_vol,132,6.9350000000000005,22.454545454545453,0.5227272727272727,0.4318181818181818,0.3939393939393939,0.3712121212121212,9.507575757575758,12.166666666666666,-3.234848484848485,16.75,134.65265488728167
bull_fvg & tight_spread & high_rel_vol,72,6.905694444444444,11.277777777777779,0.4722222222222222,0.3888888888888889,0.4027777777777778,0.3888888888888889,8.368055555555555,24.663194444444443,8.402777777777779,16.75,127.51379488837628
back_inside_or & bull_fvg & tight_spread & high_rel_vol,72,6.905694444444444,11.277777777777779,0.4722222222222222,0.3888888888888889,0.4027777777777778,0.3888888888888889,8.368055555555555,24.663194444444443,8.402777777777779,16.75,127.51379488837628
back_inside_or & expansion_bar & high_rel_vol & high_volatility,230,6.817032608695652,47.917391304347824,0.49130434782608695,0.44782608695652176,0.4652173913043478,0.3782608695652174,7.518478260869565,6.618478260869566,-14.003260869565217,21.125,157.2966120607703
below_vwap & large_or & strong_body & expansion_bar & high_volatility,48,6.8062499999999995,15.625000000000002,0.6458333333333334,0.625,0.5208333333333334,0.5,40.145833333333336,22.6875,-0.765625,39.125,181.21994615102037
red_bar & expansion_bar,155,6.790645161290323,22.838709677419352,0.4967741935483871,0.3870967741935484,0.38064516129032255,0.432258064516129,8.067741935483872,11.317741935483872,26.719354838709677,7.75,128.2756559920576
above_vwap & green_bar & strong_body,124,6.731572580645161,19.362903225806452,0.4596774193548387,0.3951612903225806,0.3951612903225806,0.3467741935483871,9.38508064516129,13.737903225806452,7.256048387096774,15.625,103.84879885299624
above_vwap & back_inside_or & green_bar & strong_body,124,6.731572580645161,19.362903225806452,0.4596774193548387,0.3951612903225806,0.3951612903225806,0.3467741935483871,9.38508064516129,13.737903225806452,7.256048387096774,15.625,103.84879885299624
large_or & high_rel_vol & high_volatility,133,6.721146616541353,34.69924812030075,0.49624060150375937,0.48872180451127817,0.5338345864661654,0.43609022556390975,8.962406015037594,10.340225563909774,-8.407894736842104,50.0,195.32498981482337
back_inside_or & large_or & high_rel_vol & high_volatility,133,6.721146616541353,34.69924812030075,0.49624060150375937,0.48872180451127817,0.5338345864661654,0.43609022556390975,8.962406015037594,10.340225563909774,-8.407894736842104,50.0,195.32498981482337
large_or & red_bar,148,6.683361486486487,27.66891891891892,0.49324324324324326,0.4391891891891892,0.42567567567567566,0.43243243243243246,4.545608108108108,10.282094594594595,23.8277027027027,8.375,159.10540798692188
above_vwap & expansion_bar,246,6.680579268292682,37.45934959349593,0.45528455284552843,0.3943089430894309,0.3861788617886179,0.35772357723577236,8.40650406504065,6.887195121951219,3.061991869918699,12.25,109.17053794762583
above_vwap & back_inside_or & expansion_bar,246,6.680579268292682,37.45934959349593,0.45528455284552843,0.3943089430894309,0.3861788617886179,0.35772357723577236,8.40650406504065,6.887195121951219,3.061991869918699,12.25,109.17053794762583
large_or & expansion_bar & high_rel_vol & high_volatility,128,6.63837890625,33.9609375,0.5,0.4921875,0.5390625,0.421875,11.009765625,10.537109375,-11.396484375,51.25,197.31835584404158
back_inside_or & large_or & expansion_bar & high_rel_vol & high_volatility,128,6.63837890625,33.9609375,0.5,0.4921875,0.5390625,0.421875,11.009765625,10.537109375,-11.396484375,51.25,197.31835584404158
back_inside_or & red_bar & large_lower_wick & tight_spread,165,6.627924242424243,29.642424242424244,0.503030303030303,0.40606060606060607,0.44242424242424244,0.43636363636363634,0.6954545454545454,9.892424242424243,22.156060606060606,19.5,133.8132350637767
below_vwap & large_or & green_bar & large_lower_wick,73,6.626506849315067,16.301369863013697,0.5068493150684932,0.4657534246575342,0.4794520547945205,0.4657534246575342,4.424657534246576,19.48972602739726,32.47945205479452,24.0,144.17158853807
expansion_bar & high_rel_vol & high_volatility,244,6.6261065573770495,49.55327868852459,0.47950819672131145,0.4385245901639344,0.46311475409836067,0.38114754098360654,6.319672131147541,6.192622950819672,-12.625,21.125,156.09490586407108
large_or & green_bar & bull_fvg & high_volatility,38,6.597368421052631,9.473684210526315,0.5526315789473685,0.5263157894736842,0.47368421052631576,0.47368421052631576,29.486842105263158,32.98684210526316,-13.118421052631579,20.25,156.30368210124428
back_inside_or & large_or & green_bar & bull_fvg & high_volatility,38,6.597368421052631,9.473684210526315,0.5526315789473685,0.5263157894736842,0.47368421052631576,0.47368421052631576,29.486842105263158,32.98684210526316,-13.118421052631579,20.25,156.30368210124428
green_bar & tight_spread & high_volatility,463,6.595464362850972,79.1792656587473,0.48596112311015116,0.42116630669546434,0.4060475161987041,0.3801295896328294,2.1555075593952484,3.3822894168466524,1.445464362850972,8.5,129.0363894174098
back_inside_or & strong_body & expansion_bar & tight_spread & high_rel_vol,126,6.568353174603175,21.825396825396822,0.5238095238095238,0.4365079365079365,0.3968253968253968,0.3492063492063492,9.976190476190476,11.942460317460318,-6.033730158730159,16.75,137.03767059716978
below_vwap & large_or & red_bar & large_lower_wick & tight_spread,71,6.566760563380281,13.098591549295774,0.4788732394366197,0.43661971830985913,0.4225352112676056,0.43661971830985913,2.982394366197183,21.183098591549296,31.091549295774648,8.5,175.18687959345056
expansion_bar & bull_fvg & high_volatility,50,6.5619000000000005,10.58,0.48,0.46,0.46,0.4,16.915,28.53,-6.735,21.25,132.22256900810103
back_inside_or & expansion_bar & bull_fvg & high_volatility,50,6.5619000000000005,10.58,0.48,0.46,0.46,0.4,16.915,28.53,-6.735,21.25,132.22256900810103
green_bar & bull_fvg & tight_spread & high_rel_vol,69,6.555326086956521,10.956521739130435,0.463768115942029,0.391304347826087,0.4057971014492754,0.391304347826087,6.561594202898551,24.278985507246375,8.376811594202898,17.0,128.7241160177218
back_inside_or & green_bar & bull_fvg & tight_spread & high_rel_vol,69,6.555326086956521,10.956521739130435,0.463768115942029,0.391304347826087,0.4057971014492754,0.391304347826087,6.561594202898551,24.278985507246375,8.376811594202898,17.0,128.7241160177218
large_or & strong_body & bull_fvg,35,6.515714285714285,9.714285714285714,0.6,0.5714285714285714,0.4857142857142857,0.4857142857142857,44.042857142857144,32.57857142857143,2.2,23.5,127.95970717246843
back_inside_or & large_or & strong_body & bull_fvg,35,6.515714285714285,9.714285714285714,0.6,0.5714285714285714,0.4857142857142857,0.4857142857142857,44.042857142857144,32.57857142857143,2.2,23.5,127.95970717246843
large_or & green_bar & strong_body & bull_fvg,35,6.515714285714285,9.714285714285714,0.6,0.5714285714285714,0.4857142857142857,0.4857142857142857,44.042857142857144,32.57857142857143,2.2,23.5,127.95970717246843
back_inside_or & large_or & green_bar & strong_body & bull_fvg,35,6.515714285714285,9.714285714285714,0.6,0.5714285714285714,0.4857142857142857,0.4857142857142857,44.042857142857144,32.57857142857143,2.2,23.5,127.95970717246843
above_vwap & back_inside_or & tight_spread,374,6.466550802139038,53.09090909090909,0.4572192513368984,0.39037433155080214,0.36363636363636365,0.3502673796791444,2.838235294117647,4.429144385026738,8.420454545454545,11.75,109.81328898576828
back_inside_or & red_bar & large_lower_wick,167,6.465089820359282,30.131736526946103,0.5029940119760479,0.40718562874251496,0.4431137724550898,0.437125748502994,0.9880239520958084,9.50748502994012,22.206586826347305,19.5,133.50743522329338
large_or & green_bar & strong_body & tight_spread & high_rel_vol,55,6.459090909090909,13.745454545454544,0.509090909090909,0.509090909090909,0.4909090909090909,0.4,10.354545454545455,23.068181818181817,-21.677272727272726,21.25,185.60173320042935
below_vwap & large_or & red_bar & expansion_bar & tight_spread,62,6.408145161290323,11.322580645161292,0.5161290322580645,0.43548387096774194,0.41935483870967744,0.43548387096774194,5.681451612903226,23.733870967741936,39.931451612903224,7.25,164.04283271480602
expansion_bar & bull_fvg & tight_spread & high_rel_vol,61,6.404262295081967,10.229508196721312,0.45901639344262296,0.39344262295081966,0.4262295081967213,0.3442622950819672,9.430327868852459,26.684426229508198,-1.651639344262295,18.25,135.226291064578
back_inside_or & expansion_bar & bull_fvg & tight_spread & high_rel_vol,61,6.404262295081967,10.229508196721312,0.45901639344262296,0.39344262295081966,0.4262295081967213,0.3442622950819672,9.430327868852459,26.684426229508198,-1.651639344262295,18.25,135.226291064578
above_vwap & tight_spread,376,6.354946808510639,53.53191489361702,0.4601063829787234,0.39361702127659576,0.3617021276595745,0.3484042553191489,3.0824468085106385,4.2938829787234045,8.263962765957446,11.375,109.53577681507659
bull_fvg & high_rel_vol & high_volatility,43,6.279941860465116,8.837209302325581,0.46511627906976744,0.4418604651162791,0.46511627906976744,0.4186046511627907,14.145348837209303,33.05232558139535,3.6744186046511627,22.5,135.78310740429998
back_inside_or & bull_fvg & high_rel_vol & high_volatility,43,6.279941860465116,8.837209302325581,0.46511627906976744,0.4418604651162791,0.46511627906976744,0.4186046511627907,14.145348837209303,33.05232558139535,3.6744186046511627,22.5,135.78310740429998
below_vwap & back_inside_or & large_or & red_bar & expansion_bar,58,6.245172413793103,10.344827586206897,0.5,0.41379310344827586,0.43103448275862066,0.41379310344827586,13.133620689655173,26.021551724137932,29.82758620689655,7.375,170.37090140313967
below_vwap & back_inside_or & bull_fvg & tight_spread,73,6.221917808219178,10.273972602739725,0.4520547945205479,0.410958904109589,0.3424657534246575,0.4383561643835616,8.195205479452055,20.73972602739726,16.794520547945204,3.0,130.29728587150024
strong_body & high_rel_vol,148,6.200675675675676,23.91891891891892,0.5,0.40540540540540543,0.39864864864864863,0.3581081081081081,8.445945945945946,10.33445945945946,-5.194256756756757,18.0,144.33018690518898
large_or & bull_fvg & tight_spread & high_volatility,35,6.194071428571428,8.257142857142856,0.5142857142857142,0.4857142857142857,0.4857142857142857,0.5142857142857142,15.392857142857142,36.43571428571428,1.2142857142857142,17.0,161.60458440799468
back_inside_or & large_or & bull_fvg & tight_spread & high_volatility,35,6.194071428571428,8.257142857142856,0.5142857142857142,0.4857142857142857,0.4857142857142857,0.5142857142857142,15.392857142857142,36.43571428571428,1.2142857142857142,17.0,161.60458440799468
below_vwap & large_or & green_bar & expansion_bar & high_volatility,99,6.179242424242424,25.75757575757576,0.5454545454545454,0.5151515151515151,0.5050505050505051,0.47474747474747475,18.257575757575758,12.116161616161616,4.863636363636363,33.0,181.62048452584358
below_vwap & back_inside_or & green_bar & high_rel_vol & high_volatility,106,6.131037735849057,28.0188679245283,0.5660377358490566,0.5094339622641509,0.5188679245283019,0.4339622641509434,16.56132075471698,11.35377358490566,-19.37264150943396,31.375,171.70254549214343
green_bar & strong_body & tight_spread & high_rel_vol,126,6.1170833333333325,21.031746031746028,0.5158730158730159,0.42063492063492064,0.3968253968253968,0.373015873015873,7.755952380952381,11.541666666666666,-6.509920634920635,17.375,136.03679189836845
below_vwap & large_or & green_bar & large_lower_wick & tight_spread,68,6.106544117647059,14.588235294117647,0.5,0.45588235294117646,0.47058823529411764,0.45588235294117646,4.580882352941177,19.698529411764707,42.349264705882355,18.75,146.0688510652988
large_or & green_bar & strong_body & high_rel_vol,64,6.0704296875,15.5,0.484375,0.484375,0.5,0.390625,15.84375,19.58203125,-19.0859375,28.25,197.1445618907864
back_inside_or & large_or & red_bar & high_volatility,75,6.066766666666667,18.746666666666666,0.52,0.49333333333333335,0.5066666666666667,0.44,9.273333333333333,16.39666666666667,15.016666666666667,34.25,179.87624825052552
strong_body & tight_spread & high_rel_vol,138,6.024239130434782,21.891304347826086,0.5072463768115942,0.41304347826086957,0.38405797101449274,0.35507246376811596,5.7644927536231885,10.568840579710145,-5.726449275362318,17.375,134.31248551988435
