direction,fib,trade_date,year,month,hour,orb_high,orb_low,orb_range,entry,stop,risk_points,mfe_points,mae_points,hit_1R,hit_1_5R,hit_2R,vwap,dist_vwap,ema_9,ema_20,atr_14,bull_fvg,bear_fvg,bull_displacement,bear_displacement,pdh,pdl,above_vwap,below_vwap,is_displacement_candle,body_pct,rel_vol_20,liquidity_sweeps_recent,recent_bull_fvg,recent_bear_fvg,bull_v_reversal_proxy,bear_v_reversal_proxy,r_1R,r_1_5R,r_2R,vwap_aligned,directional_displacement,directional_recent_fvg,directional_v_reversal,has_recent_liquidity_sweep,low_risk,ok_risk,normal_plus_volume,high_volume,fib_50,fib_618,core_morning,orb_score,grade,has_liq_sweep,risk_le_20,risk_le_15,rel_vol_ge_1_25,body_ge_60,body_lt_60
short,0.382,2018-01-04,2018,1,8,6615.75,6590.25,25.5,6599.991,6615.75,15.759000000000015,8.490999999999985,-13.509000000000015,false,false,false,6601.99826614523,-0.24826614523044555,6596.569290939956,6598.943756286949,5.285714285714286,false,false,false,false,6591.25,6511.25,false,true,false,0.42857142857142855,0.745388379972393,4,true,true,true,false,-1.0,-1.0,-1.0,true,false,true,false,true,true,true,false,false,false,false,true,6,A,true,true,false,false,false,true
short,0.5,2018-01-04,2018,1,8,6615.75,6590.25,25.5,6603.0,6615.75,12.75,11.5,-10.5,false,false,false,6602.0023652064765,0.2476347935235026,6597.7054327519645,6599.258636640573,5.267857142857143,true,false,false,false,6591.25,6511.25,true,false,false,0.07692307692307693,0.7089722180051617,4,true,true,true,false,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,false,false,true,false,true,6,A,true,true,true,false,false,true
short,0.618,2018-01-04,2018,1,9,6615.75,6590.25,25.5,6606.009,6615.75,9.740999999999985,14.509000000000015,-7.4909999999999854,true,false,false,6601.34854480364,5.651455196360075,6603.0648887985035,6601.492805009772,3.267857142857143,true,false,false,false,6591.25,6511.25,true,false,false,0.5714285714285714,1.5440457908697474,2,true,true,true,false,1.0,-1.0,-1.0,false,false,true,false,true,true,true,true,true,false,true,true,7,A,true,true,true,true,false,true
long,0.382,2018-01-08,2018,1,8,6672.5,6658.75,13.75,6667.2475,6658.75,8.4975000000004,23.5024999999996,-7.4975000000004,true,true,true,6665.634909972639,2.1150900273605657,6669.266941620122,6667.565285333987,3.357142857142857,false,false,false,false,6671.0,6599.75,true,false,false,0.45454545454545453,1.2880375858330322,3,true,true,false,true,1.0,1.5,2.0,true,false,true,false,true,true,true,true,true,false,false,true,7,A,true,true,true,true,false,true
long,0.5,2018-01-08,2018,1,9,6672.5,6658.75,13.75,6665.625,6658.75,6.875,25.125,-5.875,true,true,true,6666.227354305303,-4.727354305303379,6667.178230102696,6668.234445075742,3.4642857142857144,false,false,false,true,6671.0,6599.75,false,true,true,0.7931034482758621,2.014481662447754,3,true,true,false,true,1.0,1.5,2.0,false,false,true,false,true,true,true,true,true,true,false,true,7,A,true,true,true,true,true,false
long,0.618,2018-01-08,2018,1,9,6672.5,6658.75,13.75,6664.0025,6658.75,5.2524999999996,26.7475000000004,-4.2524999999996,true,true,true,6666.227354305303,-4.727354305303379,6667.178230102696,6668.234445075742,3.4642857142857144,false,false,false,true,6671.0,6599.75,false,true,true,0.7931034482758621,2.014481662447754,3,true,true,false,true,1.0,1.5,2.0,false,false,true,false,true,true,true,true,true,false,true,true,7,A,true,true,true,true,true,false
short,0.382,2018-01-09,2018,1,9,6704.5,6675.0,29.5,6686.269,6704.5,18.230999999999767,17.269000000000233,-14.980999999999767,false,false,false,6685.141994949038,1.108005050961765,6681.821977173012,6680.304353861408,3.232142857142857,false,false,false,false,6690.75,6653.25,true,false,false,0.9,0.7936195352500984,2,true,true,true,false,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,false,false,false,false,true,5,B,true,true,false,false,true,false
short,0.382,2018-01-10,2018,1,9,6669.0,6647.5,21.5,6655.713,6669.0,13.287000000000262,18.462999999999738,-9.537000000000262,true,false,false,6653.985986554555,1.0140134454450163,6648.909796701665,6646.432783279916,4.160714285714286,true,false,false,false,6712.75,6667.25,true,false,false,0.1875,0.9631585565195524,3,true,true,true,false,1.0,-1.0,-1.0,false,false,true,false,true,true,true,false,false,false,false,true,5,B,true,true,true,false,false,true
long,0.382,2018-01-11,2018,1,9,6689.75,6676.75,13.0,6684.784,6676.75,8.03399999999965,4.216000000000349,-11.03399999999965,false,false,false,6684.601692969026,0.8983070309741379,6688.616001119292,6688.009894576563,3.25,false,true,false,false,6686.75,6628.25,true,false,false,0.6666666666666666,1.186785112930384,4,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,false,true,true,true,true,false,false,false,true,6,A,true,true,true,false,true,false
long,0.5,2018-01-11,2018,1,9,6689.75,6676.75,13.0,6683.25,6676.75,6.5,1.25,-9.5,false,false,false,6684.670207673006,-1.670207673006189,6686.115770366678,6686.762601378557,2.4642857142857144,false,true,false,false,6686.75,6628.25,false,true,false,0.6,1.3964481058815583,4,true,true,false,true,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,true,true,true,false,true,7,A,true,true,true,true,true,false
long,0.618,2018-01-11,2018,1,9,6689.75,6676.75,13.0,6681.716,6676.75,4.966000000000349,2.7839999999996508,-7.966000000000349,false,false,false,6684.640294808244,-2.890294808244107,6684.664093034674,6685.917911786075,2.4285714285714284,false,false,false,false,6686.75,6628.25,false,true,false,0.5,0.6076975016880486,4,true,true,false,true,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,false,false,false,true,true,6,A,true,true,true,false,false,true
short,0.382,2018-01-11,2018,1,9,6689.75,6676.75,13.0,6681.716,6689.75,8.03399999999965,1.7160000000003492,-8.03399999999965,false,false,false,6683.870586058972,-3.8705860589716394,6678.854425909828,6679.912673796175,3.0535714285714284,false,false,false,false,6686.75,6628.25,false,true,false,0.2,0.9620866590649942,4,true,true,true,false,-1.0,-1.0,-1.0,true,false,true,false,true,true,true,false,false,false,false,true,6,A,true,true,true,false,false,true
short,0.5,2018-01-11,2018,1,9,6689.75,6676.75,13.0,6683.25,6689.75,6.5,1.75,-6.5,false,false,false,6683.860962666073,-0.8609626660727372,6680.30683258229,6680.45119102136,3.1607142857142856,true,false,false,false,6686.75,6628.25,false,true,false,0.0,0.5999149056871366,4,true,true,true,false,-1.0,-1.0,-1.0,true,false,true,false,true,true,true,false,false,true,false,true,7,A,true,true,true,false,false,true
short,0.618,2018-01-11,2018,1,9,6689.75,6676.75,13.0,6684.784,6689.75,4.966000000000349,3.2839999999996508,-4.966000000000349,false,false,false,6683.861346823822,0.6386531761781953,6682.486478625706,6681.59923419303,1.9464285714285714,false,false,false,false,6686.75,6628.25,true,false,false,0.16666666666666666,0.7938866482700064,3,true,true,false,false,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,false,false,false,true,true,6,A,true,true,true,false,false,true
long,0.382,2018-01-15,2018,1,9,6780.75,6775.25,5.5,6778.649,6775.25,3.399000000000342,5.100999999999658,-3.649000000000342,true,true,false,6782.750440797505,-4.00044079750478,6779.645083521764,6779.932195749669,0.6964285714285714,false,false,false,false,6777.75,6703.25,false,true,false,0.5,1.8468468468468469,1,true,true,false,true,1.0,1.5,-1.0,false,false,true,false,true,true,true,true,true,false,false,true,6,A,true,true,true,true,false,true
long,0.5,2018-01-15,2018,1,9,6780.75,6775.25,5.5,6778.0,6775.25,2.75,5.75,-3.0,true,true,true,6782.715286881114,-4.71528688111357,6779.049826210515,6779.525514997828,0.7142857142857143,false,false,false,true,6777.75,6703.25,false,true,true,0.6666666666666666,1.7148760330578512,1,true,true,false,true,1.0,1.5,2.0,false,false,true,false,true,true,true,true,true,true,false,true,7,A,true,true,true,true,true,false
short,0.382,2018-01-15,2018,1,11,6780.75,6775.25,5.5,6777.351,6780.75,3.399000000000342,0.35099999999965803,-4.899000000000342,false,false,false,6782.192539650323,-4.442539650322942,6776.307688208775,6775.695214006789,0.5892857142857143,false,false,false,false,6777.75,6703.25,false,true,false,0.6,1.4964028776978417,2,true,true,true,false,-1.0,-1.0,-1.0,true,false,true,false,true,true,true,true,true,false,false,false,6,A,true,true,true,true,true,false
short,0.5,2018-01-15,2018,1,11,6780.75,6775.25,5.5,6778.0,6780.75,2.75,1.0,-4.25,false,false,false,6782.192539650323,-4.442539650322942,6776.307688208775,6775.695214006789,0.5892857142857143,false,false,false,false,6777.75,6703.25,false,true,false,0.6,1.4964028776978417,2,true,true,true,false,-1.0,-1.0,-1.0,true,false,true,false,true,true,true,true,true,true,false,false,7,A,true,true,true,true,true,false
short,0.618,2018-01-15,2018,1,11,6780.75,6775.25,5.5,6778.649,6780.75,2.100999999999658,1.649000000000342,-3.600999999999658,false,false,false,6782.1821900384475,-3.4321900384475157,6776.79615056702,6775.986146006142,0.625,true,false,false,false,6777.75,6703.25,false,true,false,1.0,2.6769626769626766,2,true,true,true,false,-1.0,-1.0,-1.0,true,false,true,false,true,true,true,true,true,false,true,false,7,A,true,true,true,true,true,false
long,0.382,2018-01-16,2018,1,9,6839.75,6809.25,30.5,6828.099,6809.25,18.84900000000016,13.90099999999984,-20.84900000000016,false,false,false,6819.751689880199,7.998310119801317,6833.576281235883,6834.641453247824,3.357142857142857,false,false,false,false,6798.5,6773.0,true,false,false,0.7058823529411765,1.1298047402677145,0,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,false,false,true,true,true,false,false,false,true,5,B,false,true,false,false,true,false
long,0.5,2018-01-16,2018,1,9,6839.75,6809.25,30.5,6824.5,6809.25,15.25,7.0,-17.25,false,false,false,6822.040762211145,3.709237788854807,6829.5897283728855,6831.95493541875,3.8392857142857144,false,false,false,false,6798.5,6773.0,true,false,false,0.4,1.356373653894315,0,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,false,false,true,true,true,true,true,false,true,7,A,false,true,false,true,false,true
long,0.618,2018-01-16,2018,1,9,6839.75,6809.25,30.5,6820.901,6809.25,11.65099999999984,3.84900000000016,-13.65099999999984,false,false,false,6822.248754888147,2.251245111852768,6826.219201754582,6829.011010613074,4.375,false,false,false,false,6798.5,6773.0,true,false,false,0.75,0.9600518446512057,0,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,false,false,true,true,false,false,false,true,true,6,A,false,true,true,false,true,false
short,0.382,2018-01-16,2018,1,9,6839.75,6809.25,30.5,6820.901,6839.75,18.84900000000016,34.65099999999984,-7.84900000000016,true,true,false,6821.628435438652,0.8715645613483503,6819.628861711843,6822.845810588352,4.803571428571429,false,false,false,false,6798.5,6773.0,true,false,false,0.6666666666666666,1.1339898537749924,2,true,true,true,false,1.0,1.5,-1.0,false,false,true,false,true,true,true,true,false,false,false,true,5,B,true,true,false,false,true,false
short,0.5,2018-01-16,2018,1,9,6839.75,6809.25,30.5,6824.5,6839.75,15.25,39.25,-4.25,true,true,true,6821.67282897168,4.3271710283197535,6821.3224714955795,6823.094869892053,4.839285714285714,false,false,false,false,6798.5,6773.0,true,false,false,0.6666666666666666,1.0220050696153704,2,true,true,true,false,1.0,1.5,2.0,false,false,true,false,true,true,true,true,false,true,false,true,6,A,true,true,false,false,true,false
short,0.618,2018-01-16,2018,1,9,6839.75,6809.25,30.5,6828.099,6839.75,11.65099999999984,44.59900000000016,-0.6509999999998399,true,true,true,6821.75532728735,5.4946727126498445,6823.732627459672,6823.738147084227,4.678571428571429,false,false,false,false,6798.5,6773.0,true,false,false,0.5625,0.8032402150049208,2,true,true,true,false,1.0,1.5,2.0,false,false,true,false,true,true,true,false,false,false,true,true,6,A,true,true,true,false,false,true
short,0.382,2018-01-17,2018,1,8,6782.25,6757.0,25.25,6766.6455,6782.25,15.604500000000371,10.645499999999629,-16.35450000000037,false,false,false,6770.96080756354,-4.7108075635396744,6761.578607218997,6764.770767199119,6.375,true,false,false,false,6845.75,6729.25,false,true,false,0.25,0.6614836692147325,2,true,true,true,false,-1.0,-1.0,-1.0,true,false,true,false,true,true,true,false,false,false,false,true,6,A,true,true,false,false,false,true
short,0.5,2018-01-17,2018,1,8,6782.25,6757.0,25.25,6769.625,6782.25,12.625,13.625,-13.375,true,false,false,6770.926733553242,-1.9267335532422294,6763.062885775197,6765.173551275394,6.517857142857143,false,false,false,false,6845.75,6729.25,false,true,false,0.5,0.8609358569926393,2,true,true,true,false,1.0,-1.0,-1.0,true,false,true,false,true,true,true,false,false,true,false,true,7,A,true,true,true,false,false,true
short,0.618,2018-01-17,2018,1,9,6782.25,6757.0,25.25,6772.6045,6782.25,9.645499999999629,15.854500000000371,-10.395499999999629,true,true,false,6770.305686526646,0.944313473353759,6768.406035341614,6767.1348735382,5.464285714285714,true,false,false,false,6845.75,6729.25,true,false,false,0.125,1.29944465265238,2,true,true,true,false,1.0,1.5,-1.0,false,false,true,false,true,true,true,true,true,false,true,true,7,A,true,true,true,true,false,true
long,0.382,2018-01-18,2018,1,10,6826.5,6809.0,17.5,6819.815,6809.0,10.8149999999996,2.9350000000004,-11.3149999999996,false,false,false,6813.498845726782,8.501154273218162,6822.788871471597,6820.8589278411455,3.107142857142857,false,true,false,false,6834.25,6744.75,true,false,false,0.11764705882352941,2.500302993576536,2,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,false,true,true,true,true,true,false,false,true,7,A,true,true,true,true,false,true
long,0.5,2018-01-18,2018,1,10,6826.5,6809.0,17.5,6817.75,6809.0,8.75,5.0,-9.25,false,false,false,6813.508270819698,0.7417291803021726,6821.081097177278,6820.229506141989,3.5535714285714284,false,false,false,true,6834.25,6744.75,true,false,true,0.7837837837837838,2.470672467918709,2,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,false,true,true,true,true,true,true,false,true,8,A+,true,true,true,true,true,false
long,0.618,2018-01-18,2018,1,10,6826.5,6809.0,17.5,6815.685,6809.0,6.6850000000004,7.0649999999996,-7.1850000000004,true,false,false,6813.508270819698,0.7417291803021726,6821.081097177278,6820.229506141989,3.5535714285714284,false,false,false,true,6834.25,6744.75,true,false,true,0.7837837837837838,2.470672467918709,2,true,true,false,true,1.0,-1.0,-1.0,true,false,true,false,true,true,true,true,true,false,true,true,8,A+,true,true,true,true,true,false
short,0.382,2018-01-18,2018,1,9,6826.5,6809.0,17.5,6815.685,6826.5,10.8149999999996,7.1850000000004,-10.8149999999996,false,false,false,6812.244164521448,2.255835478552399,6809.478243462536,6807.198223944013,4.125,false,false,false,false,6834.25,6744.75,true,false,false,0.5714285714285714,0.6910904307535242,4,true,true,true,false,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,false,false,false,false,true,5,B,true,true,true,false,false,true
short,0.5,2018-01-18,2018,1,9,6826.5,6809.0,17.5,6817.75,6826.5,8.75,9.25,-8.75,true,false,false,6812.3438515681955,5.406148431804468,6814.374090285422,6811.996343064272,3.1964285714285716,false,false,false,false,6834.25,6744.75,true,false,false,0.6666666666666666,0.7525503093817938,4,true,true,true,false,1.0,-1.0,-1.0,false,false,true,false,true,true,true,false,false,true,false,true,6,A,true,true,true,false,true,false
short,0.618,2018-01-18,2018,1,9,6826.5,6809.0,17.5,6819.815,6826.5,6.6850000000004,11.3149999999996,-6.6850000000004,true,true,false,6812.408851561444,8.091148438556047,6815.599272228338,6812.806215153389,3.267857142857143,true,false,false,false,6834.25,6744.75,true,false,false,0.6470588235294118,1.292763157894737,4,true,true,true,false,1.0,1.5,-1.0,false,false,true,false,true,true,true,true,true,false,true,true,7,A,true,true,true,true,true,false
long,0.382,2018-01-23,2018,1,8,6955.25,6935.75,19.5,6947.801,6935.75,12.051000000000386,30.948999999999614,-9.051000000000386,true,true,true,6943.659072871398,2.590927128601834,6954.330823590544,6952.262295812833,4.982142857142857,false,true,false,true,6941.25,6824.25,true,false,true,0.8,2.0052815890694067,2,true,true,false,true,1.0,1.5,2.0,true,false,true,false,true,true,true,true,true,false,false,true,7,A,true,true,true,true,true,false
long,0.5,2018-01-23,2018,1,8,6955.25,6935.75,19.5,6945.5,6935.75,9.75,33.25,-4.75,true,true,true,6943.582248512313,-3.332248512312617,6951.514658872436,6951.118267640182,5.267857142857143,false,true,false,false,6941.25,6824.25,false,true,false,0.6410256410256411,1.3201795710247741,4,true,true,false,true,1.0,1.5,2.0,false,false,true,false,true,true,true,true,true,true,false,true,7,A,true,true,true,true,true,false
long,0.618,2018-01-23,2018,1,8,6955.25,6935.75,19.5,6943.199,6935.75,7.448999999999614,35.551000000000386,-2.4489999999996144,true,true,true,6943.582248512313,-3.332248512312617,6951.514658872436,6951.118267640182,5.267857142857143,false,true,false,false,6941.25,6824.25,false,true,false,0.6410256410256411,1.3201795710247741,4,true,true,false,true,1.0,1.5,2.0,false,false,true,false,true,true,true,true,true,false,true,true,7,A,true,true,true,true,true,false
long,0.382,2018-01-24,2018,1,9,6993.75,6972.25,21.5,6985.537,6972.25,13.287000000000262,1.962999999999738,-17.287000000000262,false,false,false,6983.861139537782,-1.1111395377820372,6989.291846116398,6991.779343069587,2.982142857142857,false,true,false,true,6981.25,6919.75,false,true,true,0.9545454545454546,1.7949151586898922,2,true,true,false,true,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,true,true,false,false,true,6,A,true,true,true,true,true,false
long,0.5,2018-01-24,2018,1,9,6993.75,6972.25,21.5,6983.0,6972.25,10.75,4.5,-14.75,false,false,false,6983.861139537782,-1.1111395377820372,6989.291846116398,6991.779343069587,2.982142857142857,false,true,false,true,6981.25,6919.75,false,true,true,0.9545454545454546,1.7949151586898922,2,true,true,false,true,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,true,true,true,false,true,7,A,true,true,true,true,true,false
long,0.618,2018-01-24,2018,1,9,6993.75,6972.25,21.5,6980.463,6972.25,8.212999999999738,7.037000000000262,-12.212999999999738,false,false,false,6983.792415521423,-4.792415521423209,6987.233476893119,6990.562262777245,3.267857142857143,false,true,false,false,6981.25,6919.75,false,true,false,0.5,2.342477496785255,3,true,true,false,false,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,true,true,false,true,true,7,A,true,true,true,true,false,true
short,0.382,2018-01-24,2018,1,8,6993.75,6972.25,21.5,6980.463,6993.75,13.287000000000262,1.462999999999738,-16.537000000000262,false,false,false,6977.90854462088,2.091455379119907,6975.020826106905,6976.415054072932,5.517857142857143,true,false,false,false,6981.25,6919.75,true,false,false,0.46153846153846156,1.2496794049756348,4,true,true,true,false,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,true,false,false,false,true,5,B,true,true,true,false,false,true
short,0.5,2018-01-24,2018,1,8,6993.75,6972.25,21.5,6983.0,6993.75,10.75,1.75,-14.0,false,false,false,6977.993005509671,6.006994490328907,6976.816660885524,6977.13742987551,5.696428571428571,true,false,false,false,6981.25,6919.75,true,false,false,0.7083333333333334,0.8391290217744556,4,true,true,true,false,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,false,false,true,false,true,6,A,true,true,true,false,true,false
short,0.618,2018-01-24,2018,1,9,6993.75,6972.25,21.5,6985.537,6993.75,8.212999999999738,4.287000000000262,-11.462999999999738,false,false,false,6978.115934267864,5.8840657321361505,6979.202662966735,6978.274630805123,5.678571428571429,false,false,false,false,6981.25,6919.75,true,false,false,0.2222222222222222,0.8578926120306822,4,true,true,true,false,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,false,false,false,true,true,6,A,true,true,true,false,false,true
long,0.382,2018-01-26,2018,1,9,6966.0,6949.25,16.75,6959.6015,6949.25,10.35149999999976,27.14850000000024,-5.60149999999976,true,true,true,6960.382643632344,-2.6326436323442977,6963.721321345486,6964.400230753961,4.357142857142857,false,true,false,false,6987.25,6902.0,false,true,false,0.72,1.7620945823518754,3,true,true,false,true,1.0,1.5,2.0,false,false,true,false,true,true,true,true,true,false,false,true,6,A,true,true,true,true,true,false
long,0.5,2018-01-26,2018,1,9,6966.0,6949.25,16.75,6957.625,6949.25,8.375,29.125,-3.625,true,true,true,6960.382643632344,-2.6326436323442977,6963.721321345486,6964.400230753961,4.357142857142857,false,true,false,false,6987.25,6902.0,false,true,false,0.72,1.7620945823518754,3,true,true,false,true,1.0,1.5,2.0,false,false,true,false,true,true,true,true,true,true,false,true,7,A,true,true,true,true,true,false
long,0.618,2018-01-26,2018,1,9,6966.0,6949.25,16.75,6955.6485,6949.25,6.39850000000024,31.10149999999976,-1.39850000000024,true,true,true,6960.265639652588,-5.515639652588106,6961.491645661112,6963.188170753243,4.607142857142857,false,false,false,true,6987.25,6902.0,false,true,true,0.7142857142857143,2.081929715117488,4,true,true,false,true,1.0,1.5,2.0,false,false,true,false,true,true,true,true,true,false,true,true,7,A,true,true,true,true,true,false
short,0.382,2018-01-29,2018,1,10,7021.25,6992.5,28.75,7003.4825,7021.25,17.767499999999927,6.482500000000073,-18.767499999999927,false,false,false,7005.765717341983,-1.5157173419829633,6996.8707523719695,6993.677003566289,5.535714285714286,true,false,false,false,7034.5,6934.25,false,true,false,0.5217391304347826,1.3072173727911434,2,true,true,false,false,-1.0,-1.0,-1.0,true,false,true,false,true,true,true,true,true,false,false,true,7,A,true,true,false,true,false,true
short,0.382,2018-01-30,2018,1,9,6949.75,6913.0,36.75,6927.0385,6949.75,22.711500000000342,2.288499999999658,-29.211500000000342,false,false,false,6938.829461109453,-11.079461109453405,6921.981577133998,6920.122153801491,6.517857142857143,false,false,false,false,7047.25,6980.0,false,true,false,0.9047619047619048,0.6307490144546649,1,true,true,true,false,-1.0,-1.0,-1.0,true,false,true,false,true,false,true,false,false,false,false,true,5,B,true,false,false,false,true,false
short,0.5,2018-01-30,2018,1,9,6949.75,6913.0,36.75,6931.375,6949.75,18.375,6.625,-24.875,false,false,false,6938.768011399562,-6.768011399562056,6923.985261707198,6921.253377248968,6.339285714285714,true,false,false,false,7047.25,6980.0,false,true,false,0.85,1.0488360994750516,2,true,true,true,false,-1.0,-1.0,-1.0,true,false,true,false,true,true,true,true,false,true,false,true,7,A,true,true,false,false,true,false
short,0.618,2018-01-30,2018,1,9,6949.75,6913.0,36.75,6935.7115,6949.75,14.038499999999658,10.961500000000342,-20.538499999999658,false,false,false,6938.66585004305,-2.415850043050341,6929.242453994086,6924.730635412015,5.553571428571429,false,false,false,false,7047.25,6980.0,false,true,false,0.4782608695652174,0.9843728767495583,2,true,true,true,false,-1.0,-1.0,-1.0,true,false,true,false,true,true,true,false,false,false,true,true,7,A,true,true,true,false,false,true
short,0.5,2018-01-31,2018,1,9,6991.0,6975.5,15.5,6983.25,6991.0,7.75,38.25,-3.75,true,true,true,6972.790185944225,11.459814055774586,6978.8985980343405,6978.892660541274,4.446428571428571,false,false,false,false,7006.5,6902.75,true,false,false,0.8260869565217391,1.1300872093023255,4,true,true,true,false,1.0,1.5,2.0,false,false,true,false,true,true,true,true,false,true,false,true,6,A,true,true,true,false,true,false
short,0.618,2018-01-31,2018,1,9,6991.0,6975.5,15.5,6985.079,6991.0,5.9210000000002765,40.07899999999972,-1.9210000000002765,true,true,true,6972.855749185252,11.644250814748375,6980.018878427472,6979.426692870677,4.160714285714286,true,false,false,false,7006.5,6902.75,true,false,false,0.0,0.6159318543480296,4,true,true,true,false,1.0,1.5,2.0,false,false,true,false,true,true,true,false,false,false,true,true,6,A,true,true,true,false,false,true
long,0.382,2018-02-07,2018,2,9,6668.25,6623.5,44.75,6651.1555,6623.5,27.655499999999847,66.59450000000015,-1.1554999999998472,true,true,true,6640.530155276051,13.469844723948881,6659.395468744964,6663.888632303531,7.303571428571429,false,false,false,false,6677.5,6260.25,true,false,false,0.04,1.0914216673378978,3,true,true,false,true,1.0,1.5,2.0,true,false,true,false,true,false,false,true,false,false,false,true,5,B,true,false,false,false,false,true
short,0.382,2018-02-08,2018,2,8,6604.25,6558.0,46.25,6575.6675,6604.25,28.582500000000437,117.91749999999956,-13.832500000000437,true,true,true,6572.770979951721,1.9790200482793807,6566.751818389385,6571.683056097116,11.142857142857142,false,false,false,false,6717.75,6532.0,true,false,false,0.3333333333333333,0.8299077880235529,2,true,true,true,false,1.0,1.5,2.0,false,false,true,false,true,false,false,false,false,false,false,true,4,B,true,false,false,false,false,true
short,0.5,2018-02-08,2018,2,8,6604.25,6558.0,46.25,6581.125,6604.25,23.125,123.375,-7.375,true,true,true,6572.982290634601,15.017709365399242,6572.3611637692065,6573.5444064649855,10.857142857142858,false,false,false,false,6717.75,6532.0,true,false,false,0.8620689655172413,0.9882543539894695,2,true,true,true,false,1.0,1.5,2.0,false,false,true,false,true,false,true,false,false,true,false,true,5,B,true,false,false,false,true,false
short,0.618,2018-02-08,2018,2,8,6604.25,6558.0,46.25,6586.5825,6604.25,17.667499999999563,128.83250000000044,-1.9174999999995634,true,true,true,6572.982290634601,15.017709365399242,6572.3611637692065,6573.5444064649855,10.857142857142858,false,false,false,false,6717.75,6532.0,true,false,false,0.8620689655172413,0.9882543539894695,2,true,true,true,false,1.0,1.5,2.0,false,false,true,false,true,true,true,false,false,false,true,true,6,A,true,true,false,false,true,false
long,0.5,2018-02-09,2018,2,9,6419.0,6351.25,67.75,6385.125,6351.25,33.875,17.875,-40.875,false,false,false,6363.677261531905,16.32273846809494,6400.079492294056,6399.226419477686,14.571428571428571,false,true,false,false,6618.5,6301.0,true,false,false,0.9583333333333334,1.2080820265379977,3,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,false,true,false,false,true,false,true,false,true,6,A,true,false,false,false,true,false
long,0.618,2018-02-09,2018,2,9,6419.0,6351.25,67.75,6377.1305,6351.25,25.88050000000021,25.86949999999979,-32.88050000000021,false,false,false,6363.8973173462955,8.852682653704505,6392.440875068196,6395.608248143866,14.964285714285714,false,false,false,false,6618.5,6301.0,true,false,false,0.7222222222222222,0.7638434961247549,3,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,false,true,false,false,false,false,false,true,true,6,A,true,false,false,false,true,false
long,0.382,2018-02-12,2018,2,8,6514.25,6471.75,42.5,6498.015,6471.75,26.265000000000327,1.7349999999996726,-27.515000000000327,false,false,false,6473.457756144407,24.04224385559337,6502.98827559767,6496.312917650453,10.553571428571429,false,true,false,false,6455.5,6164.0,true,false,false,0.4666666666666667,0.8751902587519026,2,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,false,true,false,false,false,false,false,false,true,5,B,true,false,false,false,false,true
long,0.5,2018-02-12,2018,2,8,6514.25,6471.75,42.5,6493.0,6471.75,21.25,4.5,-22.5,false,false,false,6473.708837508082,20.79116249191793,6501.290620478136,6496.1402588266,10.125,false,true,false,false,6455.5,6164.0,true,false,false,0.3157894736842105,0.8116753298680528,2,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,false,true,false,true,false,false,true,false,true,6,A,true,false,false,false,false,true
long,0.618,2018-02-12,2018,2,8,6514.25,6471.75,42.5,6487.985,6471.75,16.234999999999673,9.515000000000327,-17.484999999999673,false,false,false,6473.823211895478,11.42678810452162,6498.082496382509,6495.103091319304,10.25,false,false,false,false,6455.5,6164.0,true,false,false,0.7058823529411765,0.71846181664758,2,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,false,true,true,true,false,false,false,true,true,7,A,true,true,false,false,true,false
short,0.382,2018-02-12,2018,2,9,6514.25,6471.75,42.5,6487.985,6514.25,26.265000000000327,62.98499999999967,-28.265000000000327,true,true,true,6474.67384739202,13.326152607979566,6484.84099227458,6487.840082978508,10.892857142857142,false,false,false,false,6455.5,6164.0,true,false,false,0.6666666666666666,0.6202029113365681,2,true,true,true,false,1.0,1.5,2.0,false,false,true,false,true,false,false,false,false,false,false,true,4,B,true,false,false,false,true,false
