setup_family,direction,fvg_type,trade_date,year,month,hour_ct,minute_ct,signal_ts,entry_ts,entry,stop,fvg_size,directional_displacement,directional_v_reversal,vwap_aligned,has_liq_sweep,inside_directional_fvg_entry,ifvg_proxy,body_pct,rel_vol_20,atr_14,dist_vwap,risk_points,mfe_points,mae_points,hit_1R,hit_1_5R,hit_2R,r_1R,r_1_5R,r_2R,body_lt_60,rel_vol_ge_1_25,risk_le_20,fvg_size_ge_2
fvg_retrace,long,current_bull_fvg,2018-01-03,2018,1,8,36,2018-01-03T08:35:00.000000,2018-01-03T08:36:00.000000,6537.75,6533.5,1.0,false,true,true,true,false,true,0.3125,1.7579093823725123,3.4107142857142856,10.66044281969971,4.25,40.0,0.0,true,true,true,1.0,1.5,2.0,true,true,true,false
fvg_retrace,short,current_bear_fvg,2018-01-04,2018,1,8,53,2018-01-04T08:40:00.000000,2018-01-04T08:53:00.000000,6602.75,6612.75,0.5,true,true,false,true,false,false,0.07692307692307693,0.7089722180051617,5.267857142857143,0.2476347935235026,10.0,10.5,-10.75,true,false,false,1.0,-1.0,-1.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-01-04,2018,1,8,52,2018-01-04T08:41:00.000000,2018-01-04T08:52:00.000000,6599.875,6605.25,3.75,false,true,true,true,false,false,0.42857142857142855,0.745388379972393,5.285714285714286,-0.24826614523044555,5.375,7.625,-6.125,true,false,false,1.0,-1.0,-1.0,true,false,true,true
fvg_retrace,long,current_bull_fvg,2018-01-04,2018,1,8,54,2018-01-04T08:53:00.000000,2018-01-04T08:54:00.000000,6600.375,6596.25,1.75,false,true,true,true,false,true,0.3125,0.6226701288017071,5.053571428571429,1.7233782234952741,4.125,4.375,-8.125,true,false,false,1.0,-1.0,-1.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-01-04,2018,1,9,5,2018-01-04T09:02:00.000000,2018-01-04T09:05:00.000000,6597.375,6601.5,3.25,false,true,true,true,false,false,0.9090909090909091,0.9652749826191956,4.053571428571429,-2.4764189007446475,4.125,2.125,-6.875,false,false,false,-1.0,-1.0,-1.0,false,false,true,true
fvg_retrace,long,current_bull_fvg,2018-01-04,2018,1,9,30,2018-01-04T09:29:00.000000,2018-01-04T09:30:00.000000,6601.625,6597.25,0.25,false,true,false,true,false,false,0.4583333333333333,1.890348765219784,3.232142857142857,-0.0071626734988967655,4.375,11.875,-5.125,true,true,true,1.0,1.5,2.0,true,true,true,false
fvg_retrace,short,current_bear_fvg,2018-01-05,2018,1,8,39,2018-01-05T08:35:00.000000,2018-01-05T08:39:00.000000,6622.375,6631.75,5.25,false,true,true,true,false,false,0.3548387096774194,1.5553547220967012,5.071428571428571,-3.8931600745117976,9.375,6.125,-10.375,false,false,false,-1.0,-1.0,-1.0,true,true,true,true
fvg_retrace,short,current_bear_fvg,2018-01-05,2018,1,9,12,2018-01-05T09:11:00.000000,2018-01-05T09:12:00.000000,6623.375,6627.5,0.25,false,true,false,true,false,false,0.75,0.9287275907302143,2.9464285714285716,0.44430318285776593,4.125,0.625,-4.125,false,false,false,-1.0,-1.0,-1.0,false,false,true,false
fvg_retrace,long,current_bull_fvg,2018-01-05,2018,1,10,5,2018-01-05T09:57:00.000000,2018-01-05T10:05:00.000000,6640.125,6635.75,0.75,true,true,true,true,false,false,0.1,1.464697239192638,2.267857142857143,14.667511311810813,4.375,14.375,-0.625,true,true,true,1.0,1.5,2.0,true,true,true,false
fvg_retrace,long,current_bull_fvg,2018-01-08,2018,1,8,37,2018-01-08T08:33:00.000000,2018-01-08T08:37:00.000000,6663.875,6658.75,2.25,false,true,false,true,false,false,0.8214285714285714,1.7499023491992636,3.5,-1.3995415870413126,5.125,24.125,-4.125,true,true,true,1.0,1.5,2.0,false,true,true,true
fvg_retrace,short,current_bear_fvg,2018-01-08,2018,1,8,40,2018-01-08T08:38:00.000000,2018-01-08T08:40:00.000000,6666.125,6670.25,3.75,false,true,false,true,false,false,0.8888888888888888,1.7033540787769934,4.357142857142857,3.2156773181341123,4.125,1.125,-7.375,false,false,false,-1.0,-1.0,-1.0,false,true,true,true
fvg_retrace,long,current_bull_fvg,2018-01-08,2018,1,9,8,2018-01-08T08:41:00.000000,2018-01-08T09:08:00.000000,6664.375,6660.0,1.25,false,true,false,true,false,false,0.7931034482758621,2.014481662447754,3.4642857142857144,-4.727354305303379,4.375,0.0,-4.625,false,false,false,-1.0,-1.0,-1.0,false,true,true,false
fvg_retrace,short,current_bear_fvg,2018-01-08,2018,1,9,12,2018-01-08T09:09:00.000000,2018-01-08T09:12:00.000000,6664.875,6671.25,4.25,false,true,true,true,false,false,0.375,0.939767779390421,3.232142857142857,-1.537828779692063,6.375,0.375,-7.375,false,false,false,-1.0,-1.0,-1.0,true,false,true,true
fvg_retrace,long,current_bull_fvg,2018-01-09,2018,1,8,51,2018-01-09T08:47:00.000000,2018-01-09T08:51:00.000000,6682.125,6677.0,2.75,false,true,false,true,false,false,0.9393939393939394,1.6021795640871825,4.5,-14.400918408276993,5.125,0.0,-14.125,false,false,false,-1.0,-1.0,-1.0,false,true,true,true
fvg_retrace,short,current_bear_fvg,2018-01-09,2018,1,8,55,2018-01-09T08:52:00.000000,2018-01-09T08:55:00.000000,6679.375,6685.75,7.25,true,true,true,true,false,false,0.11538461538461539,0.7122017836081856,5.732142857142857,-10.777053101487581,6.375,8.625,-7.125,true,false,false,1.0,-1.0,-1.0,true,false,true,true
fvg_retrace,short,current_bear_fvg,2018-01-09,2018,1,9,43,2018-01-09T09:39:00.000000,2018-01-09T09:43:00.000000,6678.75,6685.25,7.0,false,true,true,true,false,false,0.8461538461538461,1.2848990611769038,3.75,-5.855992583211446,6.5,7.75,-6.5,true,false,false,1.0,-1.0,-1.0,false,true,true,true
fvg_retrace,long,current_bull_fvg,2018-01-09,2018,1,9,50,2018-01-09T09:43:00.000000,2018-01-09T09:50:00.000000,6675.625,6671.5,0.25,false,true,false,true,false,false,0.8214285714285714,1.6139000050655996,4.125,-11.804833683600009,4.125,25.625,-3.875,true,true,true,1.0,1.5,2.0,false,true,true,false
fvg_retrace,short,current_bear_fvg,2018-01-09,2018,1,9,52,2018-01-09T09:51:00.000000,2018-01-09T09:52:00.000000,6676.625,6680.75,0.75,false,true,true,true,false,true,0.11764705882352941,0.7897324940991346,3.8214285714285716,-10.171351347486052,4.125,3.125,-4.125,false,false,false,-1.0,-1.0,-1.0,true,false,true,false
fvg_retrace,long,current_bull_fvg,2018-01-09,2018,1,10,39,2018-01-09T10:14:00.000000,2018-01-09T10:39:00.000000,6692.5,6688.25,0.5,false,true,true,true,false,false,0.625,1.0651693040667005,2.0357142857142856,6.689255962339303,4.25,1.75,-4.25,false,false,false,-1.0,-1.0,-1.0,false,false,true,false
fvg_retrace,long,current_bull_fvg,2018-01-10,2018,1,8,33,2018-01-10T08:32:00.000000,2018-01-10T08:33:00.000000,6660.25,6647.5,2.5,false,true,false,true,false,false,0.8709677419354839,2.963894377582181,4.0,-1.658038745606973,12.75,8.75,-16.25,false,false,false,-1.0,-1.0,-1.0,false,true,true,true
fvg_retrace,long,current_bull_fvg,2018-01-10,2018,1,8,39,2018-01-10T08:38:00.000000,2018-01-10T08:39:00.000000,6665.625,6658.75,0.25,false,true,true,true,false,false,0.5185185185185185,1.1669038422443585,6.214285714285714,2.999050479725156,6.875,2.625,-9.875,false,false,false,-1.0,-1.0,-1.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-01-10,2018,1,8,44,2018-01-10T08:42:00.000000,2018-01-10T08:44:00.000000,6660.75,6668.25,4.5,false,true,true,true,false,false,0.68,0.7837973083304801,6.535714285714286,-0.7080483444733545,7.5,32.5,-4.5,true,true,true,1.0,1.5,2.0,false,false,true,true
fvg_retrace,long,current_bull_fvg,2018-01-10,2018,1,8,46,2018-01-10T08:45:00.000000,2018-01-10T08:46:00.000000,6658.25,6653.0,0.5,false,true,false,true,false,false,0.6666666666666666,0.939734921526032,6.035714285714286,-2.201299082999867,5.25,0.5,-5.25,false,false,false,-1.0,-1.0,-1.0,false,false,true,false
fvg_retrace,short,current_bear_fvg,2018-01-10,2018,1,8,49,2018-01-10T08:48:00.000000,2018-01-10T08:49:00.000000,6657.25,6664.75,1.5,false,true,true,true,false,false,0.43478260869565216,0.5987563595251555,5.553571428571429,-3.954622290768384,7.5,29.0,-8.0,true,true,true,1.0,1.5,2.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-01-10,2018,1,9,11,2018-01-10T08:52:00.000000,2018-01-10T09:11:00.000000,6649.25,6656.5,3.5,true,true,true,true,false,false,0.6666666666666666,0.6482765451664025,5.517857142857143,-4.58408183285519,7.25,3.25,-8.0,false,false,false,-1.0,-1.0,-1.0,false,false,true,true
fvg_retrace,short,current_bear_fvg,2018-01-10,2018,1,8,57,2018-01-10T08:53:00.000000,2018-01-10T08:57:00.000000,6643.0,6653.0,2.0,false,true,true,true,false,true,0.08333333333333333,1.1821204285186553,6.089285714285714,-15.617162931576786,10.0,14.75,-11.75,true,false,false,1.0,-1.0,-1.0,true,false,true,true
fvg_retrace,long,current_bull_fvg,2018-01-10,2018,1,9,8,2018-01-10T09:07:00.000000,2018-01-10T09:08:00.000000,6640.75,6634.75,0.5,false,true,false,true,false,false,0.125,0.7018826539937854,5.785714285714286,-11.755922693267166,6.0,24.5,-3.5,true,true,true,1.0,1.5,2.0,true,false,true,false
fvg_retrace,long,current_bull_fvg,2018-01-10,2018,1,9,29,2018-01-10T09:11:00.000000,2018-01-10T09:29:00.000000,6645.625,6641.5,2.25,false,true,false,true,false,false,0.75,1.0024733733784261,3.0,-8.83333488759581,4.125,8.125,-7.375,true,true,false,1.0,1.5,-1.0,false,false,true,true
fvg_retrace,long,current_bull_fvg,2018-01-10,2018,1,9,18,2018-01-10T09:16:00.000000,2018-01-10T09:18:00.000000,6651.625,6646.0,3.25,false,true,false,true,false,false,0.5384615384615384,0.6099943703016857,4.071428571428571,-2.2173082718591104,5.625,6.875,-6.625,true,false,false,1.0,-1.0,-1.0,true,false,true,true
fvg_retrace,long,current_bull_fvg,2018-01-10,2018,1,9,42,2018-01-10T09:41:00.000000,2018-01-10T09:42:00.000000,6651.0,6646.75,2.0,false,true,false,true,false,false,0.3333333333333333,1.0938628158844765,3.2857142857142856,-2.4110311639633437,4.25,0.0,-4.75,false,false,false,-1.0,-1.0,-1.0,true,false,true,true
fvg_retrace,long,current_bull_fvg,2018-01-10,2018,1,10,17,2018-01-10T10:03:00.000000,2018-01-10T10:17:00.000000,6655.5,6650.5,4.0,false,false,true,true,false,false,0.9166666666666666,0.836368202938591,2.5892857142857144,1.6739446651417893,5.0,0.5,-7.75,false,false,false,-1.0,-1.0,-1.0,false,false,true,true
fvg_retrace,long,current_bull_fvg,2018-01-11,2018,1,8,46,2018-01-11T08:43:00.000000,2018-01-11T08:46:00.000000,6683.125,6677.25,1.25,false,true,false,true,false,false,0.8095238095238095,0.8375978326309452,4.321428571428571,-2.738084564768542,5.875,12.125,-9.375,true,true,true,1.0,1.5,2.0,false,false,true,false
fvg_retrace,long,current_bull_fvg,2018-01-11,2018,1,8,45,2018-01-11T08:44:00.000000,2018-01-11T08:45:00.000000,6685.625,6681.5,0.75,false,true,true,true,false,false,0.5238095238095238,1.0409649878593248,4.303571428571429,1.4622400078242208,4.125,0.0,-5.625,false,false,false,-1.0,-1.0,-1.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-01-11,2018,1,8,59,2018-01-11T08:46:00.000000,2018-01-11T08:59:00.000000,6685.625,6689.75,0.75,false,true,false,true,false,false,0.9,0.8417360806663744,3.3214285714285716,4.434417671785923,4.125,0.0,-7.625,false,false,false,-1.0,-1.0,-1.0,false,false,true,false
fvg_retrace,short,current_bear_fvg,2018-01-11,2018,1,8,51,2018-01-11T08:47:00.000000,2018-01-11T08:51:00.000000,6683.0,6689.0,1.5,false,true,true,true,false,false,0.0,0.7160906581658437,3.9642857142857144,-2.300583454108164,6.0,4.5,-10.25,false,false,false,-1.0,-1.0,-1.0,true,false,true,false
fvg_retrace,long,current_bull_fvg,2018-01-11,2018,1,9,4,2018-01-11T09:01:00.000000,2018-01-11T09:04:00.000000,6689.875,6683.25,3.25,false,true,true,true,false,false,0.44,1.511305037683459,3.4464285714285716,6.641204309925342,6.625,3.375,-7.625,false,false,false,-1.0,-1.0,-1.0,true,true,true,true
fvg_retrace,short,current_bear_fvg,2018-01-11,2018,1,9,27,2018-01-11T09:22:00.000000,2018-01-11T09:27:00.000000,6684.25,6688.25,1.0,false,true,true,true,false,false,0.9,0.9105431309904153,2.2857142857142856,-0.5777357509650756,4.0,12.0,-5.25,true,true,true,1.0,1.5,2.0,false,false,true,false
fvg_retrace,short,current_bear_fvg,2018-01-11,2018,1,9,44,2018-01-11T09:35:00.000000,2018-01-11T09:44:00.000000,6680.375,6684.5,3.25,false,true,true,true,false,false,0.2,0.9620866590649942,3.0535714285714284,-3.8705860589716394,4.125,0.375,-4.125,false,false,false,-1.0,-1.0,-1.0,true,false,true,true
fvg_retrace,long,current_bull_fvg,2018-01-12,2018,1,8,52,2018-01-12T08:38:00.000000,2018-01-12T08:52:00.000000,6719.875,6714.75,1.25,false,true,false,true,false,false,0.6923076923076923,0.8732404205525865,3.5357142857142856,-3.2400884708222293,5.125,40.375,-2.375,true,true,true,1.0,1.5,2.0,false,false,true,false
fvg_retrace,long,current_bull_fvg,2018-01-16,2018,1,8,33,2018-01-16T08:32:00.000000,2018-01-16T08:33:00.000000,6818.0,6809.25,2.0,false,true,true,true,false,false,0.0967741935483871,2.610876874633079,3.732142857142857,14.468057137849428,8.75,27.75,-10.75,true,true,true,1.0,1.5,2.0,true,true,true,true
fvg_retrace,short,current_bear_fvg,2018-01-16,2018,1,9,7,2018-01-16T09:06:00.000000,2018-01-16T09:07:00.000000,6829.25,6833.75,1.0,false,false,false,false,false,false,0.9047619047619048,1.1567103772057632,3.4464285714285716,10.756104604372013,4.5,0.0,-6.25,false,false,false,-1.0,-1.0,-1.0,false,false,true,false
fvg_retrace,short,current_bear_fvg,2018-01-16,2018,1,9,43,2018-01-16T09:32:00.000000,2018-01-16T09:43:00.000000,6826.0,6831.5,1.0,false,true,false,true,false,false,0.6666666666666666,1.0220050696153704,4.839285714285714,4.3271710283197535,5.5,40.75,-2.75,true,true,true,1.0,1.5,2.0,false,false,true,false
fvg_retrace,short,current_bear_fvg,2018-01-16,2018,1,9,39,2018-01-16T09:36:00.000000,2018-01-16T09:39:00.000000,6820.375,6824.75,3.25,false,true,true,true,false,false,0.7,1.0607501320655044,4.857142857142857,-2.380110294372571,4.375,3.375,-7.375,false,false,false,-1.0,-1.0,-1.0,false,false,true,true
fvg_retrace,long,current_bull_fvg,2018-01-16,2018,1,9,55,2018-01-16T09:40:00.000000,2018-01-16T09:55:00.000000,6816.75,6807.25,0.5,false,true,false,true,false,false,0.5714285714285714,1.0040407589599436,3.5,-6.205332292231105,9.5,0.0,-11.0,false,false,false,-1.0,-1.0,-1.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-01-16,2018,1,10,3,2018-01-16T10:01:00.000000,2018-01-16T10:03:00.000000,6810.75,6815.25,2.0,false,true,true,true,false,false,0.8333333333333334,1.414395176485366,4.517857142857143,-5.607630646487451,4.5,0.0,-5.75,false,false,false,-1.0,-1.0,-1.0,false,true,true,true
fvg_retrace,long,current_bull_fvg,2018-01-16,2018,1,10,6,2018-01-16T10:04:00.000000,2018-01-16T10:06:00.000000,6811.875,6807.0,2.75,false,true,false,true,false,false,0.875,0.7688437997820072,4.517857142857143,-12.730650623326255,4.875,0.0,-5.125,false,false,false,-1.0,-1.0,-1.0,false,false,true,true
fvg_retrace,short,current_bear_fvg,2018-01-16,2018,1,10,10,2018-01-16T10:09:00.000000,2018-01-16T10:10:00.000000,6806.5,6811.0,0.5,false,true,true,true,false,false,0.9259259259259259,1.0749585167015367,5.267857142857143,-12.429751599962401,4.5,14.25,-4.5,true,true,true,1.0,1.5,2.0,false,false,true,false
fvg_retrace,short,current_bear_fvg,2018-01-16,2018,1,10,16,2018-01-16T10:15:00.000000,2018-01-16T10:16:00.000000,6800.25,6808.25,5.5,false,true,true,true,false,false,0.9583333333333334,0.8829330912051098,5.410714285714286,-16.273290569411984,8.0,0.0,-8.0,false,false,false,-1.0,-1.0,-1.0,false,false,true,true
fvg_retrace,long,current_bull_fvg,2018-01-16,2018,1,10,44,2018-01-16T10:17:00.000000,2018-01-16T10:44:00.000000,6799.25,6792.25,3.5,false,true,false,true,false,false,0.8787878787878788,2.0462724935732646,4.125,-19.617397703245842,7.0,0.0,-8.0,false,false,false,-1.0,-1.0,-1.0,false,true,true,true
fvg_retrace,long,current_bull_fvg,2018-01-16,2018,1,10,30,2018-01-16T10:29:00.000000,2018-01-16T10:30:00.000000,6805.625,6801.5,1.75,false,true,false,true,false,false,0.1875,0.9201249442213297,3.4464285714285716,-10.719418222432978,4.125,8.375,-8.625,true,true,true,1.0,1.5,2.0,true,false,true,false
fvg_retrace,long,current_bull_fvg,2018-01-16,2018,1,10,36,2018-01-16T10:35:00.000000,2018-01-16T10:36:00.000000,6811.375,6807.25,0.75,false,true,false,true,false,false,0.375,0.585465958474167,3.625,-5.795966105426487,4.125,2.625,-5.625,false,false,false,-1.0,-1.0,-1.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-01-16,2018,1,11,10,2018-01-16T10:45:00.000000,2018-01-16T11:10:00.000000,6801.5,6807.75,7.0,false,true,true,true,false,false,0.75,0.7799145299145299,4.232142857142857,-12.617740524016881,6.25,24.25,-4.5,true,true,true,1.0,1.5,2.0,false,false,true,true
fvg_retrace,long,current_bull_fvg,2018-01-16,2018,1,10,56,2018-01-16T10:55:00.000000,2018-01-16T10:56:00.000000,6794.125,6788.75,0.75,false,true,false,true,false,false,0.6363636363636364,1.2505809286408383,5.410714285714286,-25.095618865831966,5.375,0.0,-7.125,false,false,false,-1.0,-1.0,-1.0,false,true,true,false
fvg_retrace,short,current_bear_fvg,2018-01-16,2018,1,10,59,2018-01-16T10:57:00.000000,2018-01-16T10:59:00.000000,6793.5,6797.75,2.0,false,true,true,true,false,true,0.6363636363636364,0.5984047937163448,5.410714285714286,-26.47855898583566,4.25,4.5,-5.0,true,false,false,1.0,-1.0,-1.0,false,false,true,true
fvg_retrace,long,current_bull_fvg,2018-01-16,2018,1,11,8,2018-01-16T11:01:00.000000,2018-01-16T11:08:00.000000,6794.5,6788.25,1.5,false,true,false,true,false,true,0.15384615384615385,0.3986214342067018,4.571428571428571,-17.181025995283562,6.25,11.5,-6.25,true,true,false,1.0,1.5,-1.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-01-16,2018,1,11,47,2018-01-16T11:44:00.000000,2018-01-16T11:47:00.000000,6790.125,6794.25,0.75,false,true,true,true,false,false,0.1,0.8508831521739131,3.0535714285714284,-24.520738479965075,4.125,12.875,-2.375,true,true,true,1.0,1.5,2.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-01-17,2018,1,8,36,2018-01-17T08:35:00.000000,2018-01-17T08:36:00.000000,6769.25,6776.5,2.5,true,true,true,true,false,false,0.8809523809523809,2.6715527771789898,4.892857142857143,-3.8115540514208988,7.25,17.75,-9.0,true,true,true,1.0,1.5,2.0,false,true,true,true
fvg_retrace,long,current_bull_fvg,2018-01-17,2018,1,8,38,2018-01-17T08:37:00.000000,2018-01-17T08:38:00.000000,6769.125,6761.75,2.25,false,true,false,true,false,false,0.45454545454545453,1.1705983340751573,5.428571428571429,-5.829167591017722,7.375,2.625,-11.125,false,false,false,-1.0,-1.0,-1.0,true,false,true,true
fvg_retrace,short,current_bear_fvg,2018-01-17,2018,1,8,44,2018-01-17T08:41:00.000000,2018-01-17T08:44:00.000000,6766.0,6771.75,5.5,false,true,true,true,false,true,0.15,0.8076424106616347,6.75,-10.000743551477171,5.75,14.5,-6.0,true,true,true,1.0,1.5,2.0,true,false,true,true
fvg_retrace,short,current_bear_fvg,2018-01-17,2018,1,8,49,2018-01-17T08:46:00.000000,2018-01-17T08:49:00.000000,6759.5,6766.25,3.5,false,true,true,true,false,false,0.896551724137931,0.6430030848123072,6.642857142857143,-12.395405520976965,6.75,4.5,-7.0,false,false,false,-1.0,-1.0,-1.0,false,false,true,true
fvg_retrace,long,current_bull_fvg,2018-01-17,2018,1,8,54,2018-01-17T08:52:00.000000,2018-01-17T08:54:00.000000,6763.375,6755.0,3.25,false,true,false,true,false,false,0.4827586206896552,0.6618496455185848,6.196428571428571,-5.604323455971098,8.375,31.125,-7.375,true,true,true,1.0,1.5,2.0,true,false,true,true
fvg_retrace,long,current_bull_fvg,2018-01-17,2018,1,9,9,2018-01-17T09:08:00.000000,2018-01-17T09:09:00.000000,6769.5,6764.0,1.5,false,true,true,true,false,true,0.46875,1.0056477836727709,5.732142857142857,4.643023428783636,5.5,8.75,-7.25,true,true,false,1.0,1.5,-1.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-01-17,2018,1,9,37,2018-01-17T09:23:00.000000,2018-01-17T09:37:00.000000,6772.875,6777.5,2.75,false,true,true,true,false,true,0.45,0.8087850793097437,4.375,-1.4444082233239897,4.625,10.625,-10.125,true,true,true,1.0,1.5,2.0,true,false,true,true
fvg_retrace,short,current_bear_fvg,2018-01-17,2018,1,9,31,2018-01-17T09:26:00.000000,2018-01-17T09:31:00.000000,6767.625,6772.0,2.25,false,true,true,true,false,false,0.8846153846153846,1.250921602359302,4.375,-2.4839029604954703,4.375,1.375,-5.125,false,false,false,-1.0,-1.0,-1.0,false,true,true,true
fvg_retrace,short,current_bear_fvg,2018-01-17,2018,1,9,30,2018-01-17T09:28:00.000000,2018-01-17T09:30:00.000000,6762.25,6766.5,1.5,false,true,true,true,false,false,0.5,1.3113384840258926,4.089285714285714,-8.257563753867544,4.25,0.75,-5.75,false,false,false,-1.0,-1.0,-1.0,true,true,true,false
fvg_retrace,long,current_bull_fvg,2018-01-17,2018,1,9,40,2018-01-17T09:32:00.000000,2018-01-17T09:40:00.000000,6764.375,6760.0,3.75,false,true,false,true,false,false,0.6111111111111112,1.2180077333824342,4.178571428571429,-6.126109465277295,4.375,33.625,-2.125,true,true,true,1.0,1.5,2.0,false,false,true,true
fvg_retrace,long,current_bull_fvg,2018-01-17,2018,1,9,55,2018-01-17T09:48:00.000000,2018-01-17T09:55:00.000000,6769.75,6765.0,0.5,false,true,true,true,false,true,0.18181818181818182,0.5069301848049281,3.4285714285714284,1.1754268972908903,4.75,31.75,0.0,true,true,true,1.0,1.5,2.0,true,false,true,false
fvg_retrace,long,current_bull_fvg,2018-01-17,2018,1,10,21,2018-01-17T10:16:00.000000,2018-01-17T10:21:00.000000,6789.5,6785.25,4.0,false,false,true,true,false,false,0.75,0.834246742175131,3.4285714285714284,18.106433888691754,4.25,1.75,-5.0,false,false,false,-1.0,-1.0,-1.0,false,false,true,true
fvg_retrace,long,current_bull_fvg,2018-01-17,2018,1,11,42,2018-01-17T11:39:00.000000,2018-01-17T11:42:00.000000,6795.375,6789.75,2.25,false,true,true,true,false,false,0.5,0.6426970024080378,2.2857142857142856,21.056784353417243,5.625,7.375,-3.375,true,false,false,1.0,-1.0,-1.0,true,false,true,true
fvg_retrace,long,current_bull_fvg,2018-01-18,2018,1,8,41,2018-01-18T08:37:00.000000,2018-01-18T08:41:00.000000,6819.5,6810.25,0.5,false,true,true,true,false,false,0.7142857142857143,1.5591247857797617,5.375,4.226964656385462,9.25,5.0,-11.25,false,false,false,-1.0,-1.0,-1.0,false,true,true,false
fvg_retrace,long,current_bull_fvg,2018-01-18,2018,1,8,58,2018-01-18T08:57:00.000000,2018-01-18T08:58:00.000000,6819.0,6813.75,1.5,false,true,true,true,false,false,0.5862068965517241,0.9439192011238942,4.857142857142857,1.0140057969774716,5.25,1.25,-5.5,false,false,false,-1.0,-1.0,-1.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-01-18,2018,1,9,30,2018-01-18T09:02:00.000000,2018-01-18T09:30:00.000000,6812.375,6820.25,2.25,false,true,true,true,false,false,0.5,1.1638397017707363,4.339285714285714,-1.7291623639102909,7.875,2.375,-9.125,false,false,false,-1.0,-1.0,-1.0,true,false,true,true
fvg_retrace,long,current_bull_fvg,2018-01-18,2018,1,9,22,2018-01-18T09:17:00.000000,2018-01-18T09:22:00.000000,6800.625,6796.0,1.25,false,true,false,true,false,false,0.17647058823529413,0.9686569777622133,4.982142857142857,-10.96923474052619,4.625,27.625,-3.125,true,true,true,1.0,1.5,2.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-01-18,2018,1,9,26,2018-01-18T09:22:00.000000,2018-01-18T09:26:00.000000,6804.75,6811.0,2.0,false,true,true,true,false,false,0.7,0.9881184607199858,4.857142857142857,-7.111960592861578,6.25,1.75,-8.0,false,false,false,-1.0,-1.0,-1.0,false,false,true,true
fvg_retrace,long,current_bull_fvg,2018-01-18,2018,1,9,48,2018-01-18T09:45:00.000000,2018-01-18T09:48:00.000000,6816.5,6811.75,1.5,false,true,true,true,false,false,0.4117647058823529,1.3870610842601758,3.142857142857143,4.247208886346925,4.75,6.5,-4.75,true,false,false,1.0,-1.0,-1.0,true,true,true,false
fvg_retrace,long,current_bull_fvg,2018-01-18,2018,1,9,56,2018-01-18T09:53:00.000000,2018-01-18T09:56:00.000000,6816.875,6812.75,1.25,false,true,true,true,false,false,0.7272727272727273,0.7961872722175498,3.25,4.566998692927882,4.125,1.375,-5.125,false,false,false,-1.0,-1.0,-1.0,false,false,true,false
fvg_retrace,long,current_bull_fvg,2018-01-18,2018,1,9,55,2018-01-18T09:54:00.000000,2018-01-18T09:55:00.000000,6818.875,6813.25,1.25,false,true,true,true,false,false,0.5,0.7142379455627633,3.375,6.833762545155878,5.625,0.625,-7.125,false,false,false,-1.0,-1.0,-1.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-01-18,2018,1,10,26,2018-01-18T10:25:00.000000,2018-01-18T10:26:00.000000,6818.5,6823.5,1.5,false,true,false,true,false,false,0.3888888888888889,1.1349913007880463,3.642857142857143,5.683062608464752,5.0,15.75,-5.5,true,true,true,1.0,1.5,2.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-01-18,2018,1,10,42,2018-01-18T10:40:00.000000,2018-01-18T10:42:00.000000,6814.375,6819.5,1.25,false,true,false,true,false,false,0.8571428571428571,0.9388569416735125,3.4642857142857144,0.5522606098265896,5.125,11.625,-5.375,true,true,true,1.0,1.5,2.0,false,false,true,false
fvg_retrace,short,current_bear_fvg,2018-01-18,2018,1,10,47,2018-01-18T10:46:00.000000,2018-01-18T10:47:00.000000,6808.75,6812.75,1.5,false,true,true,true,false,false,0.6875,1.0701286095607863,4.035714285714286,-4.495087366575717,4.0,1.0,-5.5,false,false,false,-1.0,-1.0,-1.0,false,false,true,false
fvg_retrace,long,current_bull_fvg,2018-01-18,2018,1,10,50,2018-01-18T10:48:00.000000,2018-01-18T10:50:00.000000,6808.25,6804.25,0.5,false,true,false,true,false,false,0.0,0.7092907092907094,3.982142857142857,-2.4662701486940932,4.0,22.75,0.0,true,true,true,1.0,1.5,2.0,true,false,true,false
fvg_retrace,long,current_bull_fvg,2018-01-19,2018,1,8,42,2018-01-19T08:39:00.000000,2018-01-19T08:42:00.000000,6848.375,6843.25,1.75,false,true,true,true,false,true,0.45454545454545453,1.1346047987565975,5.660714285714286,15.27031764435651,5.125,3.875,-6.125,false,false,false,-1.0,-1.0,-1.0,true,false,true,false
