ts,symbol,close,prev_symbol,prev_close,gap_minutes,close_change,symbol_changed
2019-07-02T22:00:00.000000,NQU9,7840.0,NQU9,7840.25,61.0,-0.25,false
2019-07-03T22:00:00.000000,NQU9,7897.75,NQU9,7888.25,286.0,9.5,false
2019-07-04T22:00:00.000000,NQU9,7903.25,NQU9,7902.0,301.0,1.25,false
2019-07-05T20:30:00.000000,NQU9,7852.5,NQU9,7851.0,16.0,1.5,false
2019-07-07T22:00:00.000000,NQU9,7858.0,NQU9,7855.0,2941.0,3.0,false
2019-07-08T20:30:00.000000,NQU9,7801.0,NQU9,7801.5,16.0,-0.5,false
2019-07-08T22:00:00.000000,NQU9,7798.5,NQU9,7801.5,61.0,-3.0,false
2019-07-09T20:30:00.000000,NQU9,7845.75,NQU9,7846.25,16.0,-0.5,false
2019-07-09T22:00:00.000000,NQU9,7846.75,NQU9,7846.75,61.0,0.0,false
2019-07-10T20:30:00.000000,NQU9,7929.5,NQU9,7928.5,16.0,1.0,false
2019-07-10T22:00:00.000000,NQU9,7927.25,NQU9,7925.0,61.0,2.25,false
2019-07-11T20:30:00.000000,NQU9,7918.0,NQU9,7918.75,16.0,-0.75,false
2019-07-11T22:00:00.000000,NQU9,7917.0,NQU9,7917.75,61.0,-0.75,false
2019-07-12T20:30:00.000000,NQU9,7959.0,NQU9,7958.25,16.0,0.75,false
2019-07-14T22:00:00.000000,NQU9,7962.5,NQU9,7958.5,2941.0,4.0,false
2019-07-15T20:30:00.000000,NQU9,7988.0,NQU9,7987.0,16.0,1.0,false
2019-07-15T22:00:00.000000,NQU9,7981.5,NQU9,7983.75,61.0,-2.25,false
2019-07-16T20:30:00.000000,NQU9,7942.5,NQU9,7941.75,16.0,0.75,false
2019-07-16T22:00:00.000000,NQU9,7941.25,NQU9,7937.25,61.0,4.0,false
2019-07-17T20:30:00.000000,NQU9,7886.25,NQU9,7886.5,16.0,-0.25,false
2019-07-17T22:00:00.000000,NQU9,7874.5,NQU9,7870.25,61.0,4.25,false
2019-07-18T20:30:00.000000,NQU9,7938.5,NQU9,7934.25,16.0,4.25,false
2019-07-18T22:00:00.000000,NQU9,7958.25,NQU9,7947.0,61.0,11.25,false
2019-07-19T20:30:00.000000,NQU9,7843.5,NQU9,7843.75,16.0,-0.25,false
2019-07-21T22:00:00.000000,NQU9,7833.0,NQU9,7820.0,2941.0,13.0,false
2019-07-22T20:30:00.000000,NQU9,7931.5,NQU9,7926.5,16.0,5.0,false
2019-07-22T22:00:00.000000,NQU9,7930.75,NQU9,7926.25,61.0,4.5,false
2019-07-23T20:30:00.000000,NQU9,7985.5,NQU9,7983.75,16.0,1.75,false
2019-07-23T22:00:00.000000,NQU9,7948.5,NQU9,7941.5,61.0,7.0,false
2019-07-24T20:30:00.000000,NQU9,8015.0,NQU9,8037.0,16.0,-22.0,false
2019-07-24T22:00:00.000000,NQU9,8007.0,NQU9,8002.0,61.0,5.0,false
2019-07-25T20:30:00.000000,NQU9,7984.25,NQU9,7979.25,16.0,5.0,false
2019-07-25T22:00:00.000000,NQU9,7994.75,NQU9,7982.0,61.0,12.75,false
2019-07-26T20:30:00.000000,NQU9,8020.5,NQU9,8018.75,16.0,1.75,false
2019-07-28T22:00:00.000000,NQU9,8023.0,NQU9,8015.25,2941.0,7.75,false
2019-07-29T20:30:00.000000,NQU9,8002.0,NQU9,8001.25,16.0,0.75,false
2019-07-29T22:00:00.000000,NQU9,8004.75,NQU9,8005.0,61.0,-0.25,false
2019-07-30T20:30:00.000000,NQU9,7977.5,NQU9,7961.5,16.0,16.0,false
2019-07-30T22:00:00.000000,NQU9,7991.5,NQU9,7989.0,61.0,2.5,false
2019-07-31T20:30:00.000000,NQU9,7850.0,NQU9,7854.0,16.0,-4.0,false
2019-07-31T22:00:00.000000,NQU9,7827.75,NQU9,7840.0,61.0,-12.25,false
2019-08-01T20:30:00.000000,NQU9,7812.25,NQU9,7805.0,16.0,7.25,false
2019-08-01T22:00:00.000000,NQU9,7794.25,NQU9,7791.0,61.0,3.25,false
2019-08-02T20:30:00.000000,NQU9,7702.5,NQU9,7702.0,16.0,0.5,false
2019-08-04T22:00:00.000000,NQU9,7683.0,NQU9,7708.0,2941.0,-25.0,false
2019-08-05T20:30:00.000000,NQU9,7385.5,NQU9,7380.75,16.0,4.75,false
2019-08-05T22:00:00.000000,NQU9,7339.75,NQU9,7368.25,61.0,-28.5,false
2019-08-06T20:30:00.000000,NQU9,7518.0,NQU9,7514.5,16.0,3.5,false
2019-08-06T22:00:00.000000,NQU9,7517.75,NQU9,7517.75,61.0,0.0,false
2019-08-07T20:30:00.000000,NQU9,7548.75,NQU9,7550.75,16.0,-2.0,false
2019-08-07T22:00:00.000000,NQU9,7541.5,NQU9,7550.5,61.0,-9.0,false
2019-08-08T20:30:00.000000,NQU9,7735.25,NQU9,7735.75,16.0,-0.5,false
2019-08-08T22:00:00.000000,NQU9,7698.25,NQU9,7728.0,61.0,-29.75,false
2019-08-09T20:30:00.000000,NQU9,7662.75,NQU9,7658.0,16.0,4.75,false
2019-08-11T22:00:00.000000,NQU9,7665.5,NQU9,7669.25,2941.0,-3.75,false
2019-08-12T20:30:00.000000,NQU9,7561.25,NQU9,7566.25,16.0,-5.0,false
2019-08-12T22:00:00.000000,NQU9,7572.75,NQU9,7571.25,61.0,1.5,false
2019-08-13T20:30:00.000000,NQU9,7750.75,NQU9,7749.25,16.0,1.5,false
2019-08-13T22:00:00.000000,NQU9,7748.0,NQU9,7751.25,61.0,-3.25,false
2019-08-14T20:30:00.000000,NQU9,7489.75,NQU9,7489.25,16.0,0.5,false
2019-08-14T22:00:00.000000,NQU9,7477.25,NQU9,7478.5,61.0,-1.25,false
2019-08-15T20:30:00.000000,NQU9,7499.75,NQU9,7493.5,16.0,6.25,false
2019-08-15T22:00:00.000000,NQU9,7511.75,NQU9,7509.5,61.0,2.25,false
2019-08-16T20:30:00.000000,NQU9,7616.0,NQU9,7612.75,16.0,3.25,false
2019-08-18T22:00:00.000000,NQU9,7642.5,NQU9,7610.5,2941.0,32.0,false
2019-08-19T20:30:00.000000,NQU9,7731.5,NQU9,7727.75,16.0,3.75,false
2019-08-19T22:00:00.000000,NQU9,7717.75,NQU9,7720.5,61.0,-2.75,false
2019-08-20T20:30:00.000000,NQU9,7668.25,NQU9,7667.75,16.0,0.5,false
2019-08-20T22:00:00.000000,NQU9,7657.25,NQU9,7658.5,61.0,-1.25,false
2019-08-21T20:30:00.000000,NQU9,7752.5,NQU9,7751.5,16.0,1.0,false
2019-08-21T22:00:00.000000,NQU9,7756.0,NQU9,7758.0,61.0,-2.0,false
2019-08-22T20:30:00.000000,NQU9,7711.75,NQU9,7710.5,16.0,1.25,false
2019-08-22T22:00:00.000000,NQU9,7715.5,NQU9,7705.75,61.0,9.75,false
2019-08-23T20:30:00.000000,NQU9,7498.25,NQU9,7508.0,16.0,-9.75,false
2019-08-25T22:00:00.000000,NQU9,7400.0,NQU9,7490.0,2941.0,-90.0,false
2019-08-26T20:30:00.000000,NQU9,7590.0,NQU9,7590.25,16.0,-0.25,false
2019-08-26T22:00:00.000000,NQU9,7593.0,NQU9,7588.0,61.0,5.0,false
2019-08-27T20:30:00.000000,NQU9,7561.25,NQU9,7563.75,16.0,-2.5,false
2019-08-27T22:00:00.000000,NQU9,7567.0,NQU9,7566.0,61.0,1.0,false
2019-08-28T20:30:00.000000,NQU9,7595.25,NQU9,7599.25,16.0,-4.0,false
2019-08-28T22:00:00.000000,NQU9,7580.75,NQU9,7581.75,61.0,-1.0,false
2019-08-29T20:30:00.000000,NQU9,7708.25,NQU9,7713.0,16.0,-4.75,false
2019-08-29T22:00:00.000000,NQU9,7701.75,NQU9,7706.5,61.0,-4.75,false
2019-08-30T20:30:00.000000,NQU9,7677.0,NQU9,7675.75,16.0,1.25,false
2019-09-01T22:00:00.000000,NQU9,7596.5,NQU9,7675.5,2941.0,-79.0,false
2019-09-02T22:00:00.000000,NQU9,7616.25,NQU9,7612.25,301.0,4.0,false
2019-09-03T20:30:00.000000,NQU9,7616.0,NQU9,7616.75,16.0,-0.75,false
2019-09-03T22:00:00.000000,NQU9,7612.75,NQU9,7617.0,61.0,-4.25,false
2019-09-04T20:30:00.000000,NQU9,7724.5,NQU9,7722.5,16.0,2.0,false
2019-09-04T22:00:00.000000,NQU9,7725.0,NQU9,7722.75,61.0,2.25,false
2019-09-05T20:30:00.000000,NQU9,7859.0,NQU9,7856.0,16.0,3.0,false
2019-09-05T22:00:00.000000,NQU9,7858.0,NQU9,7850.25,61.0,7.75,false
2019-09-06T20:30:00.000000,NQU9,7860.25,NQU9,7857.75,16.0,2.5,false
2019-09-08T22:00:00.000000,NQU9,7867.75,NQU9,7865.0,2941.0,2.75,false
2019-09-09T20:30:00.000000,NQU9,7829.5,NQU9,7830.75,16.0,-1.25,false
2019-09-09T22:00:00.000000,NQU9,7836.25,NQU9,7833.5,61.0,2.75,false
2019-09-10T20:30:00.000000,NQU9,7819.0,NQU9,7815.5,16.0,3.5,false
2019-09-10T22:00:00.000000,NQU9,7816.75,NQU9,7819.5,61.0,-2.75,false
2019-09-11T20:30:00.000000,NQU9,7889.0,NQU9,7890.0,16.0,-1.0,false
2019-09-11T22:00:00.000000,NQU9,7892.0,NQU9,7893.0,61.0,-1.0,false
2019-09-12T20:30:00.000000,NQU9,7918.5,NQU9,7921.5,16.0,-3.0,false
2019-09-12T22:00:00.000000,NQU9,7922.25,NQU9,7911.5,61.0,10.75,false
2019-09-13T20:30:00.000000,NQZ9,7911.5,NQZ9,7910.0,16.0,1.5,false
2019-09-15T22:00:00.000000,NQZ9,7858.5,NQZ9,7910.75,2941.0,-52.25,false
2019-09-16T20:30:00.000000,NQZ9,7881.25,NQZ9,7882.75,16.0,-1.5,false
2019-09-16T22:00:00.000000,NQZ9,7892.5,NQZ9,7887.75,61.0,4.75,false
2019-09-17T20:30:00.000000,NQZ9,7913.5,NQZ9,7914.25,16.0,-0.75,false
2019-09-17T22:00:00.000000,NQZ9,7911.5,NQZ9,7916.5,61.0,-5.0,false
2019-09-18T20:30:00.000000,NQZ9,7922.25,NQZ9,7918.25,16.0,4.0,false
2019-09-18T22:00:00.000000,NQZ9,7922.25,NQZ9,7922.5,61.0,-0.25,false
2019-09-19T20:30:00.000000,NQZ9,7918.75,NQZ9,7918.0,16.0,0.75,false
2019-09-19T22:00:00.000000,NQZ9,7916.25,NQZ9,7917.25,61.0,-1.0,false
2019-09-20T20:30:00.000000,NQZ9,7832.5,NQZ9,7832.0,16.0,0.5,false
2019-09-22T22:00:00.000000,NQZ9,7869.75,NQZ9,7831.75,2941.0,38.0,false
2019-09-23T20:30:00.000000,NQZ9,7852.5,NQZ9,7850.75,16.0,1.75,false
2019-09-23T22:00:00.000000,NQZ9,7868.5,NQZ9,7868.25,61.0,0.25,false
2019-09-24T20:30:00.000000,NQZ9,7734.25,NQZ9,7738.75,16.0,-4.5,false
2019-09-24T22:00:00.000000,NQZ9,7738.0,NQZ9,7737.25,61.0,0.75,false
2019-09-25T20:30:00.000000,NQZ9,7821.0,NQZ9,7820.25,16.0,0.75,false
2019-09-25T22:00:00.000000,NQZ9,7824.25,NQZ9,7823.0,61.0,1.25,false
2019-09-26T20:30:00.000000,NQZ9,7784.25,NQZ9,7787.5,16.0,-3.25,false
2019-09-26T22:00:00.000000,NQZ9,7789.0,NQZ9,7785.5,61.0,3.5,false
2019-09-27T20:30:00.000000,NQZ9,7700.25,NQZ9,7699.5,16.0,0.75,false
2019-09-29T22:00:00.000000,NQZ9,7750.0,NQZ9,7717.25,2941.0,32.75,false
2019-09-30T20:30:00.000000,NQZ9,7786.5,NQZ9,7784.5,16.0,2.0,false
2019-09-30T22:00:00.000000,NQZ9,7787.75,NQZ9,7785.25,61.0,2.5,false
2019-10-01T20:30:00.000000,NQZ9,7697.75,NQZ9,7697.0,16.0,0.75,false
2019-10-01T22:00:00.000000,NQZ9,7707.25,NQZ9,7709.5,61.0,-2.25,false
2019-10-02T20:30:00.000000,NQZ9,7544.75,NQZ9,7546.5,16.0,-1.75,false
2019-10-02T22:00:00.000000,NQZ9,7556.5,NQZ9,7554.5,61.0,2.0,false
2019-10-03T20:30:00.000000,NQZ9,7655.0,NQZ9,7658.0,16.0,-3.0,false
2019-10-03T22:00:00.000000,NQZ9,7653.0,NQZ9,7658.75,61.0,-5.75,false
2019-10-04T20:30:00.000000,NQZ9,7764.75,NQZ9,7763.75,16.0,1.0,false
2019-10-06T22:00:00.000000,NQZ9,7721.25,NQZ9,7769.75,2941.0,-48.5,false
2019-10-07T20:30:00.000000,NQZ9,7741.25,NQZ9,7739.25,16.0,2.0,false
2019-10-07T22:00:00.000000,NQZ9,7738.0,NQZ9,7739.25,61.0,-1.25,false
2019-10-08T20:30:00.000000,NQZ9,7615.75,NQZ9,7622.0,16.0,-6.25,false
2019-10-08T22:00:00.000000,NQZ9,7627.5,NQZ9,7623.5,61.0,4.0,false
2019-10-09T20:30:00.000000,NQZ9,7705.25,NQZ9,7701.75,16.0,3.5,false
2019-10-09T22:00:00.000000,NQZ9,7710.0,NQZ9,7703.0,61.0,7.0,false
2019-10-10T20:30:00.000000,NQZ9,7762.25,NQZ9,7761.25,16.0,1.0,false
2019-10-10T22:00:00.000000,NQZ9,7781.5,NQZ9,7786.75,61.0,-5.25,false
2019-10-11T20:30:00.000000,NQZ9,7865.0,NQZ9,7857.5,16.0,7.5,false
2019-10-13T22:00:00.000000,NQZ9,7868.5,NQZ9,7858.5,2941.0,10.0,false
2019-10-14T20:30:00.000000,NQZ9,7858.0,NQZ9,7858.0,16.0,0.0,false
2019-10-14T22:00:00.000000,NQZ9,7861.0,NQZ9,7859.75,61.0,1.25,false
2019-10-15T20:30:00.000000,NQZ9,7959.25,NQZ9,7959.5,16.0,-0.25,false
2019-10-15T22:00:00.000000,NQZ9,7957.0,NQZ9,7959.5,61.0,-2.5,false
2019-10-16T20:30:00.000000,NQZ9,7950.5,NQZ9,7948.0,16.0,2.5,false
2019-10-16T22:00:00.000000,NQZ9,7952.0,NQZ9,7953.75,61.0,-1.75,false
2019-10-17T20:30:00.000000,NQZ9,7951.75,NQZ9,7953.0,16.0,-1.25,false
2019-10-17T22:00:00.000000,NQZ9,7951.5,NQZ9,7953.75,61.0,-2.25,false
2019-10-18T20:30:00.000000,NQZ9,7883.75,NQZ9,7881.25,16.0,2.5,false
2019-10-20T22:00:00.000000,NQZ9,7874.5,NQZ9,7883.0,2941.0,-8.5,false
2019-10-21T20:30:00.000000,NQZ9,7948.0,NQZ9,7948.0,16.0,0.0,false
2019-10-21T22:00:00.000000,NQZ9,7947.25,NQZ9,7948.0,61.0,-0.75,false
2019-10-22T20:30:00.000000,NQZ9,7852.0,NQZ9,7856.75,16.0,-4.75,false
2019-10-22T22:00:00.000000,NQZ9,7846.75,NQZ9,7841.75,61.0,5.0,false
2019-10-23T20:30:00.000000,NQZ9,7905.25,NQZ9,7902.5,16.0,2.75,false
2019-10-23T22:00:00.000000,NQZ9,7930.25,NQZ9,7917.25,61.0,13.0,false
2019-10-24T20:30:00.000000,NQZ9,7926.25,NQZ9,7929.75,16.0,-3.5,false
2019-10-24T22:00:00.000000,NQZ9,7928.75,NQZ9,7924.5,61.0,4.25,false
2019-10-25T20:30:00.000000,NQZ9,8035.25,NQZ9,8034.75,16.0,0.5,false
2019-10-27T22:00:00.000000,NQZ9,8050.5,NQZ9,8036.5,2941.0,14.0,false
2019-10-28T20:30:00.000000,NQZ9,8102.5,NQZ9,8094.25,16.0,8.25,false
2019-10-28T22:00:00.000000,NQZ9,8109.5,NQZ9,8111.0,61.0,-1.5,false
2019-10-29T20:30:00.000000,NQZ9,8053.25,NQZ9,8055.5,16.0,-2.25,false
2019-10-29T22:00:00.000000,NQZ9,8062.0,NQZ9,8056.0,61.0,6.0,false
2019-10-30T20:30:00.000000,NQZ9,8131.25,NQZ9,8111.25,16.0,20.0,false
2019-10-30T22:00:00.000000,NQZ9,8125.75,NQZ9,8118.25,61.0,7.5,false
2019-10-31T20:30:00.000000,NQZ9,8091.25,NQZ9,8089.5,16.0,1.75,false
2019-10-31T22:00:00.000000,NQZ9,8092.0,NQZ9,8092.25,61.0,-0.25,false
2019-11-01T20:30:00.000000,NQZ9,8163.0,NQZ9,8159.25,16.0,3.75,false
2019-11-03T23:00:00.000000,NQZ9,8171.0,NQZ9,8163.5,3001.0,7.5,false
2019-11-04T21:30:00.000000,NQZ9,8216.0,NQZ9,8215.75,16.0,0.25,false
2019-11-04T23:00:00.000000,NQZ9,8217.5,NQZ9,8218.0,61.0,-0.5,false
2019-11-05T21:30:00.000000,NQZ9,8210.0,NQZ9,8210.5,16.0,-0.5,false
2019-11-05T23:00:00.000000,NQZ9,8212.5,NQZ9,8210.5,61.0,2.0,false
2019-11-06T21:30:00.000000,NQZ9,8210.0,NQZ9,8207.5,16.0,2.5,false
2019-11-06T23:00:00.000000,NQZ9,8212.0,NQZ9,8213.0,61.0,-1.0,false
2019-11-07T21:30:00.000000,NQZ9,8230.75,NQZ9,8232.25,15.0,-1.5,false
2019-11-07T23:00:00.000000,NQZ9,8232.0,NQZ9,8231.25,61.0,0.75,false
2019-11-08T21:30:00.000000,NQZ9,8259.0,NQZ9,8256.25,16.0,2.75,false
2019-11-10T23:00:00.000000,NQZ9,8258.75,NQZ9,8260.5,2941.0,-1.75,false
2019-11-11T21:30:00.000000,NQZ9,8250.25,NQZ9,8251.25,16.0,-1.0,false
2019-11-11T23:00:00.000000,NQZ9,8253.5,NQZ9,8253.75,61.0,-0.25,false
2019-11-12T21:30:00.000000,NQZ9,8274.0,NQZ9,8275.0,16.0,-1.0,false
2019-11-12T23:00:00.000000,NQZ9,8270.25,NQZ9,8271.25,61.0,-1.0,false
2019-11-13T21:30:00.000000,NQZ9,8268.75,NQZ9,8266.5,16.0,2.25,false
2019-11-13T23:00:00.000000,NQZ9,8265.75,NQZ9,8270.25,61.0,-4.5,false
2019-11-14T21:30:00.000000,NQZ9,8270.75,NQZ9,8265.5,16.0,5.25,false
2019-11-14T23:00:00.000000,NQZ9,8263.75,NQZ9,8269.5,61.0,-5.75,false
2019-11-15T21:30:00.000000,NQZ9,8317.5,NQZ9,8318.0,16.0,-0.5,false
2019-11-17T23:00:00.000000,NQZ9,8312.25,NQZ9,8323.25,2941.0,-11.0,false
2019-11-18T21:30:00.000000,NQZ9,8333.0,NQZ9,8333.25,16.0,-0.25,false
2019-11-18T23:00:00.000000,NQZ9,8331.75,NQZ9,8334.25,61.0,-2.5,false
2019-11-19T21:30:00.000000,NQZ9,8339.0,NQZ9,8339.75,16.0,-0.75,false
2019-11-19T23:00:00.000000,NQZ9,8329.25,NQZ9,8334.25,61.0,-5.0,false
2019-11-20T21:30:00.000000,NQZ9,8290.5,NQZ9,8291.5,16.0,-1.0,false
2019-11-20T23:00:00.000000,NQZ9,8258.5,NQZ9,8288.25,61.0,-29.75,false
2019-11-21T21:30:00.000000,NQZ9,8276.0,NQZ9,8274.0,16.0,2.0,false
2019-11-21T23:00:00.000000,NQZ9,8278.25,NQZ9,8278.5,61.0,-0.25,false
2019-11-22T21:30:00.000000,NQZ9,8277.75,NQZ9,8280.5,16.0,-2.75,false
2019-11-24T23:00:00.000000,NQZ9,8300.5,NQZ9,8283.0,2941.0,17.5,false
2019-11-25T21:30:00.000000,NQZ9,8375.75,NQZ9,8375.5,16.0,0.25,false
2019-11-25T23:00:00.000000,NQZ9,8371.75,NQZ9,8375.0,61.0,-3.25,false
2019-11-26T21:30:00.000000,NQZ9,8401.75,NQZ9,8402.25,16.0,-0.5,false
2019-11-26T23:00:00.000000,NQZ9,8399.0,NQZ9,8402.5,61.0,-3.5,false
2019-11-27T21:30:00.000000,NQZ9,8454.0,NQZ9,8453.75,16.0,0.25,false
2019-11-27T23:00:00.000000,NQZ9,8455.5,NQZ9,8456.5,61.0,-1.0,false
2019-11-28T23:00:00.000000,NQZ9,8446.0,NQZ9,8444.5,301.0,1.5,false
2019-12-01T23:00:00.000000,NQZ9,8426.75,NQZ9,8422.5,3166.0,4.25,false
2019-12-02T21:30:00.000000,NQZ9,8316.5,NQZ9,8315.75,16.0,0.75,false
2019-12-02T23:00:00.000000,NQZ9,8314.25,NQZ9,8310.0,61.0,4.25,false
2019-12-03T21:30:00.000000,NQZ9,8248.5,NQZ9,8250.75,16.0,-2.25,false
2019-12-03T23:00:00.000000,NQZ9,8257.0,NQZ9,8255.5,61.0,1.5,false
2019-12-04T21:30:00.000000,NQZ9,8295.5,NQZ9,8297.25,16.0,-1.75,false
2019-12-04T23:00:00.000000,NQZ9,8296.75,NQZ9,8296.5,61.0,0.25,false
2019-12-05T21:30:00.000000,NQZ9,8310.25,NQZ9,8308.75,16.0,1.5,false
2019-12-05T23:00:00.000000,NQZ9,8309.5,NQZ9,8310.75,61.0,-1.25,false
2019-12-06T21:30:00.000000,NQZ9,8401.0,NQZ9,8400.0,16.0,1.0,false
2019-12-08T23:00:00.000000,NQZ9,8407.5,NQZ9,8405.0,2941.0,2.5,false
2019-12-09T21:30:00.000000,NQZ9,8355.75,NQZ9,8356.25,16.0,-0.5,false
2019-12-09T23:00:00.000000,NQZ9,8353.5,NQZ9,8351.25,61.0,2.25,false
2019-12-10T21:30:00.000000,NQZ9,8364.0,NQZ9,8364.0,16.0,0.0,false
2019-12-10T23:00:00.000000,NQZ9,8365.5,NQZ9,8368.0,61.0,-2.5,false
2019-12-11T21:30:00.000000,NQZ9,8405.5,NQZ9,8405.0,16.0,0.5,false
2019-12-11T23:00:00.000000,NQZ9,8406.75,NQZ9,8407.75,61.0,-1.0,false
2019-12-12T21:30:00.000000,NQZ9,8471.25,NQZ9,8465.25,16.0,6.0,false
2019-12-12T23:00:00.000000,NQZ9,8492.5,NQZ9,8472.25,61.0,20.25,false
2019-12-13T21:30:00.000000,NQH0,8519.0,NQH0,8519.75,16.0,-0.75,false
2019-12-15T23:00:00.000000,NQH0,8531.75,NQH0,8521.25,2941.0,10.5,false
2019-12-16T21:30:00.000000,NQH0,8608.0,NQH0,8607.0,16.0,1.0,false
2019-12-16T23:00:00.000000,NQH0,8603.5,NQH0,8607.5,61.0,-4.0,false
2019-12-17T21:30:00.000000,NQH0,8601.0,NQH0,8605.5,16.0,-4.5,false
2019-12-17T23:00:00.000000,NQH0,8600.0,NQH0,8602.25,61.0,-2.25,false
2019-12-18T21:30:00.000000,NQH0,8622.0,NQH0,8621.0,16.0,1.0,false
2019-12-18T23:00:00.000000,NQH0,8625.75,NQH0,8624.25,61.0,1.5,false
2019-12-19T21:30:00.000000,NQH0,8674.25,NQH0,8673.25,16.0,1.0,false
2019-12-19T23:00:00.000000,NQH0,8677.0,NQH0,8680.5,61.0,-3.5,false
2019-12-20T21:30:00.000000,NQH0,8711.0,NQH0,8710.75,16.0,0.25,false
2019-12-22T23:00:00.000000,NQH0,8712.25,NQH0,8710.25,2941.0,2.0,false
2019-12-23T21:30:00.000000,NQH0,8726.0,NQH0,8724.5,16.0,1.5,false
2019-12-23T23:00:00.000000,NQH0,8728.25,NQH0,8728.75,61.0,-0.5,false
2019-12-25T23:00:00.000000,NQH0,8731.0,NQH0,8729.75,1726.0,1.25,false
2019-12-26T21:30:00.000000,NQH0,8804.0,NQH0,8804.25,16.0,-0.25,false
2019-12-26T23:00:00.000000,NQH0,8800.75,NQH0,8802.25,61.0,-1.5,false
2019-12-27T21:30:00.000000,NQH0,8782.0,NQH0,8782.5,16.0,-0.5,false
2019-12-29T23:00:00.000000,NQH0,8789.0,NQH0,8779.25,2941.0,9.75,false
2019-12-30T21:30:00.000000,NQH0,8734.0,NQH0,8732.5,16.0,1.5,false
2019-12-30T23:00:00.000000,NQH0,8729.25,NQH0,8732.5,61.0,-3.25,false
2019-12-31T21:30:00.000000,NQH0,8764.0,NQH0,8766.0,16.0,-2.0,false
2020-01-01T23:00:00.000000,NQH0,8773.5,NQH0,8772.0,1501.0,1.5,false
2020-01-02T21:30:00.000000,NQH0,8890.5,NQH0,8891.5,16.0,-1.0,false
2020-01-02T23:00:00.000000,NQH0,8901.25,NQH0,8901.0,61.0,0.25,false
2020-01-03T21:30:00.000000,NQH0,8809.75,NQH0,8809.75,16.0,0.0,false
2020-01-05T23:00:00.000000,NQH0,8760.75,NQH0,8811.75,2941.0,-51.0,false
2020-01-06T21:30:00.000000,NQH0,8850.25,NQH0,8849.75,16.0,0.5,false
2020-01-06T23:00:00.000000,NQH0,8852.25,NQH0,8852.5,61.0,-0.25,false
2020-01-07T21:30:00.000000,NQH0,8842.0,NQH0,8852.25,16.0,-10.25,false
2020-01-07T23:00:00.000000,NQH0,8844.75,NQH0,8844.25,61.0,0.5,false
2020-01-08T21:30:00.000000,NQH0,8938.0,NQH0,8943.75,16.0,-5.75,false
2020-01-08T23:00:00.000000,NQH0,8950.75,NQH0,8947.5,61.0,3.25,false
2020-01-09T21:30:00.000000,NQH0,9007.5,NQH0,9008.75,16.0,-1.25,false
2020-01-09T23:00:00.000000,NQH0,9012.0,NQH0,9008.5,61.0,3.5,false
2020-01-10T21:30:00.000000,NQH0,8979.5,NQH0,8980.0,16.0,-0.5,false
2020-01-12T23:00:00.000000,NQH0,8994.0,NQH0,8978.25,2941.0,15.75,false
2020-01-13T21:30:00.000000,NQH0,9089.0,NQH0,9087.75,16.0,1.25,false
2020-01-13T23:00:00.000000,NQH0,9090.0,NQH0,9090.25,61.0,-0.25,false
2020-01-14T21:30:00.000000,NQH0,9061.75,NQH0,9061.0,16.0,0.75,false
2020-01-14T23:00:00.000000,NQH0,9060.0,NQH0,9063.0,61.0,-3.0,false
2020-01-15T21:30:00.000000,NQH0,9060.25,NQH0,9059.5,16.0,0.75,false
2020-01-15T23:00:00.000000,NQH0,9065.75,NQH0,9062.0,61.0,3.75,false
2020-01-16T21:30:00.000000,NQH0,9134.0,NQH0,9133.0,16.0,1.0,false
2020-01-16T23:00:00.000000,NQH0,9136.5,NQH0,9138.5,61.0,-2.0,false
2020-01-17T21:30:00.000000,NQH0,9170.25,NQH0,9174.0,16.0,-3.75,false
2020-01-19T23:00:00.000000,NQH0,9170.0,NQH0,9171.75,2941.0,-1.75,false
2020-01-20T23:00:00.000000,NQH0,9175.5,NQH0,9175.75,301.0,-0.25,false
2020-01-21T21:30:00.000000,NQH0,9174.5,NQH0,9169.75,16.0,4.75,false
2020-01-21T23:00:00.000000,NQH0,9179.0,NQH0,9174.75,61.0,4.25,false
2020-01-22T21:30:00.000000,NQH0,9197.0,NQH0,9197.75,16.0,-0.75,false
2020-01-22T23:00:00.000000,NQH0,9191.75,NQH0,9188.0,61.0,3.75,false
2020-01-23T21:30:00.000000,NQH0,9249.5,NQH0,9248.75,16.0,0.75,false
2020-01-23T23:00:00.000000,NQH0,9252.0,NQH0,9251.25,61.0,0.75,false
2020-01-24T21:30:00.000000,NQH0,9142.5,NQH0,9143.0,16.0,-0.5,false
2020-01-26T23:00:00.000000,NQH0,9064.5,NQH0,9136.75,2941.0,-72.25,false
2020-01-27T21:30:00.000000,NQH0,8956.75,NQH0,8954.0,16.0,2.75,false
2020-01-27T23:00:00.000000,NQH0,8960.0,NQH0,8960.25,61.0,-0.25,false
2020-01-28T21:30:00.000000,NQH0,9116.0,NQH0,9103.75,16.0,12.25,false
2020-01-28T23:00:00.000000,NQH0,9124.25,NQH0,9124.5,61.0,-0.25,false
2020-01-29T21:30:00.000000,NQH0,9091.5,NQH0,9095.75,16.0,-4.25,false
2020-01-29T23:00:00.000000,NQH0,9122.0,NQH0,9104.75,61.0,17.25,false
2020-01-30T21:30:00.000000,NQH0,9226.75,NQH0,9218.75,16.0,8.0,false
2020-01-30T23:00:00.000000,NQH0,9218.25,NQH0,9237.5,61.0,-19.25,false
