label,trades,wins,losses,winrate,net_points,avg_trade,profit_factor,max_dd,first_trade,last_trade
FULL_131,131,80,51,61.07,1059.66,8.09,3.39,-34.12,2018-10-12 10:09:00,2026-05-05 10:32:00
ORIGINAL_MATCHED,48,44,4,91.67,920.15,19.17,26.82,-18.07,2019-08-29 08:38:00,2026-03-18 10:36:00
EXTRA_ONLY,83,36,47,43.37,139.51,1.68,1.34,-106.07,2018-10-12 10:09:00,2026-05-05 10:32:00
EXTRA_WINNERS,36,36,0,100.0,547.96,15.22,,0.0,2018-10-12 10:09:00,2026-02-26 08:46:00
EXTRA_LOSERS,47,0,47,0.0,-408.45,-8.69,0.0,-401.76,2018-12-06 08:34:00,2026-05-05 10:32:00
