signal_time,entry_time,year,entry,stop,target,risk,result_points,bars_held,exit_reason,stage1_lower_wick_pct,stage1_range_expansion,stage2_body_pct,stage2_lower_wick_pct,dist_pdh,dist_vwap,hour,minute
2018-01-25T13:49:00.000000,2018-01-25T13:50:00.000000,2018,6922.0,6925.75,6914.5,3.75,7.5,2,target,0.5161290322580645,1.901840490797546,0.8275862068965517,0.034482758620689655,-82.25,-25.027417917806815,13,50
2018-01-25T13:53:00.000000,2018-01-25T13:54:00.000000,2018,6910.5,6920.0,6891.5,9.5,-9.5,2,stop,0.32142857142857145,1.4177215189873418,0.46153846153846156,0.07692307692307693,-93.5,-35.84846788852519,13,54
2018-01-29T21:59:00.000000,2018-01-29T22:00:00.000000,2018,6957.0,6964.5,6942.0,7.5,-7.5,3,stop,0.5666666666666667,2.0202020202020203,0.8125,0.125,-90.75,-26.56385233455694,22,0
2018-01-29T22:16:00.000000,2018-01-29T22:17:00.000000,2018,6935.25,6945.5,6914.75,10.25,-10.25,2,stop,0.5454545454545454,1.981981981981982,0.7714285714285715,0.14285714285714285,-112.25,-37.779140886978894,22,17
2018-01-29T23:38:00.000000,2018-01-29T23:39:00.000000,2018,6943.5,6948.0,6934.5,4.5,-4.5,22,stop,0.23076923076923078,1.8181818181818181,0.46153846153846156,0.0,-103.75,-21.99934392265186,23,39
2018-01-29T23:55:00.000000,2018-01-29T23:56:00.000000,2018,6943.5,6946.5,6937.5,3.0,-3.0,5,stop,0.25,1.3008130081300813,0.5,0.0,-104.25,-22.105758479314318,23,56
2018-02-01T08:11:00.000000,2018-02-01T08:12:00.000000,2018,6908.0,6913.5,6897.0,5.5,-5.5,16,stop,0.5142857142857142,1.8766756032171583,0.5,0.0,-82.5,-39.2500802063978,8,12
2018-02-01T15:06:00.000000,2018-02-01T15:07:00.000000,2018,6906.25,6918.0,6882.75,11.75,-11.75,11,stop,0.2191780821917808,2.3856209150326797,0.8,0.08888888888888889,-85.0,-34.27287191598316,15,7
2018-02-02T03:16:00.000000,2018-02-02T03:17:00.000000,2018,6891.0,6898.75,6875.5,7.75,15.5,5,target,0.21052631578947367,1.4022140221402213,0.6363636363636364,0.09090909090909091,-96.5,-33.0876570028131,3,17
2018-02-02T03:46:00.000000,2018-02-02T03:47:00.000000,2018,6877.25,6881.0,6869.75,3.75,7.5,8,target,0.68,1.9455252918287937,0.6,0.0,-110.25,-41.03018566483479,3,47
2018-02-02T04:02:00.000000,2018-02-02T04:03:00.000000,2018,6869.5,6873.25,6862.0,3.75,7.5,10,target,0.3684210526315789,1.3669064748201438,0.75,0.0,-118.25,-46.83865584070554,4,3
2018-02-02T04:11:00.000000,2018-02-02T04:12:00.000000,2018,6865.0,6870.5,6854.0,5.5,-5.5,9,stop,0.2916666666666667,1.8532818532818534,0.5,0.1,-122.25,-49.2548739364438,4,12
2018-02-02T05:04:00.000000,2018-02-02T05:05:00.000000,2018,6867.0,6870.0,6861.0,3.0,-3.0,2,stop,0.7777777777777778,1.3333333333333333,0.8235294117647058,0.058823529411764705,-120.5,-40.590670959384624,5,5
2018-02-02T05:37:00.000000,2018-02-02T05:38:00.000000,2018,6849.75,6855.5,6838.25,5.75,-5.75,30,stop,0.8181818181818182,2.1463414634146343,0.8333333333333334,0.08333333333333333,-137.5,-53.33882095919034,5,38
2018-02-02T05:57:00.000000,2018-02-02T05:58:00.000000,2018,6849.25,6852.0,6843.75,2.75,-2.75,9,stop,0.8181818181818182,1.4965986394557824,0.75,0.0,-138.5,-51.193598007617766,5,58
2018-02-02T06:01:00.000000,2018-02-02T06:02:00.000000,2018,6849.0,6851.5,6844.0,2.5,-2.5,5,stop,0.6875,1.8823529411764706,0.8,0.0,-138.75,-50.88680248007131,6,2
2018-02-02T06:35:00.000000,2018-02-02T06:36:00.000000,2018,6868.0,6871.25,6861.5,3.25,-3.25,7,stop,0.6153846153846154,1.3829787234042552,0.5,0.14285714285714285,-119.75,-28.684146827446966,6,36
2018-02-02T06:41:00.000000,2018-02-02T06:42:00.000000,2018,6869.75,6873.75,6861.75,4.0,-4.0,3,stop,0.2857142857142857,1.5469613259668507,0.8333333333333334,0.0,-117.75,-26.281046844776938,6,42
2018-02-02T07:37:00.000000,2018-02-02T07:38:00.000000,2018,6868.25,6870.75,6863.25,2.5,5.0,1,target,0.23076923076923078,2.047244094488189,0.7931034482758621,0.10344827586206896,-120.0,-23.505479129315063,7,38
2018-02-02T08:25:00.000000,2018-02-02T08:26:00.000000,2018,6867.25,6872.0,6857.75,4.75,-4.75,2,stop,0.25,1.8122977346278317,0.6666666666666666,0.09523809523809523,-120.25,-20.46424411780663,8,26
2018-02-02T12:29:00.000000,2018-02-02T12:30:00.000000,2018,6827.25,6835.25,6811.25,8.0,16.0,41,target,0.46153846153846156,1.2871287128712872,0.7727272727272727,0.045454545454545456,-160.25,-30.54896925968569,12,30
2018-02-02T13:15:00.000000,2018-02-02T13:16:00.000000,2018,6812.0,6818.75,6798.5,6.75,13.5,13,target,0.4230769230769231,1.379310344827586,0.5263157894736842,0.05263157894736842,-175.5,-42.90140600192353,13,16
2018-02-02T13:20:00.000000,2018-02-02T13:21:00.000000,2018,6813.25,6815.5,6808.75,2.25,4.5,2,target,0.6,1.3020833333333335,0.8461538461538461,0.07692307692307693,-174.75,-41.40279669126903,13,21
2018-02-02T13:59:00.000000,2018-02-02T14:00:00.000000,2018,6794.25,6799.5,6783.75,5.25,10.5,4,target,0.37209302325581395,1.5837937384898713,0.4642857142857143,0.14285714285714285,-193.75,-55.11858556420066,14,0
2018-02-02T14:31:00.000000,2018-02-02T14:32:00.000000,2018,6782.25,6793.75,6759.25,11.5,-11.5,7,stop,0.5,1.2830188679245282,0.75,0.14285714285714285,-205.75,-61.941955587060875,14,32
2018-02-02T15:30:00.000000,2018-02-02T15:31:00.000000,2018,6761.5,6765.0,6754.5,3.5,7.0,13,target,0.40540540540540543,1.942257217847769,0.5217391304347826,0.08695652173913043,-227.0,-75.76815550853098,15,31
2018-02-02T15:58:00.000000,2018-02-02T15:59:00.000000,2018,6753.0,6757.75,6743.5,4.75,-4.75,2,stop,0.3076923076923077,1.43646408839779,0.6666666666666666,0.0,-235.0,-83.52324374330783,15,59
2018-02-05T06:31:00.000000,2018-02-05T06:32:00.000000,2018,6709.75,6713.5,6702.25,3.75,-3.75,8,stop,0.36,1.7123287671232876,0.6666666666666666,0.06666666666666667,-253.5,-23.821050458026548,6,32
2018-02-05T06:46:00.000000,2018-02-05T06:47:00.000000,2018,6691.75,6701.0,6673.25,9.25,-9.25,13,stop,0.2727272727272727,1.4814814814814816,0.6666666666666666,0.0,-272.25,-41.03330907741929,6,47
2018-02-05T06:58:00.000000,2018-02-05T06:59:00.000000,2018,6699.0,6709.75,6677.5,10.75,-10.75,13,stop,0.4,1.2658227848101264,0.7272727272727273,0.09090909090909091,-264.5,-31.50157436309837,6,59
2018-02-05T12:04:00.000000,2018-02-05T12:05:00.000000,2018,6715.25,6729.5,6686.75,14.25,-14.25,52,stop,0.30952380952380953,1.4867256637168142,0.7407407407407407,0.0,-248.25,-32.9298446473922,12,5
2018-02-05T12:07:00.000000,2018-02-05T12:08:00.000000,2018,6712.0,6726.0,6684.0,14.0,-14.0,49,stop,0.37777777777777777,1.5517241379310345,0.84,0.04,-251.75,-36.06308506708774,12,8
2018-02-05T13:16:00.000000,2018-02-05T13:17:00.000000,2018,6699.75,6714.75,6669.75,15.0,30.0,18,target,0.23809523809523808,1.5789473684210527,0.75,0.10714285714285714,-264.25,-41.38676624227537,13,17
2018-02-05T13:52:00.000000,2018-02-05T13:53:00.000000,2018,6649.5,6660.0,6628.5,10.5,21.0,5,target,0.6170212765957447,1.422087745839637,0.7428571428571429,0.08571428571428572,-314.25,-84.39007540851526,13,53
2018-02-05T14:01:00.000000,2018-02-05T14:02:00.000000,2018,6632.5,6642.5,6612.5,10.0,20.0,3,target,0.3614457831325301,1.9014891179839635,0.7704918032786885,0.11475409836065574,-331.25,-96.54153401809617,14,2
2018-02-05T15:11:00.000000,2018-02-05T15:12:00.000000,2018,6458.0,6473.25,6427.5,15.25,30.5,3,target,0.3254437869822485,2.003556609365738,0.4961832061068702,0.09923664122137404,-505.5,-226.5069825486362,15,12
2018-02-05T17:01:00.000000,2018-02-05T17:02:00.000000,2018,6488.0,6494.25,6475.5,6.25,12.5,2,target,0.5495495495495496,2.4503311258278146,0.5853658536585366,0.0,-325.5,-191.94178682041093,17,2
2018-02-05T17:55:00.000000,2018-02-05T17:56:00.000000,2018,6450.25,6460.5,6429.75,10.25,-10.25,9,stop,0.4230769230769231,1.4878397711015736,0.7395833333333334,0.0,-361.25,-224.50186385798406,17,56
2018-02-05T20:03:00.000000,2018-02-05T20:04:00.000000,2018,6345.25,6352.0,6331.75,6.75,13.5,1,target,0.211864406779661,1.4694894146948942,0.8472222222222222,0.0,-466.25,-52.32232392923015,20,4
2018-02-05T22:19:00.000000,2018-02-05T22:20:00.000000,2018,6288.75,6292.25,6281.75,3.5,-3.5,3,stop,0.7027027027027027,2.0,0.775,0.1,-524.75,-80.72481394330771,22,20
2018-02-05T22:58:00.000000,2018-02-05T22:59:00.000000,2018,6303.75,6315.0,6281.25,11.25,-11.25,4,stop,0.6190476190476191,1.3461538461538463,0.75,0.10714285714285714,-510.5,-57.0342758487468,22,59
2018-02-06T06:06:00.000000,2018-02-06T06:07:00.000000,2018,6377.25,6382.5,6366.75,5.25,-5.25,2,stop,0.33962264150943394,1.4133333333333333,0.7678571428571429,0.05357142857142857,-437.5,-35.432887988571565,6,7
2018-02-07T02:03:00.000000,2018-02-07T02:04:00.000000,2018,6598.25,6601.75,6591.25,3.5,7.0,2,target,0.5714285714285714,1.5469613259668507,0.7419354838709677,0.0967741935483871,-79.0,-22.87803525355048,2,4
2018-02-07T17:25:00.000000,2018-02-07T17:26:00.000000,2018,6526.25,6533.0,6512.75,6.75,13.5,11,target,0.21428571428571427,1.6766467065868265,0.5,0.125,-190.75,-114.56628915562123,17,26
2018-02-07T17:39:00.000000,2018-02-07T17:40:00.000000,2018,6500.5,6507.75,6486.0,7.25,-7.25,2,stop,0.6774193548387096,1.9076923076923078,0.5714285714285714,0.09523809523809523,-217.75,-141.0988821249066,17,40
2018-02-07T18:00:00.000000,2018-02-07T18:01:00.000000,2018,6509.0,6519.0,6489.0,10.0,-10.0,3,stop,0.2222222222222222,2.493074792243767,0.7804878048780488,0.024390243902439025,-210.5,0.0,18,1
2018-02-08T08:51:00.000000,2018-02-08T08:52:00.000000,2018,6561.5,6574.5,6535.5,13.0,-13.0,2,stop,0.3968253968253968,1.390728476821192,0.7450980392156863,0.0392156862745098,-156.25,-11.308228427471477,8,52
2018-02-08T10:46:00.000000,2018-02-08T10:47:00.000000,2018,6482.0,6495.75,6454.5,13.75,-13.75,4,stop,0.4838709677419355,1.3870246085011184,0.5833333333333334,0.020833333333333332,-235.75,-64.13384032158137,10,47
2018-02-08T11:28:00.000000,2018-02-08T11:29:00.000000,2018,6453.75,6460.5,6440.25,6.75,-6.75,2,stop,0.4107142857142857,1.7665615141955837,0.5681818181818182,0.06818181818181818,-263.25,-83.38861663075932,11,29
2018-02-08T11:42:00.000000,2018-02-08T11:43:00.000000,2018,6461.75,6477.0,6431.25,15.25,30.5,4,target,0.3492063492063492,1.5422276621787026,0.7090909090909091,0.03636363636363636,-256.0,-71.7965652017865,11,43
2018-02-08T11:46:00.000000,2018-02-08T11:47:00.000000,2018,6431.75,6454.25,6386.75,22.5,-22.5,30,stop,0.3333333333333333,1.291053227633069,0.7636363636363637,0.12727272727272726,-285.5,-99.88116749287383,11,47
2018-02-08T14:21:00.000000,2018-02-08T14:22:00.000000,2018,6409.75,6428.25,6372.75,18.5,-18.5,4,stop,0.3793103448275862,1.2540540540540541,0.6129032258064516,0.0,-308.0,-91.91884116982328,14,22
2018-02-08T15:06:00.000000,2018-02-08T15:07:00.000000,2018,6321.5,6332.5,6299.5,11.0,-11.0,7,stop,0.22123893805309736,1.7225609756097562,0.8032786885245902,0.0,-396.0,-158.85443359378223,15,7
2018-02-08T15:56:00.000000,2018-02-08T15:57:00.000000,2018,6335.0,6343.0,6319.0,8.0,16.0,12,target,0.29411764705882354,1.2878787878787878,0.5217391304347826,0.043478260869565216,-383.75,-143.4629228777103,15,57
2018-02-08T23:25:00.000000,2018-02-08T23:26:00.000000,2018,6309.25,6316.5,6294.75,7.25,-7.25,10,stop,0.37037037037037035,1.2980769230769231,0.8181818181818182,0.06060606060606061,-309.25,-23.473329970262967,23,26
2018-02-09T06:34:00.000000,2018-02-09T06:35:00.000000,2018,6319.25,6323.75,6310.25,4.5,-4.5,2,stop,0.43333333333333335,1.488833746898263,0.5609756097560976,0.14634146341463414,-299.75,-22.555406018358553,6,35
2018-02-09T10:01:00.000000,2018-02-09T10:02:00.000000,2018,6348.25,6353.5,6337.75,5.25,-5.25,2,stop,0.35365853658536583,1.34096484055601,0.7222222222222222,0.018518518518518517,-270.5,-10.730210720502328,10,2
2018-02-09T11:17:00.000000,2018-02-09T11:18:00.000000,2018,6248.0,6252.0,6240.0,4.0,8.0,1,target,0.24,1.3020833333333333,0.7142857142857143,0.14285714285714285,-370.5,-97.83632168393433,11,18
2018-02-13T05:36:00.000000,2018-02-13T05:37:00.000000,2018,6482.25,6486.25,6474.25,4.0,-4.0,9,stop,0.4074074074074074,2.7,0.5,0.0,-85.25,-34.406259556992154,5,37
2018-02-20T04:42:00.000000,2018-02-20T04:43:00.000000,2018,6734.0,6738.75,6724.5,4.75,-4.75,6,stop,0.4166666666666667,1.5189873417721518,0.7,0.0,-85.5,-34.12773164592727,4,43
2018-02-20T05:28:00.000000,2018-02-20T05:29:00.000000,2018,6728.25,6731.0,6722.75,2.75,-2.75,3,stop,0.8181818181818182,1.4379084967320261,0.5,0.0,-91.25,-36.94066496438063,5,29
2018-02-21T15:49:00.000000,2018-02-21T15:50:00.000000,2018,6758.0,6762.5,6749.0,4.5,9.0,4,target,0.4,1.3605442176870748,0.7142857142857143,0.14285714285714285,-86.0,-66.93730497467277,15,50
2018-02-21T17:05:00.000000,2018-02-21T17:06:00.000000,2018,6753.25,6755.75,6748.25,2.5,-2.5,6,stop,0.6086956521739131,1.8775510204081634,0.6923076923076923,0.07692307692307693,-133.25,-72.17703034756778,17,6
2018-02-21T17:38:00.000000,2018-02-21T17:39:00.000000,2018,6743.5,6747.5,6735.5,4.0,8.0,3,target,0.25,1.6080402010050252,0.7142857142857143,0.0,-142.5,-81.01437519838692,17,39
2018-02-21T17:54:00.000000,2018-02-21T17:55:00.000000,2018,6718.0,6729.0,6696.0,11.0,-11.0,11,stop,0.21739130434782608,1.8775510204081634,0.6428571428571429,0.14285714285714285,-167.5,-105.40696841933277,17,55
2018-02-21T17:56:00.000000,2018-02-21T17:57:00.000000,2018,6722.75,6726.0,6716.25,3.25,-3.25,6,stop,0.23529411764705882,1.317829457364341,0.6875,0.0,-163.0,-100.70258493787878,17,57
2018-02-22T14:04:00.000000,2018-02-22T14:05:00.000000,2018,6760.0,6764.75,6750.5,4.75,-4.75,2,stop,0.3125,1.4414414414414416,0.6071428571428571,0.07142857142857142,-125.0,-26.445587444603916,14,5
2018-02-27T11:23:00.000000,2018-02-27T11:24:00.000000,2018,6917.25,6929.0,6893.75,11.75,-11.75,7,stop,0.26666666666666666,1.3157894736842104,0.6923076923076923,0.11538461538461539,-90.25,-54.88023543672716,11,24
2018-02-27T14:51:00.000000,2018-02-27T14:52:00.000000,2018,6924.5,6941.0,6891.5,16.5,0.5,90,time,0.2777777777777778,2.2546972860125263,0.7407407407407407,0.037037037037037035,-83.0,-35.07114178113807,14,52
2018-02-27T17:12:00.000000,2018-02-27T17:13:00.000000,2018,6919.0,6923.25,6910.5,4.25,-4.25,22,stop,0.3333333333333333,1.340782122905028,0.5,0.0,-90.75,-38.364559003166505,17,13
2018-02-28T14:26:00.000000,2018-02-28T14:27:00.000000,2018,6901.5,6907.5,6889.5,6.0,-6.0,2,stop,0.30952380952380953,1.6184971098265897,0.6190476190476191,0.0,-107.5,-28.512555601972963,14,27
2018-02-28T17:03:00.000000,2018-02-28T17:04:00.000000,2018,6882.75,6886.5,6875.25,3.75,7.5,11,target,0.4444444444444444,1.978021978021978,0.6,0.0,-88.75,-40.14437155112864,17,4
2018-02-28T17:12:00.000000,2018-02-28T17:13:00.000000,2018,6878.5,6881.75,6872.0,3.25,6.5,3,target,0.21428571428571427,1.4285714285714284,0.8,0.1,-92.0,-43.35588568622643,17,13
2018-02-28T19:19:00.000000,2018-02-28T19:20:00.000000,2018,6851.25,6854.75,6844.25,3.5,7.0,8,target,0.3333333333333333,2.315112540192926,0.8214285714285714,0.0,-119.0,-16.54700021088138,19,20
2018-03-01T05:47:00.000000,2018-03-01T05:48:00.000000,2018,6847.25,6851.25,6839.25,4.0,8.0,3,target,0.2727272727272727,2.0276497695852536,0.6923076923076923,0.0,-123.5,-20.533008709048772,5,48
2018-03-01T09:01:00.000000,2018-03-01T09:02:00.000000,2018,6815.5,6828.75,6789.0,13.25,-13.25,2,stop,0.4077669902912621,2.047713717693837,0.5348837209302325,0.11627906976744186,-155.0,-38.04641278051258,9,2
2018-03-01T13:32:00.000000,2018-03-01T13:33:00.000000,2018,6716.5,6735.0,6679.5,18.5,-18.5,9,stop,0.36363636363636365,1.2600229095074456,0.6818181818181818,0.13636363636363635,-253.75,-103.81222855131546,13,33
2018-03-01T13:36:00.000000,2018-03-01T13:37:00.000000,2018,6712.25,6733.25,6670.25,21.0,-21.0,4,stop,0.2571428571428571,1.5069967707212055,0.7941176470588235,0.08823529411764706,-259.0,-107.97317314679549,13,37
2018-03-01T17:26:00.000000,2018-03-01T17:27:00.000000,2018,6759.0,6766.75,6743.5,7.75,-7.75,7,stop,0.2727272727272727,1.4666666666666666,0.8235294117647058,0.11764705882352941,-139.75,-46.70164325719634,17,27
2018-03-02T03:36:00.000000,2018-03-02T03:37:00.000000,2018,6742.75,6747.0,6734.25,4.25,8.5,14,target,0.5,1.348314606741573,0.8125,0.0,-156.25,-18.347016123483627,3,37
2018-03-02T04:24:00.000000,2018-03-02T04:25:00.000000,2018,6733.75,6738.75,6723.75,5.0,-5.0,7,stop,0.5,1.44,0.6,0.0,-165.5,-25.013511849800125,4,25
2018-03-02T04:52:00.000000,2018-03-02T04:53:00.000000,2018,6726.75,6729.5,6721.25,2.75,5.5,5,target,0.2608695652173913,1.6083916083916083,0.8214285714285714,0.07142857142857142,-172.25,-29.317836279208677,4,53
2018-03-02T05:21:00.000000,2018-03-02T05:22:00.000000,2018,6705.75,6714.5,6688.25,8.75,-8.75,58,stop,0.5714285714285714,1.3461538461538463,0.84,0.12,-193.5,-45.556811017089785,5,22
2018-03-02T06:02:00.000000,2018-03-02T06:03:00.000000,2018,6700.0,6711.0,6678.0,11.0,-11.0,7,stop,0.25,1.3008130081300813,0.7931034482758621,0.13793103448275862,-199.0,-44.82095256620869,6,3
2018-03-02T06:44:00.000000,2018-03-02T06:45:00.000000,2018,6696.5,6699.0,6691.5,2.5,5.0,1,target,0.3125,1.2598425196850394,0.7777777777777778,0.0,-202.25,-43.86150387656289,6,45
2018-03-02T06:47:00.000000,2018-03-02T06:48:00.000000,2018,6679.5,6693.25,6652.0,13.75,-13.75,65,stop,0.21428571428571427,1.9444444444444444,0.627906976744186,0.0,-219.5,-59.57865091785243,6,48
2018-03-02T08:36:00.000000,2018-03-02T08:37:00.000000,2018,6683.0,6701.5,6646.0,18.5,37.0,9,target,0.5333333333333333,1.6453382084095063,0.696969696969697,0.015151515151515152,-215.5,-30.903547938703923,8,37
2018-03-02T08:39:00.000000,2018-03-02T08:40:00.000000,2018,6668.25,6688.0,6628.75,19.75,-19.75,3,stop,0.36363636363636365,1.6176470588235294,0.5512820512820513,0.0641025641025641,-231.0,-44.395865733959,8,40
2018-03-06T17:43:00.000000,2018-03-06T17:44:00.000000,2018,6827.0,6834.75,6811.5,7.75,15.5,27,target,0.391304347826087,2.1004566210045663,0.6666666666666666,0.13333333333333333,-112.5,-79.2953641885988,17,44
2018-03-06T17:47:00.000000,2018-03-06T17:48:00.000000,2018,6828.0,6830.75,6822.5,2.75,-2.75,7,stop,0.36,1.976284584980237,0.6666666666666666,0.0,-111.25,-77.88587034230295,17,48
2018-03-13T13:46:00.000000,2018-03-13T13:47:00.000000,2018,7059.5,7063.75,7051.0,4.25,8.5,3,target,0.30303030303030304,1.346938775510204,0.7222222222222222,0.0,-125.5,-74.75647518376172,13,47
2018-03-14T09:42:00.000000,2018-03-14T09:43:00.000000,2018,7049.0,7054.75,7037.5,5.75,-5.75,3,stop,0.6470588235294118,1.9577735124760076,0.7142857142857143,0.14285714285714285,-165.5,-35.20143707941861,9,43
2018-03-19T07:39:00.000000,2018-03-19T07:40:00.000000,2018,6957.5,6962.25,6948.0,4.75,9.5,4,target,0.26666666666666666,2.3195876288659796,0.8421052631578947,0.05263157894736842,-85.5,-14.535859342606273,7,40
2018-03-19T08:45:00.000000,2018-03-19T08:46:00.000000,2018,6928.5,6935.0,6915.5,6.5,13.0,8,target,0.3125,2.900302114803625,0.6956521739130435,0.043478260869565216,-114.5,-34.1424666372377,8,46
2018-03-19T09:44:00.000000,2018-03-19T09:45:00.000000,2018,6865.75,6877.5,6842.25,11.75,23.5,13,target,0.41379310344827586,1.45,0.813953488372093,0.06976744186046512,-177.5,-77.63583269711035,9,45
2018-03-19T09:53:00.000000,2018-03-19T09:54:00.000000,2018,6863.5,6867.75,6855.0,4.25,8.5,2,target,0.25806451612903225,1.3839285714285716,0.6842105263157895,0.0,-179.5,-75.29761447398687,9,54
2018-03-19T10:47:00.000000,2018-03-19T10:48:00.000000,2018,6844.75,6848.75,6836.75,4.0,8.0,2,target,0.4117647058823529,1.4255765199161425,0.65,0.0,-198.0,-76.19654413340595,10,48
2018-03-19T12:25:00.000000,2018-03-19T12:26:00.000000,2018,6846.25,6853.75,6831.25,7.5,15.0,13,target,0.22727272727272727,1.2941176470588236,0.5333333333333333,0.13333333333333333,-196.5,-58.422106470751714,12,26
2018-03-19T12:39:00.000000,2018-03-19T12:40:00.000000,2018,6829.5,6835.75,6817.0,6.25,-6.25,4,stop,0.20408163265306123,2.311320754716981,0.7931034482758621,0.06896551724137931,-213.5,-73.36588321167892,12,40
2018-03-19T12:41:00.000000,2018-03-19T12:42:00.000000,2018,6829.25,6833.75,6820.25,4.5,-4.5,2,stop,0.4411764705882353,1.497797356828194,0.7727272727272727,0.13636363636363635,-213.5,-73.00512410733245,12,42
2018-03-19T13:07:00.000000,2018-03-19T13:08:00.000000,2018,6848.0,6859.25,6825.5,11.25,-11.25,9,stop,0.2702702702702703,1.6017316017316017,0.6666666666666666,0.05128205128205128,-195.0,-51.58003504999306,13,8
2018-03-20T09:52:00.000000,2018-03-20T09:53:00.000000,2018,6864.0,6875.75,6840.5,11.75,-11.75,7,stop,0.5769230769230769,1.452513966480447,0.7906976744186046,0.11627906976744186,-177.75,-33.97444505724707,9,53
2018-03-22T01:01:00.000000,2018-03-22T01:02:00.000000,2018,6869.5,6873.0,6862.5,3.5,7.0,14,target,0.5454545454545454,2.682926829268293,0.75,0.0,-81.25,-24.751783535154573,1,2
2018-03-22T01:04:00.000000,2018-03-22T01:05:00.000000,2018,6868.0,6872.75,6858.5,4.75,9.5,17,target,0.7272727272727273,1.375,0.5833333333333334,0.0,-83.25,-26.343969338751776,1,5
2018-03-22T01:06:00.000000,2018-03-22T01:07:00.000000,2018,6866.0,6870.0,6858.0,4.0,8.0,23,target,0.29411764705882354,1.9318181818181817,0.7142857142857143,0.0,-85.0,-27.660738651868996,1,7
2018-03-22T01:41:00.000000,2018-03-22T01:42:00.000000,2018,6837.0,6845.0,6821.0,8.0,16.0,18,target,0.30434782608695654,1.6312056737588654,0.5,0.05555555555555555,-114.0,-48.50575936237601,1,42
2018-03-22T04:52:00.000000,2018-03-22T04:53:00.000000,2018,6795.25,6798.75,6788.25,3.5,-3.5,3,stop,0.2777777777777778,1.6438356164383563,0.65,0.0,-156.0,-52.57579099423765,4,53
2018-03-22T08:56:00.000000,2018-03-22T08:57:00.000000,2018,6753.25,6768.75,6722.25,15.5,-15.5,9,stop,0.22727272727272727,1.5068493150684932,0.6333333333333333,0.0,-197.75,-52.77480889847084,8,57
2018-03-22T08:58:00.000000,2018-03-22T08:59:00.000000,2018,6754.25,6760.25,6742.25,6.0,-6.0,2,stop,0.32558139534883723,1.4700854700854702,0.8148148148148148,0.07407407407407407,-197.0,-50.984955934342,8,59
2018-03-22T12:31:00.000000,2018-03-22T12:32:00.000000,2018,6759.75,6765.0,6749.25,5.25,-5.25,2,stop,0.6071428571428571,1.2698412698412698,0.6,0.13333333333333333,-191.25,-23.77556625629404,12,32
2018-03-22T13:01:00.000000,2018-03-22T13:02:00.000000,2018,6753.0,6768.0,6723.0,15.0,-15.0,2,stop,0.34210526315789475,1.3644524236983842,0.8421052631578947,0.0,-197.75,-29.49414088546655,13,2
2018-03-22T16:04:00.000000,2018-03-22T16:05:00.000000,2018,6683.0,6692.25,6664.5,9.25,-9.25,3,stop,0.20833333333333334,2.00836820083682,0.6875,0.0,-268.25,-88.15767464288183,16,5
2018-03-23T12:55:00.000000,2018-03-23T12:56:00.000000,2018,6609.75,6621.25,6586.75,11.5,23.0,3,target,0.325,1.3888888888888888,0.8484848484848485,0.12121212121212122,-305.0,-53.22537002628724,12,56
2018-03-27T13:34:00.000000,2018-03-27T13:35:00.000000,2018,6524.75,6539.75,6494.75,15.0,-15.0,2,stop,0.39285714285714285,2.0,0.7538461538461538,0.03076923076923077,-261.75,-206.36913401620495,13,35
2018-03-27T17:14:00.000000,2018-03-27T17:15:00.000000,2018,6543.5,6547.0,6536.5,3.5,-3.5,2,stop,0.3125,1.4746543778801844,0.5263157894736842,0.10526315789473684,-306.0,-162.80397563252973,17,15
2018-03-27T23:08:00.000000,2018-03-27T23:09:00.000000,2018,6529.5,6533.5,6521.5,4.0,8.0,10,target,0.8,1.762114537444934,0.7142857142857143,0.0,-320.75,-30.642727619774632,23,9
2018-03-27T23:19:00.000000,2018-03-27T23:20:00.000000,2018,6516.75,6528.25,6493.75,11.5,-11.5,31,stop,0.3,2.608695652173913,0.7777777777777778,0.0,-332.5,-41.19573369398131,23,20
2018-03-27T23:42:00.000000,2018-03-27T23:43:00.000000,2018,6512.75,6517.5,6503.25,4.75,-4.75,5,stop,0.3076923076923077,1.4857142857142858,0.7272727272727273,0.09090909090909091,-336.25,-39.952770539021,23,43
2018-03-28T03:42:00.000000,2018-03-28T03:43:00.000000,2018,6514.75,6519.75,6504.75,5.0,-5.0,3,stop,0.3225806451612903,1.5270935960591132,0.8,0.13333333333333333,-334.75,-19.56669971867359,3,43
2018-03-28T07:13:00.000000,2018-03-28T07:14:00.000000,2018,6495.75,6507.0,6473.25,11.25,-11.25,5,stop,0.4411764705882353,1.266294227188082,0.75,0.08333333333333333,-353.5,-39.432574427934014,7,14
2018-03-28T07:43:00.000000,2018-03-28T07:44:00.000000,2018,6470.25,6482.0,6446.75,11.75,-11.75,4,stop,0.35294117647058826,1.2710280373831775,0.640625,0.0625,-379.5,-51.187909050870076,7,44
2018-03-28T11:20:00.000000,2018-03-28T11:21:00.000000,2018,6493.0,6505.75,6467.5,12.75,-12.75,3,stop,0.4788732394366197,1.5219721329046088,0.7941176470588235,0.11764705882352941,-356.5,-11.258964048186499,11,21
2018-03-28T13:13:00.000000,2018-03-28T13:14:00.000000,2018,6460.5,6478.75,6424.0,18.25,-18.25,2,stop,0.29310344827586204,1.303370786516854,0.6470588235294118,0.11764705882352941,-388.0,-41.563475972171545,13,14
