signal_time,entry_time,trade_date,year,month,hour,minute,side,entry_price,stop_price,target_price,risk_points,result_points,result_rr,exit_reason,bars_held,fill_bars,mfe_points,mae_points,signal_high,signal_low,signal_close,range_expansion,rel_volume,day_of_week,trade_date_ct,hour_ct,minute_ct,open,high,low,close,volume,vwap,vwap_day,dist_vwap,dist_vwap_day,ema_20,ema_50,dist_ema_20,dist_ema_50,atr_14,atr_50,rel_vol_20,rel_vol_50,bar_range,body,body_abs,body_pct,upper_wick,lower_wick,upper_wick_pct,lower_wick_pct,range_expansion_20,body_expansion_20,bear_displacement,bear_fvg,bear_fvg_size,bear_fvg_min_2pt,bull_fvg,bull_fvg_size,bull_fvg_min_2pt,pdh,pdl,dol,ny_open,dist_dol,dist_pdh,dist_pdl,dist_ny_open,dist_asia_high,dist_asia_low,dist_london_high,dist_london_low,dist_or_high_30m,dist_or_low_30m,pdh_sweep_reclaim_last_30m,pdl_sweep_reclaim_last_30m,pmh_sweep_reclaim_last_30m,pml_sweep_reclaim_last_30m,asia_high_sweep_reclaim_last_30m,asia_low_sweep_reclaim_last_30m,london_high_sweep_reclaim_last_30m,london_low_sweep_reclaim_last_30m,any_liquidity_sweep_reclaim_last_30m,liquidity_sweep_reclaim_count_last_30m,recent_bear_fvg_last_120m,inside_bear_fvg_current_bar,bear_ifvg_proxy_fast,any_ifvg_proxy_fast,has_high_impact_usd_event,has_cpi,has_fomc,has_nfp,has_ppi,has_pmi_ism,has_jobs,has_fed_speech,outcome
2022-09-02T10:37:00.000000,2022-09-02T10:38:00.000000,2022-09-02,2022,2022-09,10,38,short,12268.88,12277.25,12252.12,8.38,-8.38,-1.0,stop_same_bar,1,1,17.62,-8.62,12275.25,12249.75,12252.25,1.562,1.5578,5,2022-09-02,10,38,12252.0,12277.5,12251.25,12275.5,2132,12355.21904825109,12355.21904825109,-79.7190482510905,-79.7190482510905,12309.168166358215,12348.29404185111,-33.668166358214876,-72.7940418511098,17.0,13.35,1.0508416097789388,1.5835524458903398,26.25,23.5,23.5,0.8952380952380953,2.0,0.75,0.0761904761904762,0.02857142857142857,1.5294974508375818,2.3707440100882726,false,false,,false,false,,false,12320.5,12017.75,12291.5,12291.5,-16.0,-45.0,257.75,-16.0,-37.75,20.0,-145.5,43.0,-186.0,-93.0,true,false,false,true,true,true,false,false,true,4,true,false,false,true,false,false,false,false,false,false,false,false,LOSS
2022-09-08T10:07:00.000000,2022-09-08T10:08:00.000000,2022-09-08,2022,2022-09,10,8,short,12199.06,12208.75,12179.69,9.69,-9.69,-1.0,stop,1,1,13.56,-9.69,12206.75,12176.0,12185.5,2.2083,2.6655,4,2022-09-08,10,8,12185.5,12208.75,12185.5,12201.75,2785,12253.31334981532,12253.31334981532,-51.56334981532018,-51.56334981532018,12268.681070128629,12302.514991442496,-66.93107012862856,-100.76499144249647,17.303571428571427,11.665,1.5503228679581385,2.0773970252569707,23.25,16.25,16.25,0.6989247311827957,7.0,0.0,0.3010752688172043,0.0,1.591103507271172,1.7687074829931972,false,false,,false,false,,false,12306.25,11921.5,12272.25,12272.25,-70.5,-104.5,280.25,-70.5,-93.25,-48.0,-130.75,49.75,-140.0,-34.0,true,false,true,false,true,true,true,false,true,5,true,false,false,true,true,false,true,false,false,false,true,true,LOSS
2022-12-01T08:37:00.000000,2022-12-01T08:38:00.000000,2022-12-01,2022,2022-12,8,38,short,12084.56,12092.75,12068.19,8.19,-8.19,-1.0,stop_same_bar,2,1,26.06,-9.94,12090.75,12066.0,12071.25,1.988,1.6307,4,2022-12-01,8,38,12071.25,12084.75,12071.25,12082.25,1669,12058.528531188815,12058.528531188815,23.721468811185332,23.721468811185332,12073.030667465864,12074.888038255762,9.219332534135901,7.361961744238215,15.339285714285714,10.365,1.0157628872253668,1.6740556480571325,13.5,11.0,11.0,0.8148148148148148,2.5,0.0,0.18518518518518517,0.0,1.0661401776900297,1.5686274509803921,false,false,,false,false,,false,12078.5,11497.75,12079.25,12079.25,3.0,3.75,584.5,3.0,-3.75,55.25,6.0,89.75,-53.75,50.75,true,false,false,false,true,false,true,false,true,3,true,false,false,true,true,false,true,true,false,true,true,false,LOSS
2025-07-16T08:58:00.000000,2025-07-16T08:59:00.000000,2025-07-16,2025,2025-07,8,59,short,22985.12,22994.5,22966.38,9.38,-9.38,-1.0,stop_same_bar,1,1,19.38,-9.62,22992.5,22963.0,22966.75,1.5157,1.3089,3,2025-07-16,8,59,22966.5,22994.75,22965.75,22990.0,1829,23007.91958328326,23007.91958328326,-17.91958328325927,-17.91958328325927,23001.893513316834,23003.24410264124,-11.893513316834287,-13.244102641241625,22.946428571428573,17.355,1.0819284235433304,1.272648835202761,29.0,23.5,23.5,0.8103448275862069,4.75,0.75,0.16379310344827586,0.02586206896551724,1.4206981016533986,1.8837675350701404,false,false,,false,false,,false,23222.75,22973.75,23009.75,23009.75,-19.75,-232.75,16.25,-19.75,-55.25,12.75,-95.0,61.0,-43.75,30.0,false,true,false,false,false,true,false,false,true,2,true,false,false,true,false,false,false,false,false,false,false,false,LOSS
