group,trades,wins,losses,win_rate,net_points,avg_points,avg_rr,profit_factor,avg_risk,avg_mfe,avg_mae
ALL,1338,588,750,43.95,3797.83,2.84,0.32,1.67,7.82,15.38,-8.69
